# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolo11n.pt,Size,5.35 MB
# Model Task,detect,Version,unknown
# Tracker,strongsort
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28,Total Frames,1369

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
87,9.401,48.5,35.7,84.2,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
88,9.501,49.6,23.0,72.6,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
89,9.580,42.6,11.2,53.8,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
90,9.867,107.4,154.8,262.2,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
91,10.025,115.4,15.7,131.2,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
92,10.107,40.5,15.1,55.5,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
93,10.194,49.0,13.7,62.7,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
94,10.274,37.7,16.4,54.0,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
95,10.360,42.8,18.7,61.6,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
96,10.517,70.2,61.6,131.9,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
97,10.664,103.4,18.7,122.1,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
98,10.763,47.5,24.9,72.4,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
99,10.992,55.0,148.7,203.7,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
100,11.113,48.1,46.2,94.3,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
101,11.190,40.4,11.3,51.7,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
102,11.270,43.9,11.6,55.5,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
103,11.493,41.3,156.6,198.0,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
104,11.577,42.1,16.2,58.3,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
105,11.670,52.5,15.1,67.6,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
106,11.775,45.2,35.4,80.6,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
107,11.995,44.4,150.0,194.3,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
108,12.109,43.1,46.5,89.7,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
109,12.229,72.4,21.6,93.9,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
110,12.408,134.4,18.2,152.6,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
111,12.510,39.4,37.5,76.9,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
112,12.651,95.1,20.9,115.9,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
113,12.735,40.8,18.2,59.0,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
114,12.944,136.8,46.8,183.7,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
115,13.221,96.4,156.4,252.9,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
116,13.404,144.6,12.5,157.0,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
117,13.624,39.9,155.5,195.3,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
118,13.736,41.6,45.7,87.2,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
119,13.896,108.4,27.4,135.8,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
120,13.978,39.7,17.5,57.2,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
121,14.155,106.5,44.4,150.9,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
122,14.274,38.8,54.2,93.1,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
123,14.417,77.5,40.6,118.1,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
124,14.621,44.4,134.9,179.3,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
125,14.706,41.5,18.6,60.1,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
126,14.937,159.1,47.6,206.7,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
127,15.026,44.5,20.1,64.6,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
128,15.256,49.6,155.2,204.8,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
129,15.372,43.1,49.0,92.1,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
130,15.488,44.1,47.4,91.5,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
131,15.663,134.8,15.7,150.6,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
132,15.878,39.3,151.9,191.2,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
133,15.994,44.0,48.3,92.3,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
134,16.151,114.5,15.8,130.3,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
135,16.239,46.0,17.2,63.2,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
136,16.425,139.8,21.2,160.9,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
137,16.515,47.1,18.0,65.1,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
