# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolov8n.pt,Size,6.25 MB
# Model Task,detect,Version,unknown
# Tracker,bytetrack
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28,Total Frames,1369

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
140,7.690,27.6,0.3,27.8,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
141,7.743,28.2,0.2,28.5,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
142,7.795,28.2,0.3,28.4,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
143,7.847,27.7,0.3,27.9,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
144,7.900,28.4,0.3,28.7,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
145,7.954,30.0,0.2,30.2,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
146,8.009,28.8,0.3,29.1,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
147,8.062,28.0,0.2,28.2,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
148,8.114,27.7,0.2,27.9,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
149,8.166,27.3,0.2,27.6,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
150,8.220,27.6,0.2,27.8,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
151,8.271,27.2,0.2,27.4,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
152,8.324,27.8,0.3,28.1,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
153,8.379,29.1,0.3,29.4,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
154,8.432,29.0,0.3,29.2,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
155,8.484,27.7,0.3,28.0,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
156,8.540,28.7,0.3,28.9,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
157,8.591,28.1,0.2,28.3,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
158,8.672,54.9,0.3,55.2,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
159,8.735,34.8,0.3,35.1,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
160,8.795,32.6,0.3,32.9,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
161,8.852,31.2,0.3,31.5,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
162,8.912,35.1,0.3,35.4,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
163,8.967,29.5,0.3,29.8,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
164,9.021,28.3,0.3,28.6,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
165,9.074,28.6,0.3,28.8,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
166,9.126,28.5,0.3,28.8,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
167,9.178,27.7,0.2,27.9,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
168,9.230,28.7,0.3,29.0,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
169,9.289,34.1,0.3,34.4,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
170,9.344,28.5,0.3,28.8,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
171,9.397,28.7,0.3,29.0,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
172,9.450,28.3,0.3,28.6,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
