# System Information
# OS,Darwin,Darwin Kernel Version 24.4.0: Fri Apr 11 18:34:14 PDT 2025; root:xnu-11417.101.15~117/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,models/yolov8n.pt
# Tracker,deepsort

# Video,/Users/takahashiryoutarou/Desktop/国宝さん一覧/box/data/raw/WIN_20250319_10_03_53_Pro.mp4

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Stay_Check_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,Model,Tracker,Notes
# Resolution,1920x1080,FPS,28.09
# Stay Threshold (s),6.0
# Move Threshold (px),20.0

605,62.144,69.2,42.5,0.0,115.4,1,1,9.7,yolov8n,deepsort,
606,62.252,54.3,51.3,0.0,107.7,1,1,9.7,yolov8n,deepsort,
607,62.326,65.9,0.1,0.0,73.0,0,1,9.7,yolov8n,deepsort,
608,62.390,57.0,0.1,0.0,62.2,0,1,9.7,yolov8n,deepsort,
609,62.477,83.4,0.1,0.0,85.6,0,1,9.7,yolov8n,deepsort,
610,62.537,57.9,0.1,0.0,60.0,0,1,9.8,yolov8n,deepsort,
611,62.613,42.8,28.4,0.0,73.7,1,1,9.8,yolov8n,deepsort,
612,62.753,77.2,48.0,0.0,139.2,1,1,9.8,yolov8n,deepsort,
613,62.889,77.1,52.0,0.0,135.3,1,1,9.7,yolov8n,deepsort,
614,63.000,66.5,41.1,0.0,109.8,1,1,9.7,yolov8n,deepsort,
615,63.126,71.4,52.2,0.0,125.7,1,1,9.7,yolov8n,deepsort,
616,63.271,87.7,38.2,0.0,140.5,1,1,9.7,yolov8n,deepsort,
617,63.345,67.5,0.1,0.0,70.1,0,1,9.7,yolov8n,deepsort,
618,63.474,67.5,57.5,0.0,127.5,1,1,9.7,yolov8n,deepsort,
619,63.543,65.8,0.1,0.0,68.0,0,1,9.7,yolov8n,deepsort,
620,63.618,71.5,0.1,0.0,74.1,0,1,9.7,yolov8n,deepsort,
621,63.704,53.1,28.7,0.0,84.3,1,1,9.7,yolov8n,deepsort,
622,63.835,79.6,45.5,0.0,130.7,1,1,9.7,yolov8n,deepsort,
623,64.001,70.1,84.7,0.0,161.1,2,1,9.7,yolov8n,deepsort,
624,64.122,86.7,29.3,0.0,119.9,1,1,9.7,yolov8n,deepsort,
625,64.263,95.7,41.0,0.0,140.1,1,1,9.7,yolov8n,deepsort,
626,64.382,64.0,51.3,0.0,118.2,1,1,9.7,yolov8n,deepsort,
627,64.498,61.7,46.2,0.0,112.0,1,1,9.7,yolov8n,deepsort,
628,64.636,90.9,44.5,0.0,137.4,1,1,9.7,yolov8n,deepsort,
629,64.746,64.2,41.9,0.0,108.7,1,1,9.7,yolov8n,deepsort,
630,64.866,74.1,42.4,0.0,119.4,1,1,9.7,yolov8n,deepsort,
631,65.003,76.9,52.2,0.0,136.1,1,1,9.7,yolov8n,deepsort,
632,65.148,82.2,60.0,0.0,144.3,1,1,9.7,yolov8n,deepsort,
633,65.283,80.2,48.6,0.0,130.8,1,1,9.7,yolov8n,deepsort,
634,65.413,65.0,61.1,0.0,129.2,1,1,9.7,yolov8n,deepsort,
635,65.527,72.6,38.2,0.0,112.9,1,1,9.7,yolov8n,deepsort,
636,65.664,74.0,60.8,0.0,136.8,1,1,9.7,yolov8n,deepsort,
637,65.791,70.6,43.3,0.0,120.7,1,1,9.7,yolov8n,deepsort,
638,65.899,67.9,29.8,0.0,106.7,1,1,9.7,yolov8n,deepsort,
639,66.005,59.7,41.8,0.0,103.9,1,1,9.7,yolov8n,deepsort,
640,66.120,60.9,51.2,0.0,114.2,1,1,9.7,yolov8n,deepsort,
641,66.280,76.6,78.9,0.0,158.4,1,1,9.7,yolov8n,deepsort,
642,66.451,99.3,65.7,0.0,170.3,1,1,9.7,yolov8n,deepsort,
643,66.645,136.8,52.5,0.0,193.0,1,1,9.6,yolov8n,deepsort,
644,66.770,80.4,41.4,0.0,123.9,1,1,9.6,yolov8n,deepsort,
645,66.870,61.1,35.6,0.0,99.4,1,1,9.6,yolov8n,deepsort,
646,66.977,60.1,42.9,0.0,105.9,1,1,9.6,yolov8n,deepsort,
647,67.102,70.1,43.1,0.0,123.0,1,1,9.6,yolov8n,deepsort,
648,67.261,93.5,61.6,0.0,157.5,1,1,9.6,yolov8n,deepsort,
649,67.386,68.1,52.7,0.0,123.7,1,1,9.6,yolov8n,deepsort,
650,67.491,72.2,29.3,0.0,104.4,1,1,9.6,yolov8n,deepsort,
651,67.585,45.8,43.7,0.0,92.8,1,1,9.6,yolov8n,deepsort,
652,67.698,66.6,42.8,0.0,112.5,1,1,9.6,yolov8n,deepsort,
653,67.801,65.9,29.2,0.0,99.8,1,1,9.6,yolov8n,deepsort,
654,67.897,56.2,37.2,0.0,95.5,1,1,9.6,yolov8n,deepsort,
655,68.014,68.2,41.5,0.0,114.3,1,1,9.6,yolov8n,deepsort,
656,68.116,58.6,40.1,0.0,100.8,1,1,9.6,yolov8n,deepsort,
657,68.235,72.9,42.4,0.0,118.0,1,1,9.6,yolov8n,deepsort,
658,68.364,73.3,46.1,0.0,128.3,1,1,9.6,yolov8n,deepsort,
659,68.486,69.6,49.3,0.0,121.0,1,1,9.6,yolov8n,deepsort,
660,68.624,85.3,49.0,0.0,137.2,1,1,9.6,yolov8n,deepsort,
661,68.769,83.9,46.5,0.0,139.2,1,1,9.6,yolov8n,deepsort,
662,68.886,78.1,34.6,0.0,115.7,1,1,9.6,yolov8n,deepsort,
663,69.025,71.4,63.3,0.0,137.7,1,1,9.6,yolov8n,deepsort,
664,69.155,82.9,43.6,0.0,129.6,1,1,9.6,yolov8n,deepsort,
665,69.277,71.4,46.5,0.0,120.8,1,1,9.6,yolov8n,deepsort,
666,69.409,85.7,43.2,0.0,131.3,1,1,9.6,yolov8n,deepsort,
667,69.538,68.8,51.3,0.0,123.8,1,1,9.6,yolov8n,deepsort,
668,69.656,60.3,44.7,0.0,114.0,1,1,9.6,yolov8n,deepsort,
669,69.811,82.1,62.4,0.0,153.1,1,1,9.6,yolov8n,deepsort,
670,69.931,73.4,34.0,0.0,119.4,1,1,9.6,yolov8n,deepsort,
671,70.057,83.9,38.4,0.0,125.4,1,1,9.6,yolov8n,deepsort,
672,70.203,83.6,58.4,0.0,144.2,1,1,9.6,yolov8n,deepsort,
673,70.308,68.5,34.4,0.0,104.9,1,1,9.6,yolov8n,deepsort,
674,70.442,61.9,63.0,0.0,132.7,1,1,9.6,yolov8n,deepsort,
675,70.587,79.9,60.8,0.0,143.7,1,1,9.6,yolov8n,deepsort,
676,70.684,56.9,37.0,0.0,96.7,1,1,9.6,yolov8n,deepsort,
677,70.823,81.8,52.0,0.0,137.6,1,1,9.6,yolov8n,deepsort,
678,70.934,63.1,43.1,0.0,109.6,1,1,9.6,yolov8n,deepsort,
679,71.047,72.5,35.6,0.0,111.4,1,1,9.6,yolov8n,deepsort,
680,71.195,80.9,60.4,0.0,143.8,1,1,9.6,yolov8n,deepsort,
681,71.349,76.4,73.5,0.0,152.7,1,1,9.5,yolov8n,deepsort,
682,71.477,78.2,45.8,0.0,127.0,1,1,9.5,yolov8n,deepsort,
683,71.609,90.0,38.0,0.0,131.5,1,1,9.5,yolov8n,deepsort,
684,71.730,79.3,37.5,0.0,119.7,1,1,9.5,yolov8n,deepsort,
685,71.847,67.0,41.8,0.0,116.2,1,1,9.5,yolov8n,deepsort,
686,71.984,73.2,58.7,0.0,136.0,1,1,9.5,yolov8n,deepsort,
687,72.132,91.0,54.0,0.0,147.8,1,1,9.5,yolov8n,deepsort,
688,72.251,71.9,42.4,0.0,117.5,1,1,9.5,yolov8n,deepsort,
689,72.363,52.7,43.2,0.0,110.9,1,1,9.5,yolov8n,deepsort,
690,72.485,83.2,35.8,0.0,121.2,1,1,9.5,yolov8n,deepsort,
691,72.639,94.3,56.7,0.0,153.0,1,1,9.5,yolov8n,deepsort,
692,72.762,77.2,41.2,0.0,121.5,1,1,9.5,yolov8n,deepsort,
693,72.897,79.9,50.0,0.0,134.5,1,1,9.5,yolov8n,deepsort,
694,73.013,69.3,43.3,0.0,114.7,1,1,9.5,yolov8n,deepsort,
695,73.175,91.2,67.5,0.0,161.2,1,1,9.5,yolov8n,deepsort,
696,73.319,88.5,50.4,0.0,140.9,1,1,9.5,yolov8n,deepsort,
697,73.450,79.2,43.4,0.0,129.4,1,1,9.5,yolov8n,deepsort,1 notifications
698,73.586,76.0,56.4,0.0,135.0,1,1,9.5,yolov8n,deepsort,
699,73.746,83.5,71.8,0.0,158.8,2,1,9.5,yolov8n,deepsort,
700,73.855,70.8,35.2,0.0,108.1,1,1,9.5,yolov8n,deepsort,
701,73.935,45.7,31.0,0.0,78.7,1,1,9.5,yolov8n,deepsort,
702,74.059,59.9,57.1,0.0,123.4,1,1,9.5,yolov8n,deepsort,
703,74.196,71.6,47.8,0.0,134.1,1,1,9.5,yolov8n,deepsort,
704,74.321,86.5,32.7,0.0,121.7,1,1,9.5,yolov8n,deepsort,
705,74.443,77.2,41.1,0.0,120.4,1,1,9.5,yolov8n,deepsort,
706,74.541,55.6,40.0,0.0,97.7,1,1,9.5,yolov8n,deepsort,
707,74.679,80.1,53.5,0.0,136.4,1,1,9.5,yolov8n,deepsort,
708,74.842,92.1,68.2,0.0,162.5,1,1,9.5,yolov8n,deepsort,
709,74.991,86.0,59.1,0.0,148.0,1,1,9.5,yolov8n,deepsort,
710,75.127,77.1,54.2,0.0,134.6,1,1,9.5,yolov8n,deepsort,
711,75.274,88.5,55.1,0.0,145.8,1,1,9.4,yolov8n,deepsort,
712,75.396,82.3,29.6,0.0,113.9,1,1,9.4,yolov8n,deepsort,
713,75.535,74.8,61.2,0.0,138.1,1,1,9.4,yolov8n,deepsort,
714,75.664,67.4,57.6,0.0,127.7,1,1,9.4,yolov8n,deepsort,
715,75.772,72.9,30.0,0.0,106.8,1,1,9.4,yolov8n,deepsort,
716,75.886,62.3,42.1,0.0,111.8,1,1,9.4,yolov8n,deepsort,
717,76.000,63.4,41.8,0.0,111.4,1,1,9.4,yolov8n,deepsort,
718,76.128,72.4,51.2,0.0,126.5,1,1,9.4,yolov8n,deepsort,
719,76.235,67.5,36.5,0.0,106.3,1,1,9.4,yolov8n,deepsort,
720,76.331,56.3,36.0,0.0,95.2,1,1,9.4,yolov8n,deepsort,
721,76.465,75.7,53.9,0.0,133.0,1,1,9.4,yolov8n,deepsort,
722,76.561,55.6,36.5,0.0,94.6,1,1,9.4,yolov8n,deepsort,
723,76.717,81.8,52.0,0.0,155.3,1,1,9.4,yolov8n,deepsort,
724,76.839,78.4,40.4,0.0,121.1,1,1,9.4,yolov8n,deepsort,
725,76.970,76.8,51.7,0.0,130.5,1,1,9.4,yolov8n,deepsort,
726,77.097,65.4,57.6,0.0,125.9,1,1,9.4,yolov8n,deepsort,
727,77.267,121.1,44.5,0.0,169.0,1,1,9.4,yolov8n,deepsort,
728,77.382,67.3,44.1,0.0,113.5,1,1,9.4,yolov8n,deepsort,
729,77.539,91.4,62.6,0.0,156.1,1,1,9.4,yolov8n,deepsort,
730,77.653,61.7,49.4,0.0,113.2,1,1,9.4,yolov8n,deepsort,
731,77.799,102.9,35.9,0.0,145.3,1,1,9.4,yolov8n,deepsort,
732,77.926,67.7,56.0,0.0,125.8,1,1,9.4,yolov8n,deepsort,
733,78.041,65.0,41.7,0.0,113.1,1,1,9.4,yolov8n,deepsort,
734,78.165,57.5,54.1,0.0,117.9,1,1,9.4,yolov8n,deepsort,
735,78.320,79.6,61.0,0.0,154.1,1,1,9.4,yolov8n,deepsort,
736,78.477,105.8,48.3,0.0,156.2,1,1,9.4,yolov8n,deepsort,
737,78.636,112.4,42.4,0.0,157.7,1,1,9.4,yolov8n,deepsort,
738,78.765,70.1,55.2,0.0,128.3,1,1,9.4,yolov8n,deepsort,
739,78.906,88.5,41.9,0.0,139.7,1,1,9.4,yolov8n,deepsort,
740,79.046,75.6,56.9,0.0,137.1,1,1,9.4,yolov8n,deepsort,
741,79.191,72.8,67.9,0.0,143.8,1,1,9.4,yolov8n,deepsort,
742,79.339,78.8,60.9,0.0,146.0,1,1,9.4,yolov8n,deepsort,
743,79.476,80.9,52.9,0.0,136.1,1,1,9.3,yolov8n,deepsort,
744,79.596,73.6,43.9,0.0,119.7,1,1,9.3,yolov8n,deepsort,
745,79.723,75.8,42.3,0.0,126.0,1,1,9.3,yolov8n,deepsort,
746,79.852,70.1,54.5,0.0,127.6,1,1,9.3,yolov8n,deepsort,
747,79.964,69.9,29.5,0.0,106.1,1,1,9.3,yolov8n,deepsort,
748,80.060,55.6,36.7,0.0,94.4,1,1,9.3,yolov8n,deepsort,
749,80.184,59.4,56.6,0.0,122.1,1,1,9.3,yolov8n,deepsort,
750,80.297,76.9,29.5,0.0,110.7,1,1,9.3,yolov8n,deepsort,
751,80.391,53.9,37.2,0.0,93.4,1,1,9.3,yolov8n,deepsort,
752,80.480,55.2,29.0,0.0,87.6,1,1,9.3,yolov8n,deepsort,
753,80.573,47.4,41.5,0.0,92.3,1,1,9.3,yolov8n,deepsort,
754,80.692,67.0,48.1,0.0,118.0,1,1,9.3,yolov8n,deepsort,
755,80.863,109.2,59.3,0.0,170.6,1,1,9.3,yolov8n,deepsort,
756,80.991,68.6,55.6,0.0,126.7,1,1,9.3,yolov8n,deepsort,
757,81.114,59.8,54.9,0.0,122.3,1,1,9.3,yolov8n,deepsort,
758,81.254,76.9,60.1,0.0,139.2,1,1,9.3,yolov8n,deepsort,
759,81.372,77.9,36.2,0.0,116.9,1,1,9.3,yolov8n,deepsort,
760,81.479,68.0,34.9,0.0,105.7,1,1,9.3,yolov8n,deepsort,
761,81.599,55.7,60.3,0.1,119.2,1,1,9.3,yolov8n,deepsort,
762,81.731,76.8,47.1,0.0,129.8,1,1,9.3,yolov8n,deepsort,
763,81.861,87.0,38.9,0.0,128.1,1,1,9.3,yolov8n,deepsort,
764,81.983,84.1,33.3,0.0,120.4,1,1,9.3,yolov8n,deepsort,
765,82.126,81.0,57.9,0.0,142.6,1,1,9.3,yolov8n,deepsort,
766,82.277,89.0,57.2,0.0,149.5,1,1,9.3,yolov8n,deepsort,
767,82.419,82.4,57.4,0.0,141.9,1,1,9.3,yolov8n,deepsort,
768,82.535,70.6,41.8,0.0,114.4,1,1,9.3,yolov8n,deepsort,
769,82.652,54.3,59.6,0.0,116.0,1,1,9.3,yolov8n,deepsort,
770,82.785,67.3,57.0,0.0,128.2,1,1,9.3,yolov8n,deepsort,
771,82.939,78.0,49.6,0.0,144.3,1,1,9.3,yolov8n,deepsort,
772,83.063,79.1,41.1,0.0,122.7,1,1,9.3,yolov8n,deepsort,
773,83.161,60.5,34.7,0.0,97.3,1,1,9.3,yolov8n,deepsort,
774,83.281,75.7,41.1,0.0,119.0,1,1,9.3,yolov8n,deepsort,
775,83.403,70.6,41.1,0.0,118.0,1,1,9.3,yolov8n,deepsort,
776,83.537,88.4,37.9,0.0,132.2,1,1,9.3,yolov8n,deepsort,
777,83.664,71.2,47.5,0.0,124.7,1,1,9.3,yolov8n,deepsort,
778,83.777,60.2,43.9,0.0,111.0,1,1,9.3,yolov8n,deepsort,
779,83.899,64.7,45.4,0.0,121.2,1,1,9.3,yolov8n,deepsort,
780,84.017,68.0,39.6,0.0,116.5,1,1,9.3,yolov8n,deepsort,
781,84.116,59.5,35.6,0.0,98.4,1,1,9.3,yolov8n,deepsort,
782,84.246,83.7,40.9,0.0,128.3,1,1,9.3,yolov8n,deepsort,
783,84.382,47.4,67.3,0.0,135.1,1,1,9.3,yolov8n,deepsort,
784,84.523,73.3,57.9,0.0,137.8,1,1,9.3,yolov8n,deepsort,
785,84.644,81.9,36.0,0.0,120.1,1,1,9.3,yolov8n,deepsort,
786,84.779,74.6,53.7,0.0,133.2,1,1,9.3,yolov8n,deepsort,
787,84.921,94.3,43.9,0.0,141.3,1,1,9.3,yolov8n,deepsort,
788,85.047,74.0,49.1,0.0,125.1,1,1,9.3,yolov8n,deepsort,
789,85.181,74.7,46.3,0.0,132.8,1,1,9.3,yolov8n,deepsort,
790,85.309,79.1,43.0,0.0,125.7,1,1,9.3,yolov8n,deepsort,
791,85.413,64.0,35.1,0.0,102.5,1,1,9.3,yolov8n,deepsort,
792,85.543,75.4,51.6,0.0,129.6,1,1,9.3,yolov8n,deepsort,
793,85.662,55.9,57.3,0.0,118.1,1,1,9.3,yolov8n,deepsort,
794,85.819,72.4,79.4,0.0,154.2,1,1,9.3,yolov8n,deepsort,
795,85.935,63.2,48.0,0.0,114.5,1,1,9.3,yolov8n,deepsort,
796,86.040,71.9,29.5,0.0,104.2,1,1,9.3,yolov8n,deepsort,
797,86.172,85.6,42.1,0.0,131.4,1,1,9.2,yolov8n,deepsort,
798,86.328,75.3,75.9,0.0,154.6,1,1,9.2,yolov8n,deepsort,
799,86.437,66.7,39.6,0.0,108.4,1,1,9.2,yolov8n,deepsort,
800,86.567,90.4,35.3,0.0,129.0,1,1,9.2,yolov8n,deepsort,
801,86.700,86.4,42.6,0.0,132.0,1,1,9.2,yolov8n,deepsort,
802,86.836,93.5,34.1,0.0,134.0,1,1,9.2,yolov8n,deepsort,
803,86.936,61.0,35.4,0.0,99.2,1,1,9.2,yolov8n,deepsort,
804,87.059,70.4,46.4,0.0,121.9,1,1,9.2,yolov8n,deepsort,
805,87.175,56.1,55.0,0.0,114.7,1,1,9.2,yolov8n,deepsort,
806,87.336,90.9,46.5,0.0,159.8,1,1,9.2,yolov8n,deepsort,
807,87.454,83.0,31.5,0.0,117.5,1,1,9.2,yolov8n,deepsort,
808,87.558,57.1,43.1,0.0,102.7,1,1,9.2,yolov8n,deepsort,
809,87.694,82.8,50.7,0.0,135.6,1,1,9.2,yolov8n,deepsort,
810,87.825,84.4,43.0,0.0,130.1,1,1,9.2,yolov8n,deepsort,
811,87.951,72.7,39.6,0.0,123.1,1,1,9.2,yolov8n,deepsort,
812,88.054,57.8,40.4,0.0,101.9,1,1,9.2,yolov8n,deepsort,
813,88.156,61.6,34.2,0.0,97.9,1,1,9.2,yolov8n,deepsort,
814,88.283,80.5,43.9,0.0,126.5,1,1,9.2,yolov8n,deepsort,
815,88.403,70.1,40.6,0.0,119.5,1,1,9.2,yolov8n,deepsort,
816,88.530,73.3,49.3,0.0,125.1,1,1,9.2,yolov8n,deepsort,
817,88.667,68.0,61.9,0.0,136.6,1,1,9.2,yolov8n,deepsort,
818,88.816,80.7,63.3,0.0,147.0,1,1,9.2,yolov8n,deepsort,
819,88.961,97.7,43.6,0.0,144.3,1,1,9.2,yolov8n,deepsort,
820,89.108,99.0,43.7,0.0,146.2,1,1,9.2,yolov8n,deepsort,
821,89.229,79.0,34.6,0.0,119.5,1,1,9.2,yolov8n,deepsort,
822,89.362,71.6,46.6,0.0,132.5,1,1,9.2,yolov8n,deepsort,
823,89.484,66.0,45.8,0.0,119.6,1,1,9.2,yolov8n,deepsort,
824,89.601,68.9,45.7,0.0,116.8,1,1,9.2,yolov8n,deepsort,
825,89.714,61.9,46.7,0.0,111.3,1,1,9.2,yolov8n,deepsort,
826,89.828,72.4,34.5,0.0,113.8,1,1,9.2,yolov8n,deepsort,
827,89.974,71.8,69.7,0.0,144.8,1,1,9.2,yolov8n,deepsort,
828,90.091,73.0,39.5,0.0,115.9,1,1,9.2,yolov8n,deepsort,
829,90.202,69.9,36.7,0.0,109.7,1,1,9.2,yolov8n,deepsort,
830,90.339,90.9,43.4,0.0,136.4,1,1,9.2,yolov8n,deepsort,
831,90.469,71.0,50.6,0.0,127.8,1,1,9.2,yolov8n,deepsort,
832,90.588,66.8,43.7,0.0,116.4,1,1,9.2,yolov8n,deepsort,
833,90.680,52.9,35.3,0.0,91.0,1,1,9.2,yolov8n,deepsort,
834,90.802,64.3,54.9,0.0,121.4,1,1,9.2,yolov8n,deepsort,
835,90.949,88.6,48.0,0.0,145.3,1,1,9.2,yolov8n,deepsort,
836,91.068,79.7,34.8,0.0,117.9,1,1,9.2,yolov8n,deepsort,
837,91.203,75.3,55.4,0.0,134.5,1,1,9.2,yolov8n,deepsort,
838,91.315,62.9,43.1,0.0,108.9,1,1,9.2,yolov8n,deepsort,
839,91.427,78.3,29.5,0.0,110.8,1,1,9.2,yolov8n,deepsort,
840,91.537,55.9,46.3,0.0,108.2,1,1,9.2,yolov8n,deepsort,
841,91.660,76.5,41.0,0.0,120.5,1,1,9.2,yolov8n,deepsort,
842,91.820,93.6,61.8,0.0,158.5,1,1,9.2,yolov8n,deepsort,
843,91.934,67.4,38.9,0.0,108.3,1,1,9.2,yolov8n,deepsort,
844,92.057,56.2,62.8,0.0,122.0,1,1,9.2,yolov8n,deepsort,
845,92.166,58.9,45.9,0.0,107.5,1,1,9.2,yolov8n,deepsort,
846,92.303,84.2,48.8,0.0,135.1,1,1,9.2,yolov8n,deepsort,
847,92.420,74.1,40.8,0.0,117.0,1,1,9.2,yolov8n,deepsort,
848,92.543,71.3,46.6,0.0,121.2,1,1,9.2,yolov8n,deepsort,
849,92.665,72.7,44.9,0.0,121.0,1,1,9.2,yolov8n,deepsort,
850,92.815,94.8,51.3,0.0,149.3,1,1,9.2,yolov8n,deepsort,
851,92.913,62.5,31.5,0.0,97.3,1,1,9.2,yolov8n,deepsort,
852,93.037,81.8,37.6,0.0,122.3,1,1,9.2,yolov8n,deepsort,
853,93.131,55.5,34.4,0.0,93.2,1,1,9.2,yolov8n,deepsort,
854,93.263,75.1,52.7,0.0,131.2,1,1,9.2,yolov8n,deepsort,
855,93.359,52.4,34.8,0.0,93.2,1,1,9.2,yolov8n,deepsort,
856,93.493,65.0,65.1,0.0,133.4,1,1,9.2,yolov8n,deepsort,
857,93.596,71.2,28.4,0.0,101.6,1,1,9.2,yolov8n,deepsort,
858,93.711,68.5,39.2,0.0,114.7,1,1,9.2,yolov8n,deepsort,
859,93.827,69.8,42.6,0.0,114.6,1,1,9.2,yolov8n,deepsort,
860,93.939,57.1,46.0,0.0,110.0,1,1,9.2,yolov8n,deepsort,
861,94.062,76.2,43.1,0.0,121.6,1,1,9.2,yolov8n,deepsort,
862,94.185,64.4,49.3,0.0,122.3,1,1,9.2,yolov8n,deepsort,
863,94.270,45.0,36.2,0.0,84.0,1,1,9.2,yolov8n,deepsort,
864,94.390,66.6,50.1,0.0,118.8,1,1,9.2,yolov8n,deepsort,
865,94.503,75.0,34.5,0.0,112.3,1,1,9.2,yolov8n,deepsort,
866,94.616,65.5,43.1,0.0,111.6,1,1,9.2,yolov8n,deepsort,
867,94.747,69.8,56.2,0.0,129.7,1,1,9.2,yolov8n,deepsort,
868,94.865,62.5,52.2,0.0,117.7,1,1,9.1,yolov8n,deepsort,
869,94.977,53.9,44.5,0.0,104.5,1,1,9.1,yolov8n,deepsort,
870,95.121,86.6,53.5,0.0,142.9,1,1,9.1,yolov8n,deepsort,
871,95.271,91.8,53.9,0.0,148.4,1,1,9.1,yolov8n,deepsort,
872,95.412,61.3,75.8,0.0,140.3,1,1,9.1,yolov8n,deepsort,
873,95.519,75.1,29.0,0.0,106.3,1,1,9.1,yolov8n,deepsort,
874,95.647,87.8,37.5,0.0,127.4,1,1,9.1,yolov8n,deepsort,
875,95.807,114.2,35.7,0.0,157.8,1,1,9.1,yolov8n,deepsort,
876,95.921,50.7,48.6,0.0,112.8,1,1,9.1,yolov8n,deepsort,
877,96.005,46.0,33.2,0.0,82.2,1,1,9.1,yolov8n,deepsort,
878,96.119,63.6,46.0,0.0,113.4,1,1,9.1,yolov8n,deepsort,
879,96.235,60.7,51.3,0.0,115.3,1,1,9.1,yolov8n,deepsort,
880,96.360,73.9,48.1,0.0,124.1,1,1,9.1,yolov8n,deepsort,
881,96.470,60.1,46.5,0.0,108.7,1,1,9.1,yolov8n,deepsort,
882,96.624,94.6,55.9,0.0,152.6,1,1,9.1,yolov8n,deepsort,
883,96.755,75.4,51.4,0.0,129.9,1,1,9.1,yolov8n,deepsort,
884,96.897,85.5,52.7,0.0,141.1,1,1,9.1,yolov8n,deepsort,
885,97.048,71.5,66.2,0.0,149.6,1,1,9.1,yolov8n,deepsort,
886,97.195,76.8,66.7,0.0,146.4,1,1,9.1,yolov8n,deepsort,
887,97.311,57.6,50.3,0.0,115.0,1,1,9.1,yolov8n,deepsort,
888,97.471,85.9,70.2,0.0,159.2,1,1,9.1,yolov8n,deepsort,
889,97.591,62.9,48.3,0.0,117.4,1,1,9.1,yolov8n,deepsort,
890,97.726,79.7,52.3,0.0,134.2,1,1,9.1,yolov8n,deepsort,
891,97.806,37.9,37.0,0.0,77.6,1,1,9.1,yolov8n,deepsort,
892,97.950,83.1,56.2,0.0,142.2,1,1,9.1,yolov8n,deepsort,
893,98.059,50.7,52.1,0.0,108.9,1,1,9.1,yolov8n,deepsort,
894,98.203,82.2,57.8,0.0,143.0,1,1,9.1,yolov8n,deepsort,
895,98.316,56.0,53.7,0.0,111.9,1,1,9.1,yolov8n,deepsort,
896,98.422,59.8,43.2,0.0,105.0,1,1,9.1,yolov8n,deepsort,
897,98.552,67.7,57.4,0.0,128.9,1,1,9.1,yolov8n,deepsort,
898,98.702,103.8,41.7,0.0,148.8,1,1,9.1,yolov8n,deepsort,
899,98.820,61.3,44.1,0.0,117.0,1,1,9.1,yolov8n,deepsort,
900,98.951,60.4,56.7,0.0,127.1,1,1,9.1,yolov8n,deepsort,
901,99.107,99.2,53.7,0.0,155.0,1,1,9.1,yolov8n,deepsort,
902,99.252,85.5,50.5,0.0,144.8,1,1,9.1,yolov8n,deepsort,
903,99.354,54.1,43.5,0.0,100.3,1,1,9.1,yolov8n,deepsort,
904,99.453,57.3,38.2,0.0,98.1,1,1,9.1,yolov8n,deepsort,
905,99.580,82.1,42.0,0.0,126.2,1,1,9.1,yolov8n,deepsort,
906,99.694,74.0,36.5,0.0,113.3,1,1,9.1,yolov8n,deepsort,
907,99.817,72.0,47.0,0.0,121.9,1,1,9.1,yolov8n,deepsort,
908,99.930,63.2,45.2,0.0,112.0,1,1,9.1,yolov8n,deepsort,
909,100.035,60.3,39.5,0.0,103.6,1,1,9.1,yolov8n,deepsort,
910,100.164,89.3,36.9,0.0,128.4,1,1,9.1,yolov8n,deepsort,
911,100.304,90.6,45.1,0.0,138.9,1,1,9.1,yolov8n,deepsort,
912,100.429,53.7,66.5,0.0,123.7,1,1,9.1,yolov8n,deepsort,
913,100.536,56.6,41.9,0.0,104.9,1,1,9.1,yolov8n,deepsort,
914,100.652,63.6,49.0,0.0,114.6,1,1,9.1,yolov8n,deepsort,
915,100.769,57.1,57.2,0.0,116.4,1,1,9.1,yolov8n,deepsort,
916,100.872,60.6,38.9,0.0,101.6,1,1,9.1,yolov8n,deepsort,
917,100.990,67.9,47.2,0.0,117.7,1,1,9.1,yolov8n,deepsort,
918,101.109,80.0,36.1,0.0,118.2,1,1,9.1,yolov8n,deepsort,
919,101.213,48.4,51.5,0.0,102.7,1,1,9.1,yolov8n,deepsort,
920,101.301,43.9,41.3,0.0,87.5,1,1,9.1,yolov8n,deepsort,
921,101.399,55.8,37.0,0.0,96.0,1,1,9.1,yolov8n,deepsort,
922,101.477,43.7,30.2,0.0,77.7,1,1,9.1,yolov8n,deepsort,
923,101.551,38.5,30.7,0.0,72.5,1,1,9.1,yolov8n,deepsort,
924,101.645,54.5,37.2,0.0,93.9,1,1,9.1,yolov8n,deepsort,
925,101.763,72.1,41.4,0.0,116.3,1,1,9.1,yolov8n,deepsort,
926,101.872,62.5,34.1,0.0,105.5,1,1,9.1,yolov8n,deepsort,
927,102.013,74.2,59.3,0.0,139.9,1,1,9.1,yolov8n,deepsort,
928,102.113,52.9,43.7,0.0,99.3,1,1,9.1,yolov8n,deepsort,
