# System Information
# OS,Darwin,Darwin Kernel Version 24.4.0: Fri Apr 11 18:34:14 PDT 2025; root:xnu-11417.101.15~117/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,models/yolov8n.pt
# Tracker,bytetrack

# Video,data/clips/2025-05-03_152528フロア10minites_30sec.mp4

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Stay_Check_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,Memory_MB,Model,Tracker,Notes
576,30.919,51.0,0.7,0.0,52.5,7,7,18.6,782.3,yolov8n,bytetrack,1 notifications
577,31.148,226.3,1.3,0.0,228.4,6,6,18.5,787.6,yolov8n,bytetrack,
578,31.240,89.7,0.7,0.0,92.1,7,7,18.5,795.6,yolov8n,bytetrack,
579,31.296,53.8,0.7,0.0,55.3,7,7,18.5,795.6,yolov8n,bytetrack,
580,31.370,71.0,1.4,0.0,73.6,7,7,18.5,795.6,yolov8n,bytetrack,1 notifications
581,31.432,59.7,0.9,0.0,62.1,7,7,18.5,795.6,yolov8n,bytetrack,
582,31.489,54.8,1.6,0.0,57.3,8,7,18.5,795.6,yolov8n,bytetrack,
583,31.599,108.0,0.8,0.0,109.6,8,7,18.4,798.0,yolov8n,bytetrack,
584,31.654,53.1,0.7,0.0,54.6,6,6,18.4,798.0,yolov8n,bytetrack,
585,31.708,51.7,0.8,0.0,53.4,7,6,18.4,798.0,yolov8n,bytetrack,
586,31.763,53.0,0.7,0.0,54.4,7,7,18.4,798.0,yolov8n,bytetrack,
587,31.819,53.6,0.8,0.0,55.1,7,7,18.4,798.0,yolov8n,bytetrack,
588,31.873,52.7,0.7,0.0,54.2,6,6,18.4,798.0,yolov8n,bytetrack,
589,31.927,52.3,0.6,0.0,53.6,6,6,18.4,798.0,yolov8n,bytetrack,
590,31.980,51.5,0.6,0.0,52.8,6,6,18.4,798.0,yolov8n,bytetrack,
591,32.034,52.5,0.6,0.0,53.9,6,6,18.4,798.0,yolov8n,bytetrack,
592,32.088,52.1,0.7,0.0,53.5,6,6,18.4,798.0,yolov8n,bytetrack,
593,32.150,60.3,0.8,0.0,61.9,6,6,18.4,798.0,yolov8n,bytetrack,
594,32.206,54.2,0.7,0.0,55.8,7,7,18.4,798.0,yolov8n,bytetrack,
595,32.263,54.9,0.7,0.0,56.5,7,7,18.4,798.0,yolov8n,bytetrack,
596,32.317,52.1,0.8,0.0,53.7,8,7,18.4,798.0,yolov8n,bytetrack,
597,32.373,54.7,0.7,0.0,56.2,7,7,18.4,798.0,yolov8n,bytetrack,
598,32.427,52.0,0.7,0.0,53.5,7,7,18.4,798.0,yolov8n,bytetrack,
599,32.481,52.1,0.6,0.0,53.4,6,6,18.4,798.0,yolov8n,bytetrack,
600,32.535,52.2,0.8,0.0,53.7,7,6,18.4,798.0,yolov8n,bytetrack,
601,32.593,56.7,0.6,0.0,58.0,6,6,18.4,798.0,yolov8n,bytetrack,
602,32.647,52.5,0.7,0.0,54.0,7,7,18.4,798.0,yolov8n,bytetrack,
603,32.703,53.5,0.7,0.0,54.9,7,7,18.4,798.0,yolov8n,bytetrack,
604,32.760,55.3,0.7,0.0,56.7,8,7,18.4,798.0,yolov8n,bytetrack,
605,32.816,53.4,0.9,0.0,55.5,8,7,18.4,798.0,yolov8n,bytetrack,
606,32.869,52.1,0.7,0.0,53.5,9,7,18.4,798.0,yolov8n,bytetrack,
607,32.928,56.3,0.8,0.0,57.9,8,8,18.4,796.9,yolov8n,bytetrack,
608,32.984,54.4,0.8,0.0,56.3,8,8,18.4,796.9,yolov8n,bytetrack,
609,33.037,51.5,0.8,0.0,53.1,8,8,18.4,796.9,yolov8n,bytetrack,
610,33.091,52.1,0.8,0.0,53.7,8,8,18.4,796.9,yolov8n,bytetrack,1 notifications
611,33.146,52.4,0.7,0.0,54.0,7,7,18.4,796.9,yolov8n,bytetrack,
612,33.199,51.4,0.9,0.0,53.0,7,7,18.4,796.9,yolov8n,bytetrack,
613,33.253,52.5,0.6,0.0,54.0,6,6,18.4,796.9,yolov8n,bytetrack,
614,33.308,52.3,0.7,0.0,54.2,7,6,18.4,796.9,yolov8n,bytetrack,
615,33.362,52.8,0.6,0.0,54.3,7,6,18.4,796.9,yolov8n,bytetrack,
616,33.418,53.8,0.8,0.0,55.2,7,6,18.4,796.9,yolov8n,bytetrack,
617,33.470,50.4,0.6,0.0,51.9,7,6,18.4,795.0,yolov8n,bytetrack,
618,33.523,50.9,0.7,0.0,52.2,7,6,18.4,795.0,yolov8n,bytetrack,
619,33.577,52.7,0.6,0.0,54.1,7,6,18.4,795.0,yolov8n,bytetrack,
620,33.631,52.4,0.7,0.0,54.1,9,8,18.4,795.0,yolov8n,bytetrack,
621,33.686,53.1,0.7,0.0,54.6,8,7,18.4,795.0,yolov8n,bytetrack,
622,33.742,53.5,0.7,0.0,55.1,8,7,18.4,795.0,yolov8n,bytetrack,1 notifications
623,33.795,51.1,0.7,0.0,52.6,7,7,18.4,795.0,yolov8n,bytetrack,
624,33.849,51.5,0.8,0.0,53.2,8,7,18.4,795.0,yolov8n,bytetrack,
625,33.901,50.7,0.7,0.0,52.2,8,7,18.4,795.0,yolov8n,bytetrack,
626,33.963,59.8,0.7,0.0,61.3,8,7,18.4,795.0,yolov8n,bytetrack,
627,34.067,102.6,0.8,0.0,104.1,8,7,18.4,800.3,yolov8n,bytetrack,
628,34.122,52.6,0.8,0.0,54.3,8,7,18.4,800.3,yolov8n,bytetrack,
629,34.178,54.6,0.9,0.0,56.3,10,9,18.4,800.3,yolov8n,bytetrack,
630,34.232,51.5,0.8,0.0,53.3,9,9,18.4,800.3,yolov8n,bytetrack,
631,34.286,52.1,0.8,0.0,53.8,9,9,18.4,800.3,yolov8n,bytetrack,
632,34.341,52.9,0.8,0.0,54.7,9,9,18.4,800.2,yolov8n,bytetrack,
633,34.394,51.2,0.8,0.0,52.9,9,9,18.4,800.2,yolov8n,bytetrack,
634,34.450,52.9,0.9,0.0,54.7,9,9,18.4,800.2,yolov8n,bytetrack,
635,34.502,50.4,0.7,0.0,52.0,8,8,18.4,800.2,yolov8n,bytetrack,
636,34.555,50.3,0.8,0.0,52.0,8,8,18.4,800.2,yolov8n,bytetrack,
637,34.608,51.8,0.7,0.0,53.3,7,7,18.4,800.2,yolov8n,bytetrack,
638,34.662,51.9,0.7,0.0,53.3,10,7,18.4,800.2,yolov8n,bytetrack,
639,34.713,50.0,0.7,0.0,51.4,9,7,18.4,800.2,yolov8n,bytetrack,
640,34.765,49.3,0.7,0.0,50.8,9,7,18.4,800.2,yolov8n,bytetrack,
641,34.818,51.0,0.7,0.0,52.8,9,7,18.4,800.2,yolov8n,bytetrack,
642,34.870,51.0,0.7,0.0,52.4,10,7,18.4,800.2,yolov8n,bytetrack,
643,34.922,49.6,0.7,0.0,51.1,9,7,18.4,800.2,yolov8n,bytetrack,
644,34.978,54.0,0.9,0.0,55.8,10,7,18.4,800.2,yolov8n,bytetrack,
645,35.031,51.2,0.8,0.0,52.8,10,7,18.4,800.2,yolov8n,bytetrack,
646,35.083,50.2,0.8,0.0,52.0,10,7,18.4,800.2,yolov8n,bytetrack,
647,35.136,51.0,0.8,0.0,52.5,10,7,18.4,800.2,yolov8n,bytetrack,
648,35.188,50.5,0.7,0.0,52.0,9,7,18.4,800.2,yolov8n,bytetrack,
649,35.241,51.0,0.8,0.0,52.6,8,7,18.4,800.2,yolov8n,bytetrack,
650,35.291,48.3,0.7,0.0,49.9,8,7,18.4,800.2,yolov8n,bytetrack,
651,35.345,52.4,0.7,0.0,53.8,9,7,18.4,800.2,yolov8n,bytetrack,
652,35.398,50.9,0.8,0.0,52.5,9,7,18.4,800.2,yolov8n,bytetrack,
653,35.449,49.3,0.8,0.0,50.9,9,7,18.4,800.2,yolov8n,bytetrack,
654,35.502,51.1,0.8,0.0,52.7,8,7,18.4,800.2,yolov8n,bytetrack,
655,35.554,49.7,0.7,0.0,51.2,8,7,18.4,800.2,yolov8n,bytetrack,
656,35.607,51.4,0.8,0.0,53.0,9,7,18.4,798.0,yolov8n,bytetrack,
657,35.662,53.1,0.8,0.0,54.7,11,8,18.4,798.0,yolov8n,bytetrack,
658,35.716,52.1,0.9,0.0,53.8,10,9,18.4,798.0,yolov8n,bytetrack,
659,35.769,50.6,0.8,0.0,52.3,10,9,18.4,798.0,yolov8n,bytetrack,
660,35.822,51.0,0.8,0.0,52.7,11,9,18.4,798.0,yolov8n,bytetrack,
661,35.875,51.3,0.8,0.0,52.9,10,9,18.4,798.0,yolov8n,bytetrack,
662,35.930,53.4,0.9,0.0,55.2,10,10,18.4,798.0,yolov8n,bytetrack,
663,35.989,56.2,0.9,0.0,57.9,11,10,18.4,798.0,yolov8n,bytetrack,
664,36.047,56.8,0.9,0.0,58.6,11,10,18.4,798.0,yolov8n,bytetrack,
665,36.105,54.8,1.0,0.0,56.9,11,10,18.4,798.0,yolov8n,bytetrack,
666,36.159,51.9,1.0,0.0,53.8,12,10,18.4,798.0,yolov8n,bytetrack,
667,36.215,53.5,1.0,0.0,55.6,12,11,18.4,798.0,yolov8n,bytetrack,
668,36.267,50.2,0.9,0.0,52.0,11,10,18.4,798.0,yolov8n,bytetrack,
669,36.319,49.5,0.9,0.0,51.3,11,10,18.4,798.0,yolov8n,bytetrack,
670,36.372,51.2,0.9,0.0,53.0,11,10,18.4,798.0,yolov8n,bytetrack,
671,36.425,50.6,0.9,0.0,52.3,11,10,18.4,798.0,yolov8n,bytetrack,
672,36.476,49.4,0.9,0.0,51.1,11,10,18.4,798.0,yolov8n,bytetrack,
673,36.530,51.7,0.9,0.0,53.5,10,10,18.4,798.0,yolov8n,bytetrack,
674,36.586,53.7,0.8,0.0,55.5,9,9,18.4,798.0,yolov8n,bytetrack,
675,36.639,52.0,0.8,0.0,53.7,10,9,18.4,801.8,yolov8n,bytetrack,
676,36.692,50.0,0.8,0.0,51.7,9,9,18.4,801.8,yolov8n,bytetrack,
677,36.745,51.7,0.8,0.0,53.2,9,9,18.4,801.8,yolov8n,bytetrack,
678,36.798,50.8,0.9,0.0,52.5,10,9,18.4,801.8,yolov8n,bytetrack,
679,36.851,50.9,0.8,0.0,52.7,10,9,18.4,801.8,yolov8n,bytetrack,
680,36.904,51.4,0.8,0.0,53.1,10,9,18.4,801.8,yolov8n,bytetrack,
681,36.955,49.3,1.0,0.0,51.1,11,9,18.4,801.8,yolov8n,bytetrack,
682,37.013,55.1,1.0,0.0,57.1,11,11,18.4,801.8,yolov8n,bytetrack,
683,37.067,51.8,1.0,0.0,53.7,11,11,18.4,801.8,yolov8n,bytetrack,
684,37.119,50.3,1.0,0.0,52.4,11,11,18.4,801.8,yolov8n,bytetrack,
685,37.171,49.3,0.9,0.0,51.1,10,10,18.4,801.8,yolov8n,bytetrack,
686,37.225,51.6,0.9,0.0,53.4,10,10,18.4,801.8,yolov8n,bytetrack,1 notifications
687,37.277,50.6,1.0,0.0,52.5,11,10,18.4,801.8,yolov8n,bytetrack,
688,37.330,50.3,1.0,0.0,52.0,12,10,18.4,801.8,yolov8n,bytetrack,
689,37.382,50.4,1.0,0.0,52.1,10,7,18.4,801.8,yolov8n,bytetrack,
690,37.435,50.9,0.8,0.0,52.5,10,7,18.4,801.8,yolov8n,bytetrack,
691,37.486,49.2,0.8,0.0,50.9,10,9,18.4,801.8,yolov8n,bytetrack,
692,37.540,51.3,0.9,0.0,53.1,11,9,18.4,801.8,yolov8n,bytetrack,
693,37.592,50.7,0.8,0.0,52.3,8,7,18.4,801.8,yolov8n,bytetrack,
694,37.643,48.9,0.8,0.0,50.5,10,8,18.4,801.8,yolov8n,bytetrack,
695,37.696,51.1,0.9,0.0,52.7,10,8,18.4,801.8,yolov8n,bytetrack,
696,37.748,50.4,0.9,0.0,52.1,10,7,18.4,801.8,yolov8n,bytetrack,
697,37.802,51.4,0.8,0.0,53.0,11,8,18.4,801.8,yolov8n,bytetrack,
698,37.853,49.2,0.9,0.0,50.8,10,9,18.4,801.8,yolov8n,bytetrack,
699,37.907,52.2,1.0,0.0,54.1,11,10,18.4,801.8,yolov8n,bytetrack,
700,37.961,51.9,1.0,0.0,53.8,11,10,18.4,801.8,yolov8n,bytetrack,
701,38.013,49.6,0.9,0.0,51.5,10,10,18.4,801.8,yolov8n,bytetrack,
702,38.066,50.8,1.0,0.0,52.8,10,10,18.4,801.8,yolov8n,bytetrack,
703,38.119,50.7,0.9,0.0,52.4,11,9,18.4,801.8,yolov8n,bytetrack,
704,38.171,50.3,0.9,0.0,52.1,11,9,18.4,801.8,yolov8n,bytetrack,
705,38.223,50.4,1.0,0.0,52.2,10,10,18.4,801.8,yolov8n,bytetrack,
706,38.276,50.6,0.8,0.0,52.3,9,8,18.4,801.8,yolov8n,bytetrack,
707,38.329,50.7,0.9,0.0,52.4,10,9,18.4,801.8,yolov8n,bytetrack,
708,38.381,50.3,0.9,0.0,52.1,11,9,18.4,801.8,yolov8n,bytetrack,
709,38.433,49.7,0.9,0.0,51.5,10,8,18.4,801.8,yolov8n,bytetrack,
710,38.492,56.4,1.0,0.0,58.3,10,9,18.4,801.8,yolov8n,bytetrack,
711,38.548,54.4,1.0,0.0,56.3,9,9,18.4,783.9,yolov8n,bytetrack,
712,38.607,56.3,0.9,0.0,58.1,9,8,18.4,729.5,yolov8n,bytetrack,
713,38.662,52.8,0.9,0.0,54.9,10,8,18.4,709.5,yolov8n,bytetrack,1 notifications
714,38.719,54.5,0.8,0.0,56.4,9,8,18.4,721.8,yolov8n,bytetrack,
715,38.776,55.1,0.8,0.0,56.8,9,8,18.4,700.8,yolov8n,bytetrack,
716,38.836,57.6,0.9,0.0,59.3,10,9,18.4,700.8,yolov8n,bytetrack,
717,38.890,52.1,0.8,0.0,53.9,9,9,18.4,698.1,yolov8n,bytetrack,
718,38.945,53.5,0.9,0.0,55.2,9,9,18.4,695.3,yolov8n,bytetrack,
719,39.005,57.9,0.9,0.0,59.8,9,9,18.4,692.3,yolov8n,bytetrack,
720,39.060,52.5,0.8,0.0,54.2,8,8,18.4,689.5,yolov8n,bytetrack,
721,39.134,72.3,0.9,0.0,74.4,8,8,18.4,694.2,yolov8n,bytetrack,
722,39.208,69.5,0.8,0.0,73.0,8,8,18.4,696.1,yolov8n,bytetrack,
723,39.267,57.5,0.8,0.0,59.2,8,8,18.4,700.7,yolov8n,bytetrack,
724,39.324,55.2,0.8,0.0,57.0,9,8,18.4,700.7,yolov8n,bytetrack,
725,39.378,51.7,0.9,0.0,53.3,10,8,18.4,700.7,yolov8n,bytetrack,
726,39.429,49.5,0.7,0.0,51.0,7,7,18.4,700.7,yolov8n,bytetrack,
727,39.481,49.7,0.8,0.0,51.3,8,8,18.4,701.3,yolov8n,bytetrack,
728,39.534,51.2,0.9,0.0,53.1,8,8,18.4,709.4,yolov8n,bytetrack,
729,39.587,50.8,0.8,0.0,52.4,8,8,18.4,709.4,yolov8n,bytetrack,
730,39.639,49.8,0.9,0.0,51.7,12,8,18.4,709.4,yolov8n,bytetrack,1 notifications
731,39.691,50.4,0.9,0.0,52.1,12,8,18.4,709.4,yolov8n,bytetrack,
732,39.745,51.1,0.9,0.0,53.0,11,8,18.4,709.4,yolov8n,bytetrack,
733,39.799,52.7,0.8,0.0,54.4,10,7,18.4,709.7,yolov8n,bytetrack,
734,39.852,50.5,0.8,0.0,52.0,9,7,18.4,709.7,yolov8n,bytetrack,
735,39.905,51.1,0.7,0.0,52.6,9,7,18.4,709.7,yolov8n,bytetrack,
736,39.955,49.1,0.7,0.0,50.5,7,7,18.4,709.7,yolov8n,bytetrack,
737,40.009,51.6,0.8,0.0,53.3,9,8,18.4,709.7,yolov8n,bytetrack,
738,40.063,52.6,0.8,0.0,54.1,9,7,18.4,709.7,yolov8n,bytetrack,
739,40.116,50.7,0.9,0.0,52.7,10,8,18.4,709.7,yolov8n,bytetrack,
740,40.171,52.5,0.8,0.0,54.1,8,7,18.4,710.9,yolov8n,bytetrack,
741,40.225,52.8,0.9,0.0,54.5,10,8,18.4,710.9,yolov8n,bytetrack,
742,40.280,52.6,0.8,0.0,54.2,9,8,18.4,711.0,yolov8n,bytetrack,
743,40.333,51.0,0.8,0.0,52.7,9,8,18.4,717.6,yolov8n,bytetrack,
744,40.387,52.5,0.8,0.0,54.1,9,8,18.4,717.6,yolov8n,bytetrack,
745,40.439,49.7,0.8,0.0,51.4,8,7,18.4,717.6,yolov8n,bytetrack,
746,40.491,50.1,0.8,0.0,51.7,9,7,18.4,717.6,yolov8n,bytetrack,
747,40.543,50.2,0.7,0.0,51.8,8,7,18.4,717.6,yolov8n,bytetrack,
748,40.596,51.5,0.7,0.0,53.1,8,7,18.4,717.6,yolov8n,bytetrack,
749,40.649,50.6,0.9,0.0,52.4,8,7,18.4,717.6,yolov8n,bytetrack,
750,40.700,49.6,0.7,0.0,51.0,8,7,18.4,717.6,yolov8n,bytetrack,
751,40.751,49.2,0.8,0.0,50.8,9,8,18.4,717.6,yolov8n,bytetrack,
752,40.804,50.8,0.8,0.0,52.4,9,8,18.4,717.6,yolov8n,bytetrack,
753,40.857,50.6,0.8,0.0,52.3,9,9,18.4,717.6,yolov8n,bytetrack,
754,40.910,50.9,0.8,0.0,52.8,9,9,18.4,717.6,yolov8n,bytetrack,
755,40.961,49.2,0.8,0.0,50.8,9,9,18.4,717.6,yolov8n,bytetrack,
756,41.018,53.9,0.8,0.0,57.3,8,8,18.4,718.4,yolov8n,bytetrack,
757,41.071,51.2,0.8,0.0,52.7,8,7,18.4,718.8,yolov8n,bytetrack,
758,41.124,50.5,0.7,0.0,51.9,8,7,18.4,718.8,yolov8n,bytetrack,
759,41.176,50.1,0.8,0.0,51.8,9,8,18.4,718.8,yolov8n,bytetrack,
760,41.227,50.0,0.8,0.0,51.6,9,8,18.4,718.8,yolov8n,bytetrack,
761,41.280,51.0,0.9,0.0,52.7,9,9,18.4,718.8,yolov8n,bytetrack,
762,41.335,53.0,0.8,0.0,54.6,9,9,18.4,718.8,yolov8n,bytetrack,
763,41.389,51.3,0.8,0.0,53.0,9,9,18.4,718.8,yolov8n,bytetrack,
764,41.443,52.6,0.8,0.0,54.2,9,9,18.4,718.8,yolov8n,bytetrack,
765,41.497,52.0,0.7,0.0,53.5,8,8,18.4,718.8,yolov8n,bytetrack,
766,41.549,50.1,0.9,0.0,51.9,9,8,18.4,722.0,yolov8n,bytetrack,
767,41.602,51.2,0.8,0.0,52.8,9,8,18.4,722.0,yolov8n,bytetrack,
768,41.656,51.4,0.8,0.0,52.9,9,8,18.4,722.0,yolov8n,bytetrack,
769,41.711,53.0,0.8,0.0,54.5,8,8,18.4,722.0,yolov8n,bytetrack,
770,41.764,51.9,0.8,0.0,53.5,10,9,18.4,722.0,yolov8n,bytetrack,
771,41.818,51.4,0.8,0.0,53.0,10,9,18.4,722.0,yolov8n,bytetrack,
772,41.872,51.8,0.8,0.0,53.4,9,8,18.4,722.0,yolov8n,bytetrack,
773,41.924,51.0,0.9,0.0,52.6,11,8,18.4,722.0,yolov8n,bytetrack,
774,41.982,55.3,1.0,0.0,57.3,10,8,18.4,722.0,yolov8n,bytetrack,
775,42.037,52.7,0.9,0.0,54.4,11,9,18.4,722.0,yolov8n,bytetrack,
776,42.091,51.5,1.0,0.0,53.5,11,9,18.4,722.0,yolov8n,bytetrack,
777,42.144,50.9,0.9,0.0,52.7,10,10,18.4,722.0,yolov8n,bytetrack,
778,42.197,51.8,0.9,0.0,53.5,10,9,18.4,722.0,yolov8n,bytetrack,
779,42.251,51.1,0.8,0.0,52.9,9,8,18.4,722.0,yolov8n,bytetrack,
780,42.305,52.3,0.8,0.0,53.8,10,8,18.4,722.1,yolov8n,bytetrack,
781,42.357,50.4,0.9,0.0,52.2,9,8,18.4,722.1,yolov8n,bytetrack,
782,42.411,51.8,0.8,0.0,53.6,8,8,18.4,722.1,yolov8n,bytetrack,
783,42.462,48.9,0.7,0.0,50.4,7,6,18.4,722.1,yolov8n,bytetrack,
784,42.514,50.8,0.7,0.0,52.3,7,6,18.4,722.1,yolov8n,bytetrack,
785,42.566,49.6,0.7,0.0,51.3,7,7,18.4,722.1,yolov8n,bytetrack,
786,42.617,48.9,0.8,0.0,50.4,8,7,18.4,722.1,yolov8n,bytetrack,
787,42.669,50.3,0.7,0.0,51.7,7,6,18.4,722.1,yolov8n,bytetrack,
788,42.722,51.2,0.7,0.0,52.7,8,6,18.4,722.1,yolov8n,bytetrack,
789,42.776,52.7,0.8,0.0,54.3,9,8,18.4,722.1,yolov8n,bytetrack,
790,42.830,51.9,0.8,0.0,53.6,9,8,18.4,722.1,yolov8n,bytetrack,
791,42.883,50.4,0.9,0.0,52.2,9,8,18.4,722.1,yolov8n,bytetrack,
792,42.938,53.0,0.8,0.0,54.7,9,8,18.4,722.1,yolov8n,bytetrack,
793,42.994,54.5,0.8,0.0,56.0,9,8,18.4,722.1,yolov8n,bytetrack,
794,43.047,50.8,0.8,0.0,52.4,9,8,18.4,722.1,yolov8n,bytetrack,
795,43.100,51.1,0.9,0.0,52.7,9,8,18.4,722.1,yolov8n,bytetrack,
796,43.152,50.5,0.9,0.0,52.3,9,9,18.4,722.1,yolov8n,bytetrack,
797,43.205,51.0,0.9,0.0,52.7,9,9,18.4,722.2,yolov8n,bytetrack,
798,43.258,50.9,0.8,0.0,52.6,10,9,18.4,722.2,yolov8n,bytetrack,
799,43.309,48.8,0.9,0.0,50.5,11,9,18.4,722.2,yolov8n,bytetrack,
800,43.362,51.4,0.9,0.0,53.2,11,9,18.4,722.2,yolov8n,bytetrack,
801,43.416,51.3,1.0,0.0,53.1,7,7,18.4,722.2,yolov8n,bytetrack,
802,43.468,49.9,0.8,0.0,51.5,7,6,18.5,722.2,yolov8n,bytetrack,
803,43.520,50.2,0.8,0.0,51.9,9,7,18.5,722.2,yolov8n,bytetrack,
804,43.573,52.1,0.8,0.0,53.6,8,7,18.5,722.2,yolov8n,bytetrack,
805,43.626,50.3,0.8,0.0,51.9,9,8,18.5,722.2,yolov8n,bytetrack,
806,43.677,49.6,0.8,0.0,51.2,8,8,18.5,722.2,yolov8n,bytetrack,
807,43.729,49.9,0.8,0.0,51.4,8,7,18.5,722.2,yolov8n,bytetrack,
808,43.782,51.2,0.9,0.0,53.0,8,7,18.5,722.2,yolov8n,bytetrack,
809,43.834,50.1,0.7,0.0,51.5,8,6,18.5,722.2,yolov8n,bytetrack,
810,43.887,51.2,0.7,0.0,52.7,7,6,18.5,722.2,yolov8n,bytetrack,
811,43.940,51.7,0.7,0.0,53.1,8,6,18.5,722.2,yolov8n,bytetrack,
812,43.993,51.0,0.7,0.0,52.5,9,7,18.5,722.2,yolov8n,bytetrack,
813,44.046,51.0,0.7,0.0,52.6,9,7,18.5,722.2,yolov8n,bytetrack,
814,44.099,51.0,0.8,0.0,52.5,6,6,18.5,722.2,yolov8n,bytetrack,
815,44.150,49.5,0.7,0.0,51.0,7,6,18.5,722.2,yolov8n,bytetrack,
816,44.202,50.0,0.7,0.0,51.6,8,6,18.5,722.2,yolov8n,bytetrack,
817,44.254,50.7,0.7,0.0,52.1,7,6,18.5,722.2,yolov8n,bytetrack,
818,44.307,51.0,0.7,0.0,52.4,7,6,18.5,722.2,yolov8n,bytetrack,
819,44.359,49.9,0.8,0.0,51.4,7,6,18.5,722.2,yolov8n,bytetrack,
820,44.413,52.2,0.7,0.0,53.7,7,6,18.5,722.2,yolov8n,bytetrack,
821,44.465,50.9,0.8,0.0,52.5,7,6,18.5,722.2,yolov8n,bytetrack,
822,44.518,50.5,0.6,0.0,51.9,6,6,18.5,722.2,yolov8n,bytetrack,
823,44.570,50.4,0.8,0.0,51.9,6,6,18.5,722.2,yolov8n,bytetrack,
824,44.627,55.5,0.6,0.0,56.8,6,6,18.5,722.2,yolov8n,bytetrack,
825,44.680,51.0,0.7,0.0,52.4,6,6,18.5,722.2,yolov8n,bytetrack,
826,44.733,51.7,0.7,0.0,53.3,7,6,18.5,722.2,yolov8n,bytetrack,
827,44.787,51.6,0.7,0.0,53.1,8,6,18.5,722.2,yolov8n,bytetrack,
828,44.840,51.9,0.7,0.0,53.3,7,6,18.5,722.2,yolov8n,bytetrack,
829,44.893,51.6,0.7,0.0,52.9,7,6,18.5,722.2,yolov8n,bytetrack,
830,44.946,50.6,0.7,0.0,52.0,7,6,18.5,722.2,yolov8n,bytetrack,
831,44.999,52.0,0.7,0.0,53.5,7,6,18.5,722.2,yolov8n,bytetrack,
832,45.051,50.1,0.8,0.0,51.6,7,6,18.5,722.2,yolov8n,bytetrack,
833,45.103,49.4,0.8,0.0,50.9,7,7,18.5,722.2,yolov8n,bytetrack,
834,45.154,50.0,0.8,0.0,51.4,8,7,18.5,722.2,yolov8n,bytetrack,
835,45.206,50.1,0.7,0.0,51.6,6,6,18.5,722.2,yolov8n,bytetrack,
836,45.259,50.6,0.7,0.0,52.1,8,7,18.5,722.2,yolov8n,bytetrack,
837,45.313,52.6,0.7,0.0,54.1,7,7,18.5,722.2,yolov8n,bytetrack,
838,45.366,51.0,0.9,0.0,52.6,8,7,18.5,722.2,yolov8n,bytetrack,
839,45.421,53.9,0.7,0.0,55.4,7,7,18.5,722.6,yolov8n,bytetrack,
840,45.476,52.7,0.7,0.0,54.1,7,6,18.5,722.6,yolov8n,bytetrack,
841,45.533,55.3,0.8,0.0,56.9,7,6,18.5,722.6,yolov8n,bytetrack,
842,45.588,53.4,0.7,0.0,54.8,9,6,18.5,722.6,yolov8n,bytetrack,
843,45.643,53.5,0.8,0.0,55.1,10,6,18.5,722.6,yolov8n,bytetrack,
844,45.697,51.0,0.9,0.0,52.8,10,9,18.5,722.7,yolov8n,bytetrack,
845,45.750,51.0,0.9,0.0,52.7,11,9,18.5,722.7,yolov8n,bytetrack,
846,45.805,53.3,0.9,0.0,55.0,9,9,18.5,722.7,yolov8n,bytetrack,
847,45.860,53.6,0.8,0.0,55.1,9,7,18.5,722.7,yolov8n,bytetrack,
848,45.913,51.2,0.9,0.0,52.8,9,8,18.5,722.7,yolov8n,bytetrack,
849,45.967,51.4,0.8,0.0,53.1,9,7,18.5,722.7,yolov8n,bytetrack,
850,46.021,51.8,0.8,0.0,53.3,8,7,18.5,722.7,yolov8n,bytetrack,
851,46.073,50.4,0.7,0.0,51.8,8,6,18.5,722.7,yolov8n,bytetrack,
852,46.125,50.9,0.8,0.0,52.3,8,6,18.5,722.7,yolov8n,bytetrack,
853,46.180,53.3,0.8,0.0,54.9,8,6,18.5,722.7,yolov8n,bytetrack,
854,46.232,49.9,0.8,0.0,51.9,7,6,18.5,722.7,yolov8n,bytetrack,
855,46.285,50.4,0.7,0.0,51.9,7,6,18.5,722.8,yolov8n,bytetrack,
856,46.337,51.0,0.7,0.0,52.3,7,5,18.5,722.8,yolov8n,bytetrack,
857,46.390,51.4,0.7,0.0,52.8,6,5,18.5,722.8,yolov8n,bytetrack,
858,46.443,50.8,0.7,0.0,52.4,6,6,18.5,722.8,yolov8n,bytetrack,
859,46.494,49.1,0.7,0.0,50.6,6,6,18.5,722.8,yolov8n,bytetrack,
860,46.547,51.0,0.7,0.0,52.4,8,7,18.5,722.8,yolov8n,bytetrack,
861,46.599,50.7,0.8,0.0,52.3,9,8,18.5,722.8,yolov8n,bytetrack,
862,46.651,50.3,0.8,0.0,51.8,8,8,18.5,722.8,yolov8n,bytetrack,
863,46.706,52.6,0.8,0.0,54.2,7,7,18.5,722.8,yolov8n,bytetrack,
864,46.759,51.1,0.8,0.0,52.7,8,7,18.5,722.8,yolov8n,bytetrack,
865,46.812,51.9,0.8,0.0,53.5,8,6,18.5,722.8,yolov8n,bytetrack,
866,46.868,54.4,0.8,0.0,55.8,7,5,18.5,722.8,yolov8n,bytetrack,
