# System Information
# OS,Darwin,Darwin Kernel Version 24.4.0: Fri Apr 11 18:34:14 PDT 2025; root:xnu-11417.101.15~117/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,models/yolov8n.pt
# Tracker,deepsort

# Video,/Users/takahashiryoutarou/Desktop/国宝さん一覧/box/data/raw/WIN_20250319_10_03_53_Pro.mp4

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Stay_Check_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,Model,Tracker,Notes
318,38.681,59.5,44.1,0.0,105.8,1,2,8.2,yolov8n,deepsort,
319,38.778,53.5,39.9,0.0,95.5,1,2,8.2,yolov8n,deepsort,
320,38.872,56.8,34.4,0.0,93.7,1,2,8.2,yolov8n,deepsort,
321,38.988,77.3,35.3,0.0,115.0,1,2,8.2,yolov8n,deepsort,
322,39.064,71.7,0.1,0.0,74.4,0,2,8.2,yolov8n,deepsort,
323,39.312,236.8,0.1,0.0,247.3,0,2,8.2,yolov8n,deepsort,
324,39.369,52.5,0.1,0.0,56.3,0,2,8.2,yolov8n,deepsort,
325,39.419,45.6,0.1,0.0,48.3,0,2,8.2,yolov8n,deepsort,
326,39.468,45.4,0.1,0.0,48.5,0,2,8.3,yolov8n,deepsort,
327,39.514,43.3,0.1,0.0,45.5,0,2,8.3,yolov8n,deepsort,
328,39.562,44.6,0.1,0.0,46.9,0,2,8.3,yolov8n,deepsort,
329,39.608,42.6,0.1,0.0,45.1,0,2,8.3,yolov8n,deepsort,
330,39.655,42.8,0.1,0.0,45.6,0,2,8.3,yolov8n,deepsort,
331,39.705,47.2,0.1,0.0,49.7,0,2,8.3,yolov8n,deepsort,
332,39.754,44.3,0.1,0.0,47.2,0,2,8.4,yolov8n,deepsort,
333,39.801,43.1,0.1,0.0,46.5,0,2,8.4,yolov8n,deepsort,
334,39.891,43.4,42.5,0.0,88.4,1,2,8.4,yolov8n,deepsort,
335,40.039,73.3,71.6,0.0,147.0,1,2,8.4,yolov8n,deepsort,
336,40.176,79.2,54.5,0.0,135.9,1,2,8.4,yolov8n,deepsort,
337,40.352,105.7,67.8,0.0,175.7,1,1,8.4,yolov8n,deepsort,
338,40.469,79.6,33.4,0.0,115.6,1,1,8.4,yolov8n,deepsort,
339,40.615,73.6,59.9,0.0,145.5,1,1,8.3,yolov8n,deepsort,
340,40.749,64.8,63.1,0.0,131.2,1,1,8.3,yolov8n,deepsort,
341,40.900,83.7,64.0,0.0,150.2,1,1,8.3,yolov8n,deepsort,
342,41.038,58.8,56.9,0.0,137.0,1,1,8.3,yolov8n,deepsort,
343,41.171,79.0,51.1,0.0,132.1,1,1,8.3,yolov8n,deepsort,
344,41.298,66.2,52.1,0.0,125.6,1,1,8.3,yolov8n,deepsort,
345,41.426,80.6,43.9,0.0,126.8,1,1,8.3,yolov8n,deepsort,
346,41.582,81.6,58.4,0.0,155.2,1,1,8.3,yolov8n,deepsort,
347,41.735,100.5,50.0,0.0,152.8,1,1,8.3,yolov8n,deepsort,
348,41.880,75.9,65.6,0.0,143.7,1,1,8.3,yolov8n,deepsort,1 notifications
349,42.016,61.9,70.5,0.0,134.8,1,1,8.3,yolov8n,deepsort,
350,42.139,81.0,39.5,0.0,122.6,1,1,8.3,yolov8n,deepsort,
351,42.279,87.6,49.0,0.0,138.9,1,1,8.3,yolov8n,deepsort,
352,42.408,77.5,48.0,0.0,127.9,1,1,8.3,yolov8n,deepsort,
353,42.547,78.2,57.5,0.0,137.8,1,1,8.3,yolov8n,deepsort,
354,42.678,81.8,46.7,0.0,130.6,1,1,8.3,yolov8n,deepsort,
355,42.799,64.6,49.4,3.5,119.8,1,1,8.3,yolov8n,deepsort,
356,42.950,78.6,63.7,0.0,148.4,1,1,8.3,yolov8n,deepsort,
357,43.080,83.9,42.5,0.0,128.8,1,1,8.3,yolov8n,deepsort,
358,43.218,80.8,54.8,0.0,137.7,1,1,8.3,yolov8n,deepsort,
359,43.356,70.5,49.5,0.0,136.9,1,1,8.3,yolov8n,deepsort,
360,43.497,84.5,43.2,0.0,140.1,1,1,8.3,yolov8n,deepsort,
361,43.596,53.4,36.1,0.0,95.8,1,1,8.3,yolov8n,deepsort,
362,43.737,88.8,48.7,0.0,139.7,1,1,8.3,yolov8n,deepsort,
363,43.873,83.0,50.1,0.0,135.8,1,1,8.3,yolov8n,deepsort,
364,43.990,61.8,51.2,0.0,115.2,1,1,8.3,yolov8n,deepsort,
365,44.125,75.3,56.6,0.0,134.5,1,1,8.3,yolov8n,deepsort,
366,44.275,90.8,54.7,0.0,148.7,1,1,8.3,yolov8n,deepsort,
367,44.400,69.3,52.3,0.0,123.9,1,1,8.3,yolov8n,deepsort,
368,44.575,92.1,79.8,0.0,174.4,1,1,8.3,yolov8n,deepsort,
369,44.718,90.2,49.4,0.0,141.8,1,1,8.3,yolov8n,deepsort,
370,44.885,81.5,55.2,0.0,160.1,1,1,8.2,yolov8n,deepsort,
371,45.025,66.2,59.2,0.0,138.8,1,1,8.2,yolov8n,deepsort,
372,45.152,58.9,58.5,0.0,124.2,1,1,8.2,yolov8n,deepsort,
373,45.252,53.1,44.2,0.0,99.3,1,1,8.2,yolov8n,deepsort,
374,45.327,60.0,0.1,0.0,74.2,0,1,8.3,yolov8n,deepsort,
375,45.397,66.2,0.1,0.0,68.5,0,1,8.3,yolov8n,deepsort,
376,45.466,65.7,0.1,0.0,68.0,0,1,8.3,yolov8n,deepsort,
377,45.550,81.0,0.1,0.0,83.5,0,1,8.3,yolov8n,deepsort,
378,45.593,39.3,0.1,0.0,41.7,0,1,8.3,yolov8n,deepsort,
379,45.636,39.8,0.1,0.0,42.2,0,1,8.3,yolov8n,deepsort,
380,45.708,40.3,28.1,0.0,70.5,1,1,8.3,yolov8n,deepsort,
381,45.870,86.5,43.7,0.0,161.1,1,1,8.3,yolov8n,deepsort,
382,45.978,100.3,0.1,0.0,107.1,0,1,8.3,yolov8n,deepsort,
383,46.057,75.8,0.2,0.0,78.3,0,1,8.3,yolov8n,deepsort,
384,46.181,86.0,30.7,0.0,120.9,1,1,8.3,yolov8n,deepsort,
385,46.257,71.8,0.1,0.0,74.3,0,1,8.3,yolov8n,deepsort,
386,46.382,57.5,38.5,0.0,117.7,1,1,8.3,yolov8n,deepsort,
387,46.473,57.9,30.9,0.0,91.0,1,1,8.3,yolov8n,deepsort,
388,46.592,67.4,48.0,0.0,118.0,1,1,8.3,yolov8n,deepsort,
389,46.670,72.8,0.1,0.0,75.0,0,1,8.3,yolov8n,deepsort,
390,46.790,69.7,39.8,0.0,115.5,1,1,8.3,yolov8n,deepsort,
391,46.929,82.3,44.5,0.0,133.0,1,1,8.3,yolov8n,deepsort,
392,47.064,65.9,54.7,0.0,130.4,1,1,8.3,yolov8n,deepsort,
393,47.204,69.6,66.4,0.0,138.6,2,1,8.3,yolov8n,deepsort,
394,47.329,77.1,44.2,0.0,124.0,1,1,8.3,yolov8n,deepsort,
395,47.472,86.2,53.2,0.0,141.7,1,2,8.3,yolov8n,deepsort,
396,47.578,56.0,47.6,0.0,106.0,1,2,8.3,yolov8n,deepsort,
397,47.722,93.7,46.7,0.0,142.5,1,2,8.3,yolov8n,deepsort,
398,47.802,46.0,30.8,0.0,78.9,1,2,8.3,yolov8n,deepsort,
399,47.875,39.7,29.9,0.0,72.2,1,2,8.3,yolov8n,deepsort,
400,47.949,39.0,32.0,0.0,73.4,1,2,8.3,yolov8n,deepsort,
401,48.023,40.7,30.5,0.0,73.5,1,2,8.4,yolov8n,deepsort,
402,48.102,45.2,29.9,0.0,77.4,1,2,8.4,yolov8n,deepsort,
403,48.190,54.7,29.8,0.0,87.0,1,2,8.4,yolov8n,deepsort,
404,48.293,57.1,40.1,0.0,103.0,1,2,8.4,yolov8n,deepsort,
405,48.381,52.1,32.0,0.0,86.5,1,2,8.4,yolov8n,deepsort,
406,48.494,72.9,37.3,0.0,112.4,1,2,8.4,yolov8n,deepsort,
407,48.607,74.0,35.2,0.0,111.5,1,2,8.4,yolov8n,deepsort,
408,48.707,57.6,40.1,0.0,99.9,1,2,8.4,yolov8n,deepsort,
409,48.815,51.6,41.0,0.0,105.2,1,2,8.4,yolov8n,deepsort,
410,48.943,67.7,52.3,0.0,123.5,1,2,8.4,yolov8n,deepsort,
411,49.075,68.5,48.9,0.0,123.5,1,2,8.4,yolov8n,deepsort,
412,49.219,82.9,52.8,0.0,143.6,1,2,8.4,yolov8n,deepsort,
413,49.336,75.8,37.4,0.0,115.5,1,2,8.4,yolov8n,deepsort,
414,49.491,84.5,60.7,0.0,154.3,1,2,8.4,yolov8n,deepsort,
415,49.605,65.5,40.3,0.0,113.2,1,2,8.4,yolov8n,deepsort,
416,49.703,53.2,41.4,0.0,97.4,1,2,8.4,yolov8n,deepsort,
417,49.809,52.6,46.5,0.0,103.2,1,2,8.4,yolov8n,deepsort,
418,49.937,79.5,44.1,0.0,125.8,1,2,8.4,yolov8n,deepsort,
419,50.045,64.2,41.2,0.0,107.5,1,2,8.4,yolov8n,deepsort,
420,50.154,53.9,51.8,0.0,108.3,1,2,8.4,yolov8n,deepsort,
421,50.287,86.4,37.6,0.0,130.3,1,2,8.4,yolov8n,deepsort,
422,50.409,68.3,43.1,0.0,121.1,1,2,8.4,yolov8n,deepsort,
423,50.527,67.7,47.3,0.0,117.2,1,2,8.4,yolov8n,deepsort,
424,50.637,59.8,46.5,0.0,108.9,1,2,8.4,yolov8n,deepsort,
425,50.761,78.5,31.3,0.0,114.7,1,2,8.4,yolov8n,deepsort,
426,50.887,76.2,46.1,0.0,124.7,1,2,8.4,yolov8n,deepsort,
427,50.996,59.8,46.4,0.0,108.3,1,2,8.4,yolov8n,deepsort,
428,51.121,80.9,41.3,0.0,124.4,1,2,8.4,yolov8n,deepsort,
429,51.239,69.4,44.8,0.0,116.5,1,2,8.4,yolov8n,deepsort,
430,51.375,85.2,33.8,0.0,133.2,1,2,8.4,yolov8n,deepsort,
431,51.491,70.1,42.8,0.0,115.6,1,2,8.4,yolov8n,deepsort,1 notifications
432,51.617,86.0,37.1,0.0,125.3,1,2,8.4,yolov8n,deepsort,
433,51.731,62.7,47.6,0.0,112.5,1,2,8.4,yolov8n,deepsort,
434,51.853,82.7,30.3,0.0,121.4,1,2,8.4,yolov8n,deepsort,
435,51.978,71.0,46.1,0.0,124.5,1,2,8.4,yolov8n,deepsort,
436,52.080,56.0,42.4,0.0,100.6,1,2,8.4,yolov8n,deepsort,
437,52.208,84.0,40.7,0.0,126.9,1,2,8.4,yolov8n,deepsort,
438,52.335,73.9,43.2,0.0,123.6,1,2,8.4,yolov8n,deepsort,
439,52.442,50.9,52.3,0.0,106.0,1,2,8.4,yolov8n,deepsort,
440,52.580,74.4,60.4,0.0,137.0,1,2,8.4,yolov8n,deepsort,
441,52.693,65.6,44.1,0.0,112.2,1,2,8.4,yolov8n,deepsort,
442,52.815,76.3,37.1,0.0,117.5,1,2,8.4,yolov8n,deepsort,
443,52.960,76.8,64.1,0.0,143.2,2,2,8.4,yolov8n,deepsort,
444,53.074,40.5,70.3,0.0,113.4,2,2,8.4,yolov8n,deepsort,
445,53.204,69.2,57.4,0.0,128.9,2,2,8.4,yolov8n,deepsort,
446,53.311,47.8,55.2,0.0,105.2,2,2,8.4,yolov8n,deepsort,
447,53.387,42.0,31.3,0.0,75.4,1,2,8.4,yolov8n,deepsort,
448,53.586,137.4,31.6,0.0,198.2,1,2,8.4,yolov8n,deepsort,
449,53.745,52.2,102.9,0.0,157.6,2,2,8.4,yolov8n,deepsort,
450,53.902,76.9,76.6,0.0,156.0,2,2,8.3,yolov8n,deepsort,
451,54.041,67.6,67.3,0.0,137.0,2,2,8.3,yolov8n,deepsort,
452,54.116,41.0,30.9,0.0,74.0,1,2,8.4,yolov8n,deepsort,
453,54.269,88.2,61.5,0.0,152.1,1,2,8.3,yolov8n,deepsort,
454,54.378,68.5,36.9,0.0,107.6,1,2,8.3,yolov8n,deepsort,
455,54.482,62.8,38.5,0.0,103.5,1,2,8.4,yolov8n,deepsort,
456,54.606,62.8,55.4,0.0,121.0,1,2,8.4,yolov8n,deepsort,
457,54.736,92.0,34.9,0.0,129.3,1,2,8.3,yolov8n,deepsort,
458,54.898,81.3,63.3,0.0,160.6,1,2,8.3,yolov8n,deepsort,
459,55.053,84.7,67.1,0.0,154.2,1,2,8.3,yolov8n,deepsort,
460,55.183,71.7,46.8,0.0,128.9,1,2,8.3,yolov8n,deepsort,
461,55.307,62.6,58.2,0.0,123.3,1,2,8.3,yolov8n,deepsort,
462,55.429,80.0,38.9,0.0,121.2,1,2,8.3,yolov8n,deepsort,
463,55.505,43.3,30.0,0.0,75.4,1,2,8.3,yolov8n,deepsort,
464,55.593,52.8,31.9,0.0,86.9,1,2,8.3,yolov8n,deepsort,
465,55.689,59.1,33.3,0.0,94.5,1,2,8.4,yolov8n,deepsort,
466,55.793,64.0,37.6,0.0,103.9,1,2,8.4,yolov8n,deepsort,
467,55.958,62.0,99.3,0.0,163.7,2,2,8.3,yolov8n,deepsort,
468,56.063,61.6,39.4,0.0,103.7,1,2,8.3,yolov8n,deepsort,
469,56.190,78.4,45.7,0.0,126.2,1,2,8.3,yolov8n,deepsort,
470,56.334,69.1,71.8,0.0,143.4,1,2,8.3,yolov8n,deepsort,
471,56.468,72.9,57.9,0.0,132.9,1,2,8.3,yolov8n,deepsort,
472,56.601,78.7,50.8,0.0,132.0,1,2,8.3,yolov8n,deepsort,
473,56.727,76.9,42.9,0.0,123.5,1,2,8.3,yolov8n,deepsort,
474,56.858,77.6,50.1,0.0,130.4,1,2,8.3,yolov8n,deepsort,
475,56.961,56.7,43.1,0.0,102.1,1,2,8.3,yolov8n,deepsort,
476,57.080,73.7,36.7,0.0,118.3,1,2,8.3,yolov8n,deepsort,
477,57.205,63.7,57.1,0.0,123.2,1,2,8.3,yolov8n,deepsort,
478,57.350,58.3,83.3,0.0,144.0,1,2,8.3,yolov8n,deepsort,
479,57.511,105.0,53.3,0.0,160.6,1,2,8.3,yolov8n,deepsort,
480,57.639,76.1,37.4,0.0,124.9,1,2,8.3,yolov8n,deepsort,
481,57.704,61.6,0.1,0.0,64.3,0,2,8.3,yolov8n,deepsort,
482,57.763,51.1,0.1,0.0,54.1,0,2,8.3,yolov8n,deepsort,
483,57.848,81.4,0.1,0.0,83.8,0,2,8.3,yolov8n,deepsort,
484,57.906,54.3,0.1,0.0,56.6,0,2,8.4,yolov8n,deepsort,
485,57.950,40.9,0.1,0.0,43.4,0,2,8.4,yolov8n,deepsort,
486,57.995,41.6,0.1,0.0,44.0,0,2,8.4,yolov8n,deepsort,
487,58.038,39.1,0.1,0.0,41.6,0,2,8.4,yolov8n,deepsort,
488,58.080,39.2,0.1,0.0,41.6,0,2,8.4,yolov8n,deepsort,
489,58.127,43.0,0.1,0.0,45.7,0,2,8.4,yolov8n,deepsort,
490,58.173,42.9,0.1,0.0,45.4,0,2,8.4,yolov8n,deepsort,
491,58.218,41.2,0.1,0.0,43.8,0,2,8.4,yolov8n,deepsort,
492,58.263,42.1,0.1,0.0,44.5,0,2,8.4,yolov8n,deepsort,
493,58.306,40.2,0.1,0.0,42.4,0,2,8.5,yolov8n,deepsort,
494,58.351,41.7,0.1,0.0,43.9,0,2,8.5,yolov8n,deepsort,
495,58.395,40.2,0.1,0.0,42.7,0,2,8.5,yolov8n,deepsort,
496,58.437,39.7,0.1,0.0,41.9,0,2,8.5,yolov8n,deepsort,
497,58.481,39.8,0.1,0.0,42.2,0,2,8.5,yolov8n,deepsort,
498,58.527,42.9,0.1,0.0,45.4,0,1,8.5,yolov8n,deepsort,
499,58.572,41.5,0.1,0.0,43.6,0,1,8.5,yolov8n,deepsort,
500,58.616,41.8,0.1,0.0,44.0,0,1,8.5,yolov8n,deepsort,
501,58.663,43.3,0.1,0.0,45.5,0,1,8.5,yolov8n,deepsort,
502,58.749,82.8,0.1,0.0,85.3,0,1,8.5,yolov8n,deepsort,
503,58.796,43.4,0.1,0.0,45.9,0,1,8.6,yolov8n,deepsort,
504,58.839,39.9,0.1,0.0,42.3,0,1,8.6,yolov8n,deepsort,
505,58.882,38.7,0.1,0.0,41.2,0,1,8.6,yolov8n,deepsort,
506,58.925,40.4,0.1,0.0,42.9,0,1,8.6,yolov8n,deepsort,
507,58.973,44.3,0.1,0.0,46.6,0,1,8.6,yolov8n,deepsort,
508,59.019,42.7,0.1,0.0,45.1,0,1,8.6,yolov8n,deepsort,
509,59.064,40.8,0.1,0.0,43.8,0,1,8.6,yolov8n,deepsort,
510,59.107,40.3,0.1,0.0,42.7,0,1,8.6,yolov8n,deepsort,
511,59.153,42.2,0.1,0.0,44.6,0,0,8.6,yolov8n,deepsort,
512,59.198,42.2,0.0,0.0,44.4,0,0,8.6,yolov8n,deepsort,
513,59.242,40.8,0.0,0.0,43.0,0,0,8.7,yolov8n,deepsort,
514,59.288,42.9,0.0,0.0,45.1,0,0,8.7,yolov8n,deepsort,
515,59.334,42.2,0.0,0.0,44.9,0,0,8.7,yolov8n,deepsort,
516,59.377,39.9,0.0,0.0,41.9,0,0,8.7,yolov8n,deepsort,
517,59.418,37.7,0.0,0.0,40.1,0,0,8.7,yolov8n,deepsort,
518,59.462,41.4,0.0,0.0,43.5,0,0,8.7,yolov8n,deepsort,
519,59.507,41.6,0.0,0.0,43.9,0,0,8.7,yolov8n,deepsort,
520,59.550,39.8,0.0,0.0,42.1,0,0,8.7,yolov8n,deepsort,
521,59.591,38.5,0.0,0.0,40.6,0,0,8.7,yolov8n,deepsort,
522,59.636,41.6,0.0,0.0,43.7,0,0,8.8,yolov8n,deepsort,
523,59.680,41.7,0.0,0.0,44.0,0,0,8.8,yolov8n,deepsort,
524,59.725,41.3,0.0,0.0,43.3,0,0,8.8,yolov8n,deepsort,
525,59.768,39.7,0.0,0.0,41.8,0,0,8.8,yolov8n,deepsort,
526,59.811,40.5,0.0,0.0,42.7,0,0,8.8,yolov8n,deepsort,
527,59.857,42.4,0.0,0.0,44.7,0,0,8.8,yolov8n,deepsort,
528,59.902,42.2,0.0,0.0,44.6,0,0,8.8,yolov8n,deepsort,
529,59.945,39.7,0.0,0.0,42.0,0,0,8.8,yolov8n,deepsort,
530,59.987,38.6,0.0,0.0,40.9,0,0,8.8,yolov8n,deepsort,
531,60.033,42.2,0.0,0.0,44.9,0,0,8.8,yolov8n,deepsort,
532,60.078,42.2,0.0,0.0,44.3,0,0,8.9,yolov8n,deepsort,
533,60.124,42.1,0.0,0.0,44.3,0,0,8.9,yolov8n,deepsort,
534,60.169,42.0,0.0,0.0,44.1,0,0,8.9,yolov8n,deepsort,
535,60.214,41.6,0.0,0.0,44.0,0,0,8.9,yolov8n,deepsort,
536,60.257,40.1,0.0,0.0,42.1,0,0,8.9,yolov8n,deepsort,
537,60.303,43.0,0.0,0.0,45.3,0,0,8.9,yolov8n,deepsort,
538,60.347,41.1,0.0,0.0,43.6,0,0,8.9,yolov8n,deepsort,
539,60.394,42.9,0.0,0.0,45.1,0,0,8.9,yolov8n,deepsort,
540,60.437,40.7,0.0,0.0,43.0,0,0,8.9,yolov8n,deepsort,
541,60.483,42.8,0.0,0.0,44.9,0,0,8.9,yolov8n,deepsort,
542,60.529,42.1,0.0,0.0,44.6,0,0,9.0,yolov8n,deepsort,
543,60.573,40.8,0.0,0.0,43.3,0,0,9.0,yolov8n,deepsort,
544,60.621,44.9,0.0,0.0,47.0,0,0,9.0,yolov8n,deepsort,
545,60.665,39.9,0.0,0.0,42.3,0,0,9.0,yolov8n,deepsort,
546,60.708,40.4,0.0,0.0,42.7,0,0,9.0,yolov8n,deepsort,
547,60.753,41.8,0.0,0.0,43.9,0,0,9.0,yolov8n,deepsort,
548,60.798,41.6,0.0,0.0,44.2,0,0,9.0,yolov8n,deepsort,
549,60.841,39.5,0.0,0.0,41.8,0,0,9.0,yolov8n,deepsort,
550,60.887,42.6,0.0,0.0,44.9,0,0,9.0,yolov8n,deepsort,
551,60.929,38.9,0.0,0.0,41.3,0,0,9.0,yolov8n,deepsort,
552,60.972,39.5,0.0,0.0,41.8,0,0,9.1,yolov8n,deepsort,
553,61.016,41.2,0.0,0.0,43.2,0,0,9.1,yolov8n,deepsort,
554,61.060,41.3,0.0,0.0,43.4,0,0,9.1,yolov8n,deepsort,
555,61.106,42.2,0.0,0.0,44.6,0,0,9.1,yolov8n,deepsort,
556,61.154,44.6,0.0,0.0,46.9,0,0,9.1,yolov8n,deepsort,
557,61.199,41.9,0.0,0.0,44.2,0,0,9.1,yolov8n,deepsort,
558,61.242,39.8,0.0,0.0,42.3,0,0,9.1,yolov8n,deepsort,
559,61.287,40.4,0.0,0.0,42.7,0,0,9.1,yolov8n,deepsort,
560,61.334,43.9,0.0,0.0,46.3,0,0,9.1,yolov8n,deepsort,
561,61.380,42.8,0.0,0.0,44.9,0,0,9.1,yolov8n,deepsort,
562,61.425,41.1,0.0,0.0,43.4,0,0,9.1,yolov8n,deepsort,
563,61.469,40.9,0.0,0.0,42.9,0,0,9.2,yolov8n,deepsort,
564,61.518,45.8,0.0,0.0,48.4,0,0,9.2,yolov8n,deepsort,
565,61.561,39.6,0.0,0.0,41.8,0,0,9.2,yolov8n,deepsort,
566,61.609,44.2,0.0,0.0,46.5,0,0,9.2,yolov8n,deepsort,
567,61.652,39.9,0.0,0.0,42.8,0,0,9.2,yolov8n,deepsort,
568,61.701,44.8,0.0,0.0,47.3,0,0,9.2,yolov8n,deepsort,
569,61.744,40.2,0.0,0.0,42.5,0,0,9.2,yolov8n,deepsort,
570,61.789,40.9,0.0,0.0,43.3,0,0,9.2,yolov8n,deepsort,
571,61.831,39.3,0.0,0.0,41.7,0,0,9.2,yolov8n,deepsort,
572,61.877,42.1,0.0,0.0,44.4,0,0,9.2,yolov8n,deepsort,
573,61.922,42.7,0.0,0.0,44.7,0,0,9.3,yolov8n,deepsort,
574,61.966,39.9,0.0,0.0,42.5,0,0,9.3,yolov8n,deepsort,
575,62.013,44.4,0.0,0.0,46.4,0,0,9.3,yolov8n,deepsort,
576,62.057,40.7,0.0,0.0,43.0,0,0,9.3,yolov8n,deepsort,
577,62.106,45.6,0.0,0.0,47.7,0,0,9.3,yolov8n,deepsort,
578,62.157,43.9,0.0,0.0,49.0,0,0,9.3,yolov8n,deepsort,
579,62.200,40.6,0.0,0.0,42.6,0,0,9.3,yolov8n,deepsort,
580,62.245,41.1,0.0,0.0,43.6,0,0,9.3,yolov8n,deepsort,
581,62.291,42.5,0.0,0.0,44.7,0,0,9.3,yolov8n,deepsort,
582,62.336,41.8,0.0,0.0,44.0,0,0,9.3,yolov8n,deepsort,
583,62.383,44.4,0.0,0.0,46.9,0,0,9.3,yolov8n,deepsort,
584,62.465,44.0,34.8,0.0,80.8,1,0,9.3,yolov8n,deepsort,
585,62.520,51.2,0.1,0.0,53.6,0,0,9.4,yolov8n,deepsort,
586,62.594,40.3,30.8,0.0,73.3,1,0,9.4,yolov8n,deepsort,
587,62.673,44.6,31.6,0.0,78.3,1,0,9.4,yolov8n,deepsort,
588,62.751,43.3,31.2,0.0,77.0,1,1,9.4,yolov8n,deepsort,
589,62.827,42.4,29.6,0.0,74.6,1,1,9.4,yolov8n,deepsort,
590,62.902,42.5,30.1,0.0,74.8,1,1,9.4,yolov8n,deepsort,
591,62.980,43.1,31.1,0.0,76.5,1,1,9.4,yolov8n,deepsort,
592,63.026,42.2,0.1,0.0,44.9,0,1,9.4,yolov8n,deepsort,
593,63.071,42.2,0.1,0.0,44.4,0,1,9.4,yolov8n,deepsort,
594,63.117,42.6,0.1,0.0,45.0,0,1,9.4,yolov8n,deepsort,
595,63.163,42.5,0.1,0.0,44.9,0,1,9.4,yolov8n,deepsort,
596,63.209,43.1,0.1,0.0,45.6,0,1,9.4,yolov8n,deepsort,
597,63.258,45.0,0.1,0.0,48.1,0,1,9.4,yolov8n,deepsort,
598,63.303,40.7,0.1,0.0,43.3,0,1,9.4,yolov8n,deepsort,
599,63.347,41.2,0.1,0.0,43.5,0,1,9.5,yolov8n,deepsort,
600,63.392,41.9,0.1,0.0,44.4,0,1,9.5,yolov8n,deepsort,
601,63.475,44.2,35.3,0.0,81.9,1,1,9.5,yolov8n,deepsort,
602,63.592,61.6,51.1,0.0,115.2,1,1,9.5,yolov8n,deepsort,
603,63.691,53.4,42.2,0.0,97.8,1,1,9.5,yolov8n,deepsort,
604,63.810,76.0,39.3,0.0,118.1,1,1,9.5,yolov8n,deepsort,
605,63.898,52.1,32.7,0.0,87.3,1,1,9.5,yolov8n,deepsort,
606,64.008,54.1,51.2,0.0,107.4,1,1,9.5,yolov8n,deepsort,
607,64.116,101.3,0.1,0.0,107.3,0,1,9.5,yolov8n,deepsort,
608,64.198,75.8,0.1,0.0,78.7,0,1,9.5,yolov8n,deepsort,
609,64.272,70.5,0.1,0.0,72.8,0,1,9.5,yolov8n,deepsort,
610,64.320,43.4,0.1,0.0,46.7,0,1,9.5,yolov8n,deepsort,
611,64.433,42.0,68.3,0.0,112.9,1,1,9.5,yolov8n,deepsort,
612,64.576,98.8,41.4,0.0,142.3,1,1,9.5,yolov8n,deepsort,
613,64.710,84.6,45.4,0.0,132.2,1,1,9.5,yolov8n,deepsort,
614,64.855,86.0,48.6,0.0,144.9,1,1,9.5,yolov8n,deepsort,
615,64.969,56.1,49.1,0.0,111.7,1,1,9.5,yolov8n,deepsort,
616,65.152,110.1,60.4,0.0,173.0,1,1,9.5,yolov8n,deepsort,
617,65.242,77.6,0.1,0.0,88.7,0,1,9.5,yolov8n,deepsort,
618,65.355,59.8,46.3,0.0,112.7,1,1,9.5,yolov8n,deepsort,
619,65.417,58.4,0.1,0.0,61.2,0,1,9.5,yolov8n,deepsort,
620,65.506,85.4,0.1,0.0,87.9,0,1,9.5,yolov8n,deepsort,
621,65.635,68.7,49.5,0.0,124.7,1,1,9.5,yolov8n,deepsort,
622,65.784,89.8,55.4,0.0,148.0,1,1,9.5,yolov8n,deepsort,
623,65.950,82.8,80.5,0.0,165.4,2,1,9.4,yolov8n,deepsort,
624,66.064,71.6,39.3,0.0,113.3,1,1,9.4,yolov8n,deepsort,
625,66.222,94.6,60.3,0.0,157.0,1,1,9.4,yolov8n,deepsort,
626,66.349,60.3,58.6,0.0,124.9,1,1,9.4,yolov8n,deepsort,
627,66.494,88.1,53.3,0.0,143.8,1,1,9.4,yolov8n,deepsort,
628,66.650,88.9,43.2,0.0,152.7,1,1,9.4,yolov8n,deepsort,
629,66.785,89.1,36.7,0.0,133.1,1,1,9.4,yolov8n,deepsort,
630,66.919,66.5,60.3,0.0,132.6,1,1,9.4,yolov8n,deepsort,
631,67.048,58.6,66.8,0.0,128.0,1,1,9.4,yolov8n,deepsort,
632,67.169,83.4,34.6,0.0,120.1,1,1,9.4,yolov8n,deepsort,
633,67.297,57.3,62.5,0.0,125.7,1,1,9.4,yolov8n,deepsort,
634,67.407,60.3,39.6,0.0,108.9,1,1,9.4,yolov8n,deepsort,
635,67.521,64.3,46.2,0.0,113.0,1,1,9.4,yolov8n,deepsort,
636,67.644,76.3,40.5,0.0,121.1,1,1,9.4,yolov8n,deepsort,
637,67.785,74.6,62.6,0.0,140.3,1,1,9.4,yolov8n,deepsort,
638,67.895,66.2,36.8,0.0,108.5,1,1,9.4,yolov8n,deepsort,
639,68.010,60.5,40.9,0.0,112.8,1,1,9.4,yolov8n,deepsort,
640,68.146,80.4,52.5,0.0,135.4,1,1,9.4,yolov8n,deepsort,
641,68.290,69.4,62.8,0.0,139.5,1,1,9.4,yolov8n,deepsort,
642,68.410,58.9,52.7,0.0,117.3,1,1,9.4,yolov8n,deepsort,
