# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,/Users/takahashiryoutarou/Desktop/国宝さん一覧/box/yolo11n-pose.pt,Task,pose
# Tracker,deepsort
# Device,cpu

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28.089349711378

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
77,7.927,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
78,8.034,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
79,8.140,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
80,8.247,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
81,8.354,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
82,8.460,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
83,8.568,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
84,8.674,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
85,8.780,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
86,8.886,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
87,8.990,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
88,9.095,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
89,9.192,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
90,9.295,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
91,9.398,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
92,9.501,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
93,9.599,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
94,9.703,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
95,9.807,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
96,9.907,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
97,10.012,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
98,10.115,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
99,10.216,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
