# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolov8n-pose.pt,Task,pose
# Tracker,deepsort
# Device,mps

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28.089349711378

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
122,11.839,0.0,0.0,0.0,0,0,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,Skipped Frame
123,11.925,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
124,12.019,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
125,12.111,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
126,12.207,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
127,12.301,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
128,12.394,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
129,12.486,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
130,12.578,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
131,12.671,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
132,12.768,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
133,12.862,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
134,12.958,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
135,13.055,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
136,13.155,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
137,13.251,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
138,13.343,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
139,13.435,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
140,13.527,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
141,13.620,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
142,13.712,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
143,13.804,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
144,13.897,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
145,14.015,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
146,14.139,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
147,14.252,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
148,14.353,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
