# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolo11n.pt,Size,5.35 MB
# Model Task,detect,Version,unknown
# Tracker,boosttrack
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28,Total Frames,1369

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
201,9.894,31.8,4.0,35.8,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
202,9.943,38.6,4.2,42.8,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
203,9.989,34.8,4.4,39.2,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
204,10.035,35.3,4.1,39.5,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
205,10.079,32.9,4.1,37.0,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
206,10.123,31.3,4.5,35.9,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
207,10.169,34.6,4.0,38.6,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
208,10.211,31.4,3.9,35.3,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
209,10.259,36.1,4.1,40.3,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
210,10.305,34.5,4.3,38.9,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
211,10.349,33.6,4.3,37.9,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
212,10.393,31.5,3.9,35.4,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
213,10.446,41.9,4.1,46.0,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
214,10.494,37.7,4.0,41.7,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
215,10.540,35.0,4.8,39.8,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
216,10.581,30.5,4.1,34.7,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
217,10.629,36.3,4.2,40.5,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
218,10.675,33.3,4.8,38.0,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
219,10.717,30.5,4.0,34.5,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
220,10.767,38.8,4.1,42.9,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
221,10.811,32.4,4.2,36.6,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
222,10.858,36.2,4.5,40.7,1,1,20.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
223,10.901,32.2,4.2,36.4,1,1,20.5,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
224,10.945,33.4,4.2,37.6,1,1,20.5,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
