# System Information
# OS,Darwin,Darwin Kernel Version 24.4.0: Fri Apr 11 18:34:14 PDT 2025; root:xnu-11417.101.15~117/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,models/yolov8n.pt
# Tracker,bytetrack

# Video,data/clips/2025-05-03_152528フロア10minites_30sec.mp4

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Stay_Check_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,Model,Tracker,Notes
# Resolution,640x480,FPS,30.00
# Stay Threshold (s),6.0
# Move Threshold (px),20.0

620,32.493,54.4,0.7,0.0,55.9,9,8,19.1,yolov8n,bytetrack,
621,32.545,50.2,0.9,0.0,51.7,8,7,19.1,yolov8n,bytetrack,
622,32.599,51.7,1.0,0.0,53.4,8,7,19.1,yolov8n,bytetrack,
623,32.705,104.5,0.7,0.0,106.4,7,7,19.0,yolov8n,bytetrack,
624,32.759,52.5,0.7,0.0,53.8,8,7,19.0,yolov8n,bytetrack,
625,32.812,50.4,0.8,0.0,52.0,8,7,19.0,yolov8n,bytetrack,
626,32.864,50.5,0.7,0.0,51.8,8,7,19.0,yolov8n,bytetrack,
627,32.914,48.8,0.7,0.0,50.2,8,7,19.0,yolov8n,bytetrack,
628,32.965,49.1,0.7,0.0,50.5,8,7,19.1,yolov8n,bytetrack,
629,33.018,51.6,0.9,0.0,53.2,10,9,19.1,yolov8n,bytetrack,
630,33.070,49.4,0.8,0.0,51.0,9,9,19.1,yolov8n,bytetrack,
631,33.121,49.3,0.8,0.0,50.8,9,9,19.1,yolov8n,bytetrack,
632,33.172,49.7,0.8,0.0,51.3,9,9,19.1,yolov8n,bytetrack,1 notifications
633,33.224,49.9,0.9,0.0,51.6,9,9,19.1,yolov8n,bytetrack,
634,33.274,48.2,0.8,0.0,49.8,9,9,19.1,yolov8n,bytetrack,
635,33.325,49.0,0.7,0.0,50.4,8,8,19.1,yolov8n,bytetrack,
636,33.375,48.6,0.7,0.0,50.0,8,8,19.1,yolov8n,bytetrack,
637,33.426,49.7,0.7,0.0,51.1,7,7,19.1,yolov8n,bytetrack,
638,33.477,49.0,0.7,0.0,50.5,10,7,19.1,yolov8n,bytetrack,
639,33.529,50.3,0.8,0.0,52.0,9,7,19.1,yolov8n,bytetrack,
640,33.579,48.5,0.7,0.0,50.0,9,7,19.1,yolov8n,bytetrack,
641,33.630,48.9,0.7,0.0,50.3,9,7,19.1,yolov8n,bytetrack,
642,33.680,48.4,0.7,0.0,49.8,10,7,19.1,yolov8n,bytetrack,
643,33.731,49.4,0.7,0.0,50.7,9,7,19.1,yolov8n,bytetrack,
644,33.782,49.0,0.7,0.0,50.5,10,7,19.1,yolov8n,bytetrack,
645,33.833,49.5,0.7,0.0,50.9,10,7,19.1,yolov8n,bytetrack,
646,33.886,50.8,0.8,0.0,52.4,10,7,19.1,yolov8n,bytetrack,
647,33.937,49.4,0.8,0.0,51.1,10,7,19.1,yolov8n,bytetrack,
648,33.988,48.5,0.7,0.0,49.9,9,7,19.1,yolov8n,bytetrack,
649,34.039,50.2,0.7,0.0,51.6,8,7,19.1,yolov8n,bytetrack,
650,34.091,49.6,0.7,0.0,51.1,8,7,19.1,yolov8n,bytetrack,
651,34.142,49.8,0.7,0.0,51.3,9,7,19.1,yolov8n,bytetrack,
652,34.195,50.4,0.9,0.0,51.9,9,7,19.1,yolov8n,bytetrack,
653,34.246,50.2,0.7,0.0,51.6,9,7,19.1,yolov8n,bytetrack,
654,34.299,50.9,0.8,0.0,52.3,8,7,19.1,yolov8n,bytetrack,
655,34.351,50.6,0.7,0.0,52.1,8,7,19.1,yolov8n,bytetrack,
656,34.403,50.1,0.8,0.0,51.5,9,7,19.1,yolov8n,bytetrack,
657,34.454,49.7,0.9,0.0,51.2,11,8,19.1,yolov8n,bytetrack,
658,34.513,56.3,0.9,0.0,58.1,10,9,19.1,yolov8n,bytetrack,
659,34.565,50.8,0.9,0.0,52.5,10,9,19.1,yolov8n,bytetrack,
660,34.618,50.5,0.8,0.0,52.3,11,9,19.1,yolov8n,bytetrack,
661,34.670,49.8,0.9,0.0,51.5,10,9,19.1,yolov8n,bytetrack,
662,34.722,50.1,0.9,0.0,52.0,10,10,19.1,yolov8n,bytetrack,
663,34.775,50.2,0.9,0.0,52.7,11,10,19.1,yolov8n,bytetrack,
664,34.826,49.1,0.9,0.0,50.8,11,10,19.1,yolov8n,bytetrack,
665,34.878,50.2,1.0,0.0,52.0,11,10,19.1,yolov8n,bytetrack,
666,34.931,50.3,0.9,0.0,52.2,12,10,19.1,yolov8n,bytetrack,
667,34.982,48.9,1.0,0.0,50.8,12,11,19.1,yolov8n,bytetrack,
668,35.033,48.8,0.9,0.0,50.5,11,10,19.1,yolov8n,bytetrack,
669,35.084,50.0,0.9,0.0,51.6,11,10,19.1,yolov8n,bytetrack,
670,35.135,49.2,0.9,0.0,50.9,11,10,19.1,yolov8n,bytetrack,
671,35.186,48.5,0.9,0.0,50.2,11,10,19.1,yolov8n,bytetrack,
672,35.237,49.3,0.9,0.0,51.1,11,10,19.1,yolov8n,bytetrack,
673,35.289,50.0,0.9,0.0,51.5,10,10,19.1,yolov8n,bytetrack,
674,35.340,49.3,0.8,0.0,50.7,9,9,19.1,yolov8n,bytetrack,
675,35.391,49.4,0.8,0.0,50.9,10,9,19.1,yolov8n,bytetrack,
676,35.442,49.0,0.8,0.0,50.5,9,9,19.1,yolov8n,bytetrack,
677,35.494,49.9,0.8,0.0,51.4,9,9,19.1,yolov8n,bytetrack,
678,35.545,49.0,1.0,0.0,50.9,10,9,19.1,yolov8n,bytetrack,
679,35.596,49.6,0.8,0.0,51.1,10,9,19.1,yolov8n,bytetrack,
680,35.648,50.3,0.8,0.0,51.8,10,9,19.1,yolov8n,bytetrack,
681,35.700,50.0,1.0,0.0,51.7,11,9,19.1,yolov8n,bytetrack,
682,35.751,48.9,1.0,0.0,50.8,11,11,19.1,yolov8n,bytetrack,
683,35.803,49.9,1.0,0.0,51.9,11,11,19.1,yolov8n,bytetrack,
684,35.856,50.5,1.0,0.0,52.2,11,11,19.1,yolov8n,bytetrack,
685,35.907,49.3,0.9,0.0,51.1,10,10,19.1,yolov8n,bytetrack,
686,35.958,48.8,0.9,0.0,50.6,10,10,19.1,yolov8n,bytetrack,
687,36.012,52.5,0.9,0.0,54.1,11,10,19.1,yolov8n,bytetrack,
688,36.063,48.5,1.0,0.0,50.2,12,10,19.1,yolov8n,bytetrack,
689,36.113,48.3,0.9,0.0,49.9,10,7,19.1,yolov8n,bytetrack,
690,36.165,49.7,0.8,0.0,51.3,10,7,19.1,yolov8n,bytetrack,
691,36.215,48.2,0.8,0.0,49.8,10,9,19.1,yolov8n,bytetrack,
692,36.266,49.4,0.9,0.0,51.1,11,9,19.1,yolov8n,bytetrack,
693,36.318,49.7,0.8,0.0,51.1,8,7,19.1,yolov8n,bytetrack,1 notifications
694,36.370,50.4,0.8,0.0,51.9,10,8,19.1,yolov8n,bytetrack,
695,36.422,50.0,0.9,0.0,51.6,10,8,19.1,yolov8n,bytetrack,
696,36.478,54.7,1.1,0.0,56.5,10,7,19.1,yolov8n,bytetrack,
697,36.532,51.2,0.8,0.0,52.8,11,8,19.1,yolov8n,bytetrack,
698,36.583,49.5,0.9,0.0,51.1,10,9,19.1,yolov8n,bytetrack,
699,36.634,49.4,0.9,0.0,51.0,11,10,19.1,yolov8n,bytetrack,
700,36.689,52.5,1.0,0.0,54.3,11,10,19.1,yolov8n,bytetrack,
701,36.741,49.9,0.9,0.0,51.6,10,10,19.1,yolov8n,bytetrack,
702,36.792,49.1,0.9,0.0,50.9,10,10,19.1,yolov8n,bytetrack,
703,36.843,49.2,0.9,0.0,50.9,11,9,19.1,yolov8n,bytetrack,
704,36.897,52.0,0.9,0.0,53.6,11,9,19.1,yolov8n,bytetrack,
705,36.948,48.9,1.0,0.0,50.6,10,10,19.1,yolov8n,bytetrack,
706,36.998,49.0,0.8,0.0,50.5,9,8,19.1,yolov8n,bytetrack,
707,37.051,50.2,0.9,0.0,51.9,10,9,19.1,yolov8n,bytetrack,
708,37.103,50.5,1.0,0.0,52.2,11,9,19.1,yolov8n,bytetrack,
709,37.153,48.0,0.9,0.0,49.6,10,8,19.1,yolov8n,bytetrack,
710,37.205,50.0,0.9,0.0,51.7,10,9,19.1,yolov8n,bytetrack,
711,37.257,49.7,0.9,0.0,51.3,9,9,19.1,yolov8n,bytetrack,
712,37.308,50.1,0.8,0.0,51.6,9,8,19.1,yolov8n,bytetrack,
713,37.360,49.8,0.9,0.0,51.2,10,8,19.1,yolov8n,bytetrack,
714,37.413,51.1,0.8,0.0,52.6,9,8,19.1,yolov8n,bytetrack,
715,37.463,48.4,0.8,0.0,49.9,9,8,19.1,yolov8n,bytetrack,
716,37.514,49.4,0.8,0.0,51.0,10,9,19.1,yolov8n,bytetrack,
717,37.566,49.9,0.8,0.0,51.4,9,9,19.1,yolov8n,bytetrack,
718,37.616,48.4,0.8,0.0,49.9,9,9,19.1,yolov8n,bytetrack,1 notifications
719,37.667,49.1,0.9,0.0,50.6,9,9,19.1,yolov8n,bytetrack,
720,37.718,49.3,0.7,0.0,50.7,8,8,19.1,yolov8n,bytetrack,
721,37.770,50.6,0.8,0.0,52.0,8,8,19.1,yolov8n,bytetrack,
722,37.827,55.1,0.8,0.0,56.6,8,8,19.1,yolov8n,bytetrack,
723,37.882,53.1,0.8,0.0,54.7,8,8,19.1,yolov8n,bytetrack,
724,37.934,50.6,0.8,0.0,52.2,9,8,19.1,yolov8n,bytetrack,
725,37.986,49.8,0.9,0.0,51.3,10,8,19.1,yolov8n,bytetrack,
726,38.041,53.3,0.8,0.0,54.7,7,7,19.1,yolov8n,bytetrack,
727,38.091,48.7,0.8,0.0,50.3,8,8,19.1,yolov8n,bytetrack,
728,38.143,49.8,0.8,0.0,51.2,8,8,19.1,yolov8n,bytetrack,
729,38.194,49.8,0.8,0.0,51.2,8,8,19.1,yolov8n,bytetrack,
730,38.246,49.8,0.9,0.0,51.5,12,8,19.1,yolov8n,bytetrack,
731,38.298,50.2,0.9,0.0,52.0,12,8,19.1,yolov8n,bytetrack,
732,38.349,49.2,0.9,0.0,50.8,11,8,19.1,yolov8n,bytetrack,
733,38.401,49.3,0.9,0.0,51.0,10,7,19.1,yolov8n,bytetrack,
734,38.451,48.7,0.8,0.0,50.2,9,7,19.1,yolov8n,bytetrack,
735,38.504,51.4,0.8,0.0,52.9,9,7,19.1,yolov8n,bytetrack,1 notifications
736,38.555,49.4,0.7,0.0,50.7,7,7,19.1,yolov8n,bytetrack,
737,38.607,50.2,0.8,0.0,51.6,9,8,19.1,yolov8n,bytetrack,
738,38.658,49.2,0.8,0.0,50.7,9,7,19.1,yolov8n,bytetrack,
739,38.710,49.9,0.8,0.0,51.4,10,8,19.1,yolov8n,bytetrack,
740,38.763,50.9,0.9,0.0,52.6,8,7,19.1,yolov8n,bytetrack,
741,38.814,49.9,0.9,0.0,51.4,10,8,19.1,yolov8n,bytetrack,
742,38.864,48.5,0.8,0.0,49.9,9,8,19.1,yolov8n,bytetrack,
743,38.917,50.6,0.8,0.0,52.2,9,8,19.1,yolov8n,bytetrack,
744,38.969,49.9,0.8,0.0,51.4,9,8,19.1,yolov8n,bytetrack,
745,39.020,49.4,0.8,0.0,50.8,8,7,19.1,yolov8n,bytetrack,
746,39.071,49.8,0.8,0.0,51.4,9,7,19.1,yolov8n,bytetrack,
747,39.123,50.3,0.7,0.0,51.6,8,7,19.1,yolov8n,bytetrack,
748,39.175,49.8,0.7,0.0,51.1,8,7,19.1,yolov8n,bytetrack,
749,39.226,49.7,0.7,0.0,51.0,8,7,19.1,yolov8n,bytetrack,
750,39.278,50.6,0.9,0.0,52.1,8,7,19.1,yolov8n,bytetrack,
751,39.330,49.5,0.8,0.0,51.0,9,8,19.1,yolov8n,bytetrack,
752,39.381,49.7,0.8,0.0,51.1,9,8,19.1,yolov8n,bytetrack,
753,39.432,48.9,0.8,0.0,50.4,9,9,19.1,yolov8n,bytetrack,
754,39.482,48.7,0.8,0.0,50.3,9,9,19.1,yolov8n,bytetrack,
755,39.534,50.3,0.8,0.0,52.0,9,9,19.1,yolov8n,bytetrack,
756,39.586,50.0,0.8,0.0,51.4,8,8,19.1,yolov8n,bytetrack,
757,39.637,49.3,0.8,0.0,50.8,8,7,19.1,yolov8n,bytetrack,
758,39.689,50.3,0.7,0.0,51.7,8,7,19.1,yolov8n,bytetrack,
759,39.740,48.9,0.7,0.0,50.4,9,8,19.1,yolov8n,bytetrack,
760,39.791,49.6,0.8,0.0,51.1,9,8,19.1,yolov8n,bytetrack,
761,39.841,48.3,0.8,0.0,49.8,9,9,19.1,yolov8n,bytetrack,
762,39.893,49.7,0.8,0.0,51.2,9,9,19.1,yolov8n,bytetrack,
763,39.943,48.5,0.8,0.0,50.1,9,9,19.1,yolov8n,bytetrack,
764,39.995,50.3,0.9,0.0,52.0,9,9,19.1,yolov8n,bytetrack,
765,40.047,50.0,0.7,0.0,51.3,8,8,19.1,yolov8n,bytetrack,
766,40.096,47.6,0.8,0.0,49.0,9,8,19.1,yolov8n,bytetrack,
767,40.148,49.4,0.7,0.0,50.9,9,8,19.1,yolov8n,bytetrack,
768,40.199,49.8,0.7,0.0,51.2,9,8,19.1,yolov8n,bytetrack,
769,40.249,48.8,0.8,0.0,50.2,8,8,19.1,yolov8n,bytetrack,
770,40.300,48.8,0.8,0.0,50.3,10,9,19.1,yolov8n,bytetrack,
771,40.352,50.3,0.8,0.0,51.8,10,9,19.1,yolov8n,bytetrack,
772,40.403,49.5,0.8,0.0,50.9,9,8,19.1,yolov8n,bytetrack,
773,40.453,48.3,0.9,0.0,49.9,11,8,19.1,yolov8n,bytetrack,
774,40.507,51.9,0.8,0.0,53.5,10,8,19.1,yolov8n,bytetrack,
775,40.560,50.7,0.9,0.0,52.5,11,9,19.1,yolov8n,bytetrack,
776,40.612,50.4,1.1,0.0,52.2,11,9,19.1,yolov8n,bytetrack,
777,40.663,48.8,0.9,0.0,50.5,10,10,19.1,yolov8n,bytetrack,
778,40.713,48.5,0.9,0.0,50.2,10,9,19.1,yolov8n,bytetrack,
779,40.765,50.0,0.8,0.0,51.4,9,8,19.1,yolov8n,bytetrack,
780,40.815,48.5,0.8,0.0,50.1,10,8,19.1,yolov8n,bytetrack,
781,40.867,49.4,0.8,0.0,51.0,9,8,19.1,yolov8n,bytetrack,
782,40.919,50.4,0.8,0.0,51.8,8,8,19.1,yolov8n,bytetrack,
783,40.969,48.9,0.7,0.0,50.4,7,6,19.1,yolov8n,bytetrack,
784,41.021,50.3,0.8,0.0,51.7,7,6,19.1,yolov8n,bytetrack,
785,41.074,50.7,0.7,0.0,52.2,7,7,19.1,yolov8n,bytetrack,
786,41.126,50.2,0.8,0.0,51.6,8,7,19.1,yolov8n,bytetrack,
787,41.176,49.0,0.7,0.0,50.4,7,6,19.1,yolov8n,bytetrack,
788,41.228,50.4,0.9,0.0,51.9,8,6,19.1,yolov8n,bytetrack,
789,41.278,48.2,0.9,0.0,49.7,9,8,19.1,yolov8n,bytetrack,
790,41.328,47.5,0.8,0.0,49.0,9,8,19.1,yolov8n,bytetrack,
791,41.380,50.5,0.8,0.0,52.1,9,8,19.1,yolov8n,bytetrack,
792,41.431,49.2,0.8,0.0,50.6,9,8,19.1,yolov8n,bytetrack,
793,41.480,46.9,0.7,0.0,48.5,9,8,19.1,yolov8n,bytetrack,
794,41.531,50.1,0.8,0.0,51.4,9,8,19.1,yolov8n,bytetrack,
795,41.582,48.6,0.9,0.0,50.1,9,8,19.1,yolov8n,bytetrack,
796,41.633,49.5,0.8,0.0,51.2,9,9,19.1,yolov8n,bytetrack,
797,41.683,48.3,0.8,0.0,49.8,9,9,19.1,yolov8n,bytetrack,
798,41.733,48.0,0.8,0.0,49.7,10,9,19.1,yolov8n,bytetrack,
799,41.785,49.6,0.9,0.0,51.2,11,9,19.1,yolov8n,bytetrack,
800,41.836,49.3,0.9,0.0,50.9,11,9,19.1,yolov8n,bytetrack,
801,41.888,49.9,0.8,0.0,51.4,7,7,19.1,yolov8n,bytetrack,
802,41.939,49.7,0.7,0.0,51.1,7,6,19.1,yolov8n,bytetrack,
803,41.989,48.5,0.7,0.0,49.9,9,7,19.1,yolov8n,bytetrack,
804,42.040,49.4,0.8,0.0,50.8,8,7,19.1,yolov8n,bytetrack,
805,42.091,49.0,0.7,0.0,50.5,9,8,19.1,yolov8n,bytetrack,
806,42.143,50.7,0.8,0.0,52.1,8,8,19.1,yolov8n,bytetrack,
807,42.193,48.7,0.8,0.0,50.1,8,7,19.1,yolov8n,bytetrack,
808,42.244,48.9,0.7,0.0,50.2,8,7,19.1,yolov8n,bytetrack,
809,42.296,50.1,0.7,0.0,51.5,8,6,19.1,yolov8n,bytetrack,
810,42.346,48.3,0.6,0.0,49.7,7,6,19.1,yolov8n,bytetrack,
811,42.397,49.1,0.6,0.0,50.3,8,6,19.1,yolov8n,bytetrack,
812,42.448,49.5,0.8,0.0,50.9,9,7,19.1,yolov8n,bytetrack,
813,42.500,50.6,0.7,0.0,52.0,9,7,19.1,yolov8n,bytetrack,
814,42.551,49.1,0.6,0.0,50.4,6,6,19.1,yolov8n,bytetrack,
815,42.601,48.8,0.6,0.0,50.1,7,6,19.1,yolov8n,bytetrack,
816,42.652,49.2,0.6,0.0,50.4,8,6,19.1,yolov8n,bytetrack,
817,42.701,48.3,0.7,0.0,49.6,7,6,19.1,yolov8n,bytetrack,
818,42.752,49.1,0.7,0.0,50.5,7,6,19.1,yolov8n,bytetrack,
819,42.804,50.2,0.8,0.0,51.5,7,6,19.1,yolov8n,bytetrack,
820,42.856,51.1,0.7,0.0,52.4,7,6,19.1,yolov8n,bytetrack,
821,42.907,48.8,0.7,0.0,50.0,7,6,19.1,yolov8n,bytetrack,
822,42.958,49.2,0.6,0.0,50.6,6,6,19.1,yolov8n,bytetrack,
823,43.010,50.8,0.7,0.0,52.1,6,6,19.1,yolov8n,bytetrack,
824,43.063,50.9,0.7,0.0,52.2,6,6,19.1,yolov8n,bytetrack,
825,43.114,49.6,0.6,0.0,50.8,6,6,19.1,yolov8n,bytetrack,
826,43.165,50.0,0.7,0.0,51.4,7,6,19.1,yolov8n,bytetrack,
827,43.217,50.1,0.7,0.0,51.4,8,6,19.1,yolov8n,bytetrack,
828,43.267,48.8,0.7,0.0,50.0,7,6,19.1,yolov8n,bytetrack,
829,43.317,48.5,0.7,0.0,49.8,7,6,19.1,yolov8n,bytetrack,
830,43.370,50.8,0.7,0.0,52.2,7,6,19.1,yolov8n,bytetrack,
831,43.421,49.4,0.7,0.0,50.7,7,6,19.1,yolov8n,bytetrack,
832,43.473,50.2,0.7,0.0,51.6,7,6,19.1,yolov8n,bytetrack,
833,43.525,50.3,0.8,0.0,51.7,7,7,19.1,yolov8n,bytetrack,
834,43.575,48.8,0.8,0.0,50.2,8,7,19.1,yolov8n,bytetrack,
835,43.625,48.9,0.7,0.0,50.1,6,6,19.1,yolov8n,bytetrack,
836,43.678,51.0,0.9,0.0,52.6,8,7,19.1,yolov8n,bytetrack,
837,43.730,49.8,0.8,0.0,51.2,7,7,19.1,yolov8n,bytetrack,
838,43.781,49.4,0.8,0.0,50.7,8,7,19.1,yolov8n,bytetrack,
839,43.831,48.6,0.7,0.0,50.0,7,7,19.1,yolov8n,bytetrack,
840,43.882,49.3,0.7,0.0,50.6,7,6,19.1,yolov8n,bytetrack,
841,43.933,49.3,0.6,0.0,50.5,7,6,19.1,yolov8n,bytetrack,
842,43.984,49.8,0.7,0.0,51.1,9,6,19.1,yolov8n,bytetrack,
843,44.036,50.8,0.7,0.0,52.2,10,6,19.1,yolov8n,bytetrack,
844,44.089,50.8,0.8,0.0,52.4,10,9,19.1,yolov8n,bytetrack,
845,44.141,50.2,0.9,0.0,51.8,11,9,19.1,yolov8n,bytetrack,
846,44.196,52.6,0.9,0.0,54.2,9,9,19.1,yolov8n,bytetrack,
847,44.247,50.1,0.8,0.0,51.6,9,7,19.1,yolov8n,bytetrack,
848,44.298,48.5,0.8,0.0,50.0,9,8,19.1,yolov8n,bytetrack,
849,44.349,49.3,0.8,0.0,50.6,9,7,19.1,yolov8n,bytetrack,
850,44.401,50.7,0.7,0.0,52.2,8,7,19.1,yolov8n,bytetrack,
851,44.453,49.7,0.8,0.0,51.1,8,6,19.1,yolov8n,bytetrack,
852,44.504,50.1,0.8,0.0,51.6,8,6,19.1,yolov8n,bytetrack,
853,44.557,51.2,0.7,0.0,52.5,8,6,19.1,yolov8n,bytetrack,
854,44.609,49.6,0.7,0.0,51.7,7,6,19.1,yolov8n,bytetrack,
855,44.660,48.8,0.7,0.0,50.1,7,6,19.1,yolov8n,bytetrack,
856,44.711,49.6,0.7,0.0,50.9,7,5,19.1,yolov8n,bytetrack,
857,44.763,50.7,0.7,0.0,52.0,6,5,19.1,yolov8n,bytetrack,
858,44.813,48.5,0.8,0.0,50.0,6,6,19.1,yolov8n,bytetrack,
859,44.864,49.2,0.7,0.0,50.5,6,6,19.1,yolov8n,bytetrack,
860,44.915,49.3,0.7,0.0,50.7,8,7,19.1,yolov8n,bytetrack,
861,44.965,48.9,0.8,0.0,50.3,9,8,19.1,yolov8n,bytetrack,
862,45.015,48.1,0.8,0.0,49.5,8,8,19.1,yolov8n,bytetrack,
863,45.067,50.3,0.8,0.0,51.8,7,7,19.1,yolov8n,bytetrack,
864,45.120,51.6,0.8,0.0,53.0,8,7,19.1,yolov8n,bytetrack,
865,45.172,50.0,0.8,0.0,51.3,8,6,19.1,yolov8n,bytetrack,
866,45.224,50.1,0.7,0.0,51.5,7,5,19.1,yolov8n,bytetrack,
867,45.275,49.4,0.8,0.0,50.8,9,6,19.1,yolov8n,bytetrack,
868,45.326,49.2,0.7,0.0,50.5,6,5,19.2,yolov8n,bytetrack,
869,45.377,50.2,0.7,0.0,51.5,7,5,19.2,yolov8n,bytetrack,
870,45.428,49.0,0.9,0.0,50.5,7,5,19.2,yolov8n,bytetrack,
871,45.481,50.9,0.7,0.0,52.5,6,6,19.2,yolov8n,bytetrack,
872,45.532,49.3,0.7,0.0,50.8,6,6,19.2,yolov8n,bytetrack,
873,45.582,48.5,0.7,0.0,49.7,6,5,19.2,yolov8n,bytetrack,
874,45.634,50.4,0.7,0.0,51.7,6,5,19.2,yolov8n,bytetrack,
875,45.684,48.7,0.7,0.0,50.0,6,5,19.2,yolov8n,bytetrack,
876,45.738,51.7,0.6,0.0,52.9,5,5,19.2,yolov8n,bytetrack,
877,45.790,51.1,0.7,0.0,52.5,8,5,19.2,yolov8n,bytetrack,
878,45.842,50.1,0.7,0.0,51.5,10,5,19.2,yolov8n,bytetrack,
879,45.894,49.9,0.7,0.0,51.3,7,6,19.2,yolov8n,bytetrack,1 notifications
880,45.946,50.7,0.8,0.0,52.2,7,6,19.2,yolov8n,bytetrack,
881,45.998,50.4,0.7,0.0,51.8,6,6,19.2,yolov8n,bytetrack,
882,46.048,48.5,0.7,0.0,49.8,7,6,19.2,yolov8n,bytetrack,
883,46.100,49.9,0.8,0.0,51.4,7,7,19.2,yolov8n,bytetrack,
884,46.152,50.6,0.8,0.0,52.0,7,7,19.2,yolov8n,bytetrack,
885,46.203,49.0,0.8,0.0,50.5,7,7,19.2,yolov8n,bytetrack,
886,46.255,49.9,0.8,0.0,51.3,7,7,19.2,yolov8n,bytetrack,
887,46.305,49.1,0.7,0.0,50.4,7,7,19.2,yolov8n,bytetrack,
888,46.356,49.4,0.7,0.0,50.8,6,6,19.2,yolov8n,bytetrack,
889,46.406,48.3,0.7,0.0,49.5,6,6,19.2,yolov8n,bytetrack,
890,46.459,51.7,0.8,0.0,53.1,7,6,19.2,yolov8n,bytetrack,
891,46.514,52.6,0.7,0.0,54.3,6,6,19.2,yolov8n,bytetrack,
892,46.566,50.4,0.7,0.0,51.7,6,6,19.2,yolov8n,bytetrack,
893,46.617,49.0,0.7,0.0,50.4,6,6,19.2,yolov8n,bytetrack,
894,46.666,48.1,0.7,0.0,49.4,6,6,19.2,yolov8n,bytetrack,
895,46.717,49.0,0.7,0.0,50.2,6,6,19.2,yolov8n,bytetrack,
896,46.768,49.7,0.7,0.0,51.1,6,6,19.2,yolov8n,bytetrack,
897,46.819,49.7,0.6,0.0,50.9,5,5,19.2,yolov8n,bytetrack,
898,46.871,50.2,0.6,0.0,51.6,6,5,19.2,yolov8n,bytetrack,
899,46.923,50.2,0.5,0.0,51.3,4,4,19.2,yolov8n,bytetrack,
900,46.975,50.6,0.5,0.0,51.5,4,4,19.2,yolov8n,bytetrack,
