frame_idx,timestamp,track_id,detection_idx,kpt_0_x,kpt_0_y,kpt_0_conf,kpt_1_x,kpt_1_y,kpt_1_conf,kpt_2_x,kpt_2_y,kpt_2_conf,kpt_3_x,kpt_3_y,kpt_3_conf,kpt_4_x,kpt_4_y,kpt_4_conf,kpt_5_x,kpt_5_y,kpt_5_conf,kpt_6_x,kpt_6_y,kpt_6_conf,kpt_7_x,kpt_7_y,kpt_7_conf,kpt_8_x,kpt_8_y,kpt_8_conf,kpt_9_x,kpt_9_y,kpt_9_conf,kpt_10_x,kpt_10_y,kpt_10_conf,kpt_11_x,kpt_11_y,kpt_11_conf,kpt_12_x,kpt_12_y,kpt_12_conf,kpt_13_x,kpt_13_y,kpt_13_conf,kpt_14_x,kpt_14_y,kpt_14_conf,kpt_15_x,kpt_15_y,kpt_15_conf,kpt_16_x,kpt_16_y,kpt_16_conf
87,1742890732.060519,1,0,0.0,0.0,0.09309037029743195,0.0,0.0,0.013269471935927868,0.0,0.0,0.07607261091470718,0.0,0.0,0.4944128096103668,1384.387939453125,237.13792419433594,0.937451958656311,1239.26513671875,344.6512145996094,0.9820430874824524,1404.02880859375,360.4541931152344,0.9978284239768982,1194.9617919921875,502.7048034667969,0.7961158752441406,1444.8310546875,539.5802612304688,0.9844921827316284,1243.8583984375,626.2026977539062,0.5960485935211182,1485.6558837890625,672.89501953125,0.9116922616958618,1254.6536865234375,638.8999633789062,0.9915217161178589,1371.23681640625,646.0581665039062,0.9972353577613831,1233.9423828125,862.1393432617188,0.9554798007011414,1378.565185546875,869.6798095703125,0.9849929809570312,1193.7086181640625,1050.55078125,0.7232228517532349,1352.6649169921875,1061.089599609375,0.841396152973175
88,1742890732.420636,1,0,0.0,0.0,0.07778024673461914,0.0,0.0,0.009219991974532604,0.0,0.0,0.06212441623210907,1297.342041015625,230.97300720214844,0.6171591281890869,1389.5859375,236.1396026611328,0.9668715000152588,1240.3909912109375,347.83758544921875,0.9940592050552368,1418.4954833984375,361.2045593261719,0.9995160102844238,1197.21484375,514.7172241210938,0.8719561696052551,1457.378662109375,539.6085205078125,0.994939923286438,1243.6812744140625,633.3323364257812,0.6565127968788147,1498.9671630859375,667.4091796875,0.9504624605178833,1259.4580078125,643.7911987304688,0.9986153841018677,1383.89892578125,649.884765625,0.9996329545974731,1241.1463623046875,860.785400390625,0.9867219924926758,1387.5040283203125,867.5321655273438,0.9963589310646057,1206.85302734375,1040.8414306640625,0.8793159127235413,1353.66064453125,1052.4400634765625,0.9436404705047607
89,1742890732.7611132,1,0,0.0,0.0,0.10110922902822495,0.0,0.0,0.0140957897529006,0.0,0.0,0.060419898480176926,0.0,0.0,0.37361183762550354,1396.4647216796875,236.64793395996094,0.8475288152694702,1251.8582763671875,346.70794677734375,0.9785543084144592,1425.43359375,354.541259765625,0.9972625970840454,1204.2740478515625,510.2626037597656,0.8587342500686646,1467.5068359375,531.97802734375,0.9899645447731018,1231.8834228515625,628.6571044921875,0.7315858006477356,1507.79541015625,654.7981567382812,0.9506300687789917,1267.0533447265625,640.2068481445312,0.9956120252609253,1384.09521484375,643.1194458007812,0.9986214637756348,1252.297119140625,847.2979125976562,0.9774850010871887,1378.5440673828125,851.8125610351562,0.9929406642913818,1225.6978759765625,1035.5750732421875,0.8304745554924011,1332.0106201171875,1047.2093505859375,0.9133381247520447
90,1742890733.128333,1,0,0.0,0.0,0.11200966686010361,0.0,0.0,0.014872044324874878,0.0,0.0,0.07309038192033768,0.0,0.0,0.3574099838733673,1401.71435546875,237.1862335205078,0.8625580072402954,1257.0225830078125,343.5118103027344,0.9788520932197571,1432.771240234375,349.8093566894531,0.9978811144828796,1208.0804443359375,507.665771484375,0.8401135206222534,1479.567626953125,520.5858154296875,0.9916947484016418,1224.949951171875,629.1317138671875,0.6991238594055176,1519.2857666015625,635.7857666015625,0.9539846181869507,1276.6337890625,629.3862915039062,0.9971374273300171,1392.8682861328125,631.9179077148438,0.9992066025733948,1267.572265625,833.45361328125,0.9854073524475098,1388.550048828125,838.2791748046875,0.9959163069725037,1253.88427734375,1022.0321655273438,0.8954581618309021,1345.5128173828125,1033.7340087890625,0.9516786932945251
91,1742890733.474748,1,0,0.0,0.0,0.09714042395353317,0.0,0.0,0.014963009394705296,0.0,0.0,0.053383663296699524,0.0,0.0,0.4225059151649475,1405.67724609375,237.0157012939453,0.844618558883667,1273.5069580078125,343.6370544433594,0.9862504005432129,1438.3179931640625,346.28564453125,0.9979479908943176,1225.8841552734375,502.51776123046875,0.8967463970184326,1483.0506591796875,508.86578369140625,0.9911483526229858,1220.429443359375,632.9840698242188,0.7705641388893127,1521.4505615234375,619.5908203125,0.9528495073318481,1295.5047607421875,623.1016845703125,0.9983609318733215,1403.5413818359375,623.5093383789062,0.999439537525177,1283.266845703125,828.6677856445312,0.9915786981582642,1392.422607421875,831.403076171875,0.9971346855163574,1272.025634765625,1025.1524658203125,0.9319382309913635,1350.3223876953125,1031.1663818359375,0.9652040600776672
92,1742890733.803575,1,0,0.0,0.0,0.0879843533039093,0.0,0.0,0.01626703329384327,0.0,0.0,0.040178585797548294,1328.2366943359375,238.760986328125,0.5126960873603821,1412.306396484375,240.82806396484375,0.8121160268783569,1285.177978515625,345.71337890625,0.9904325604438782,1448.3499755859375,348.1075744628906,0.9978492259979248,1234.376953125,500.0623474121094,0.9316427111625671,1490.54931640625,504.8681335449219,0.9898304343223572,1219.3714599609375,631.873291015625,0.8243599534034729,1523.9349365234375,611.101318359375,0.9482725858688354,1303.776123046875,625.1237182617188,0.9988839030265808,1409.528076171875,624.8560791015625,0.9995217323303223,1292.27783203125,827.4227294921875,0.9939718842506409,1394.6573486328125,830.0731201171875,0.9974616765975952,1286.1278076171875,1020.4249877929688,0.9473087191581726,1351.6842041015625,1025.978759765625,0.9695369005203247
93,1742890734.189874,1,0,0.0,0.0,0.10633997619152069,0.0,0.0,0.02476213313639164,0.0,0.0,0.038997285068035126,1338.3916015625,243.7279052734375,0.739083468914032,1421.0064697265625,244.17861938476562,0.9016906023025513,1288.3531494140625,354.720458984375,0.9983019828796387,1456.7890625,354.9811096191406,0.9986741542816162,1245.7755126953125,500.4082946777344,0.9801334142684937,1503.8343505859375,498.6414489746094,0.9827976226806641,1217.5198974609375,628.3004760742188,0.9042158722877502,1524.66845703125,596.71923828125,0.9103140830993652,1306.7005615234375,620.0057983398438,0.9996943473815918,1411.4595947265625,621.6333618164062,0.9996898174285889,1316.580322265625,813.9618530273438,0.9975171089172363,1392.9072265625,818.326171875,0.9974019527435303,1324.109619140625,1000.7865600585938,0.9722545146942139,1340.3609619140625,1000.3844604492188,0.9704126715660095
94,1742890734.516094,1,0,0.0,0.0,0.12495505809783936,0.0,0.0,0.03175726532936096,0.0,0.0,0.039756469428539276,1342.1016845703125,253.16006469726562,0.7636898159980774,1428.2900390625,253.19033813476562,0.8926131725311279,1293.864990234375,365.46240234375,0.9987539052963257,1463.809814453125,365.1766662597656,0.998310923576355,1248.7679443359375,509.6722412109375,0.9867045879364014,1512.0963134765625,505.6925354003906,0.9761318564414978,1214.5889892578125,635.78466796875,0.928481936454773,1523.523193359375,596.0848388671875,0.8933150768280029,1317.0389404296875,625.8838500976562,0.9996916055679321,1421.118896484375,627.8326416015625,0.9995798468589783,1331.020751953125,822.93603515625,0.9971128702163696,1398.218505859375,828.750732421875,0.995966911315918,1343.41259765625,1011.2310791015625,0.9631535410881042,1346.0306396484375,1011.0324096679688,0.952385663986206
95,1742890734.895463,1,0,0.0,0.0,0.09029360115528107,0.0,0.0,0.020365789532661438,0.0,0.0,0.029314951971173286,1349.8875732421875,255.21798706054688,0.7781797647476196,1435.9559326171875,258.2326965332031,0.9102518558502197,1303.9412841796875,370.30169677734375,0.9991686344146729,1470.9210205078125,373.32623291015625,0.9985696077346802,1256.7957763671875,515.52392578125,0.9894233345985413,1516.2064208984375,514.580810546875,0.9773045778274536,1218.59765625,640.1046752929688,0.9343137741088867,1520.6497802734375,592.823974609375,0.8889504075050354,1324.6861572265625,631.7852783203125,0.9997414946556091,1428.119384765625,633.6196899414062,0.9996395111083984,1340.81640625,826.5179443359375,0.9967488050460815,1408.9371337890625,835.4235229492188,0.995530903339386,1353.0400390625,1009.7001342773438,0.952515721321106,1361.2554931640625,1016.1231079101562,0.93803870677948
96,1742890735.27879,1,0,0.0,0.0,0.12024577707052231,0.0,0.0,0.030738279223442078,0.0,0.0,0.03672819584608078,1353.74609375,260.0099182128906,0.7882165312767029,1439.0943603515625,263.4639587402344,0.9022930860519409,1308.900146484375,374.8592224121094,0.9992231130599976,1475.3787841796875,378.8334045410156,0.9977450966835022,1261.3875732421875,523.5556640625,0.990422248840332,1521.6065673828125,524.279296875,0.9593112468719482,1221.001220703125,639.0287475585938,0.9357010722160339,1496.1070556640625,590.4248657226562,0.8353332877159119,1330.125244140625,633.8536987304688,0.9996218681335449,1433.527587890625,635.903564453125,0.9993103742599487,1349.1483154296875,830.3406372070312,0.9950798749923706,1412.7275390625,840.5950927734375,0.9912264943122864,1360.050537109375,1007.8778686523438,0.9287776947021484,1365.1845703125,1015.0968017578125,0.8909023404121399
97,1742890735.614408,1,0,0.0,0.0,0.1394226998090744,0.0,0.0,0.03868219256401062,0.0,0.0,0.0413978211581707,1361.5654296875,265.7793273925781,0.8127024173736572,1443.8475341796875,268.5240783691406,0.9025440216064453,1316.8465576171875,378.4942321777344,0.999354898929596,1479.84716796875,379.8194274902344,0.9978471994400024,1266.437255859375,524.5925903320312,0.9916720986366272,1523.6951904296875,519.2086791992188,0.9569684267044067,1223.115478515625,638.7830810546875,0.9404817223548889,1487.840087890625,581.0610961914062,0.8280083537101746,1335.1014404296875,631.1099853515625,0.9997051358222961,1436.6610107421875,631.9605102539062,0.9994187355041504,1355.542236328125,822.726806640625,0.9965872764587402,1416.8507080078125,832.1229858398438,0.9934604167938232,1366.944580078125,998.8231811523438,0.95216304063797,1372.69189453125,1005.6882934570312,0.9226497411727905
98,1742890735.92515,1,0,0.0,0.0,0.1428665816783905,0.0,0.0,0.04112112894654274,0.0,0.0,0.041906870901584625,1366.6309814453125,271.29925537109375,0.8036596775054932,1446.075439453125,275.5281982421875,0.8900954723358154,1322.9344482421875,379.2769775390625,0.9993589520454407,1482.0640869140625,384.80474853515625,0.9976212382316589,1275.2506103515625,521.7389526367188,0.9918814301490784,1523.9385986328125,519.6467895507812,0.9515936374664307,1226.37060546875,634.0774536132812,0.9421805143356323,1485.5556640625,557.2764892578125,0.8197579979896545,1340.7529296875,624.3561401367188,0.9997678399085999,1440.2227783203125,627.0294799804688,0.999510645866394,1363.7198486328125,808.2811889648438,0.9979720711708069,1424.9959716796875,821.2066040039062,0.9958725571632385,1374.2188720703125,989.140869140625,0.9741272330284119,1379.1160888671875,996.3299560546875,0.9560152888298035
99,1742890736.248173,1,0,0.0,0.0,0.12236672639846802,0.0,0.0,0.03806106001138687,0.0,0.0,0.033461447805166245,1371.4205322265625,277.729248046875,0.822495698928833,1451.358154296875,280.7046203613281,0.8803479075431824,1330.64794921875,382.5672912597656,0.9994325041770935,1486.5013427734375,386.0497741699219,0.9975337982177734,1280.28515625,521.4215087890625,0.9927346706390381,1526.341552734375,517.1297607421875,0.9471851587295532,1233.377197265625,630.8058471679688,0.9431574940681458,1490.1507568359375,556.55859375,0.8006884455680847,1349.3145751953125,623.958251953125,0.9998002648353577,1446.8095703125,626.1455688476562,0.9995423555374146,1370.27880859375,803.6519775390625,0.9982396364212036,1429.8336181640625,816.416748046875,0.9961303472518921,1375.7171630859375,978.8466796875,0.9777390360832214,1383.5430908203125,986.883544921875,0.960286557674408
100,1742890736.571241,1,0,0.0,0.0,0.11959847062826157,0.0,0.0,0.034527912735939026,0.0,0.0,0.033761970698833466,1374.6790771484375,282.9499816894531,0.8037996292114258,1453.96142578125,285.18145751953125,0.8885835409164429,1335.462890625,384.3857116699219,0.9994458556175232,1488.056396484375,387.6754150390625,0.9977474808692932,1287.7916259765625,522.66796875,0.9928370118141174,1529.9765625,518.4744873046875,0.9532075524330139,1241.29833984375,630.2634887695312,0.9437016248703003,1503.1922607421875,553.079833984375,0.8164065480232239,1356.0911865234375,628.8010864257812,0.9998207688331604,1451.7696533203125,631.1864624023438,0.9996028542518616,1373.50732421875,807.927490234375,0.9983579516410828,1436.5018310546875,820.9466552734375,0.9965023994445801,1375.0283203125,985.010009765625,0.9787570834159851,1389.3306884765625,992.5805053710938,0.9626818895339966
101,1742890736.9038851,1,0,0.0,0.0,0.14035938680171967,0.0,0.0,0.03230378031730652,0.0,0.0,0.05099795013666153,1380.77001953125,284.78851318359375,0.6788334250450134,1456.396240234375,286.96307373046875,0.8804320096969604,1342.6475830078125,384.995849609375,0.9985969662666321,1489.5714111328125,386.9021301269531,0.9974677562713623,1300.196533203125,525.4282836914062,0.9837769269943237,1533.823974609375,519.6369018554688,0.9668709635734558,1253.7216796875,630.6678466796875,0.9103459715843201,1517.3646240234375,561.4231567382812,0.8618507385253906,1363.51171875,634.3488159179688,0.9995781779289246,1457.64990234375,635.0847778320312,0.9994475245475769,1374.5126953125,811.5525512695312,0.9964021444320679,1456.6402587890625,820.6893310546875,0.9955288767814636,1375.5150146484375,986.5220947265625,0.9604547619819641,1421.9342041015625,993.2129516601562,0.9513037800788879
102,1742890737.232306,1,0,0.0,0.0,0.1380794793367386,0.0,0.0,0.024516016244888306,0.0,0.0,0.058453332632780075,1397.0504150390625,286.149169921875,0.7039591670036316,1469.0791015625,287.21173095703125,0.9491844177246094,1354.4476318359375,381.0264892578125,0.999337375164032,1499.335693359375,382.7584533691406,0.9991154074668884,1319.245361328125,507.43463134765625,0.989298939704895,1540.3236083984375,506.16259765625,0.9840782880783081,1284.3028564453125,615.1864624023438,0.9324401021003723,1545.6754150390625,573.4336547851562,0.9131683111190796,1366.2000732421875,617.8651123046875,0.9998518228530884,1461.292236328125,620.7190551757812,0.999811589717865,1376.3323974609375,792.6661987304688,0.9986781477928162,1474.6099853515625,802.9246215820312,0.9983453750610352,1372.52490234375,966.539306640625,0.9833833575248718,1440.6925048828125,976.7415161132812,0.9791697263717651
103,1742890737.573212,1,0,0.0,0.0,0.21112528443336487,0.0,0.0,0.03130636364221573,0.0,0.0,0.10868896543979645,1404.4354248046875,286.4366149902344,0.62628573179245,1471.846435546875,287.2422180175781,0.9651787877082825,1358.27490234375,380.5807189941406,0.9992971420288086,1502.4644775390625,381.9439392089844,0.9992609620094299,1322.464599609375,505.6036376953125,0.9874246716499329,1543.97021484375,504.0075378417969,0.9867237210273743,1296.22509765625,613.4347534179688,0.927842378616333,1548.7003173828125,578.93310546875,0.9272459745407104,1374.7891845703125,615.4480590820312,0.9998455047607422,1470.381591796875,618.7576904296875,0.9998254179954529,1379.924560546875,789.88916015625,0.9987881779670715,1486.4036865234375,800.0048828125,0.9986305236816406,1374.15966796875,964.7987060546875,0.9855635166168213,1453.0665283203125,976.4943237304688,0.9828192591667175
104,1742890737.89443,1,0,0.0,0.0,0.14290976524353027,0.0,0.0,0.020407315343618393,0.0,0.0,0.0821002870798111,1408.694091796875,287.779541015625,0.5689883828163147,1478.888671875,289.1403503417969,0.9487985372543335,1364.7781982421875,381.43359375,0.9982585310935974,1507.5816650390625,381.3830871582031,0.9990530610084534,1330.0091552734375,511.799560546875,0.9702849388122559,1547.8450927734375,508.53369140625,0.9881047606468201,1325.255615234375,611.5624389648438,0.8666370511054993,1555.7633056640625,589.6819458007812,0.9263002872467041,1381.1734619140625,614.5550537109375,0.9996981620788574,1477.2991943359375,615.6578979492188,0.9997842907905579,1390.3675537109375,789.5689086914062,0.9979002475738525,1491.4698486328125,795.459228515625,0.998542070388794,1379.40478515625,967.7701416015625,0.9801298379898071,1460.04443359375,978.4420166015625,0.9831390976905823
105,1742890738.227158,1,0,0.0,0.0,0.13911226391792297,0.0,0.0,0.016013000160455704,0.0,0.0,0.11932803690433502,0.0,0.0,0.45276886224746704,1485.8966064453125,288.5468444824219,0.9642617106437683,1367.2762451171875,379.0675354003906,0.9950306415557861,1513.3812255859375,382.0580749511719,0.9992096424102783,1335.1988525390625,508.0311584472656,0.8957006335258484,1551.7481689453125,508.239990234375,0.991174578666687,1342.6119384765625,607.71044921875,0.6851834058761597,1563.4119873046875,594.4822998046875,0.9311947226524353,1380.4405517578125,610.1887817382812,0.9993195533752441,1479.68701171875,612.0894165039062,0.999743640422821,1392.759765625,787.6480102539062,0.9964200258255005,1496.830322265625,792.356689453125,0.9986512064933777,1381.9605712890625,967.5053100585938,0.9762370586395264,1465.0338134765625,977.6861572265625,0.9865756630897522
106,1742890738.555894,1,0,0.0,0.0,0.12286853045225143,0.0,0.0,0.013678607530891895,0.0,0.0,0.11228501796722412,0.0,0.0,0.4500468075275421,1493.2108154296875,292.01324462890625,0.9659613370895386,1371.364013671875,380.4639587402344,0.9937753677368164,1521.1204833984375,383.5705261230469,0.9993245601654053,1341.65478515625,510.11053466796875,0.866443932056427,1559.170166015625,510.732421875,0.9927687644958496,1351.8316650390625,607.8704223632812,0.635241687297821,1572.653076171875,600.5864868164062,0.93751060962677,1384.263671875,610.1913452148438,0.9992133378982544,1487.19580078125,611.922119140625,0.9997560381889343,1391.21240234375,786.7078857421875,0.9959226846694946,1504.5997314453125,789.9501342773438,0.9987180233001709,1384.708251953125,964.3809814453125,0.9744315147399902,1481.9625244140625,973.301513671875,0.9872874021530151
107,1742890738.915416,1,0,0.0,0.0,0.20565500855445862,0.0,0.0,0.021514128893613815,0.0,0.0,0.21480408310890198,0.0,0.0,0.3525903820991516,1498.121826171875,294.3704528808594,0.976898729801178,1372.2369384765625,383.1807861328125,0.9915502071380615,1523.587646484375,382.7016906738281,0.9991292357444763,1346.612548828125,511.311767578125,0.807790219783783,1565.156982421875,507.1556396484375,0.9890761375427246,1365.572509765625,612.0073852539062,0.5288388729095459,1582.8453369140625,604.5958862304688,0.912950873374939,1385.2060546875,607.492919921875,0.998434841632843,1489.814697265625,609.9931640625,0.9994804263114929,1388.282958984375,781.1129150390625,0.993310809135437,1516.443359375,783.9467163085938,0.9976509213447571,1380.2637939453125,957.7955932617188,0.9643751978874207,1499.21044921875,966.18994140625,0.9805303812026978
108,1742890739.248341,1,0,0.0,0.0,0.24773991107940674,0.0,0.0,0.028075646609067917,0.0,0.0,0.2619567811489105,0.0,0.0,0.34874245524406433,1503.7117919921875,300.04522705078125,0.9759876728057861,1380.42431640625,385.5822448730469,0.9903079867362976,1528.2967529296875,386.41253662109375,0.9989355206489563,1355.093017578125,513.7315673828125,0.7834450602531433,1570.9013671875,513.2318115234375,0.9862709045410156,0.0,0.0,0.4950184226036072,1596.568115234375,612.09326171875,0.896282970905304,1392.776123046875,604.7206420898438,0.9980124235153198,1495.59228515625,608.0300903320312,0.9993125200271606,1389.944580078125,782.844970703125,0.992321789264679,1522.86767578125,786.22705078125,0.9971749782562256,1384.6912841796875,962.4605712890625,0.9619768857955933,1510.4853515625,971.8765869140625,0.9785273671150208
109,1742890739.6161768,1,0,0.0,0.0,0.2113385796546936,0.0,0.0,0.024286353960633278,0.0,0.0,0.19486497342586517,0.0,0.0,0.2802290618419647,1512.3524169921875,302.72735595703125,0.9333300590515137,1389.6214599609375,385.72296142578125,0.9805275201797485,1530.9774169921875,384.9851379394531,0.9979594945907593,1361.2144775390625,519.3519287109375,0.7939691543579102,1576.6231689453125,512.9558715820312,0.9890839457511902,1385.4385986328125,611.7634887695312,0.6278269290924072,1611.75927734375,607.00830078125,0.9409053921699524,1409.376220703125,607.6177978515625,0.995945155620575,1509.5782470703125,608.6773071289062,0.9988396763801575,1400.3150634765625,783.3973388671875,0.985049307346344,1538.712158203125,782.9165649414062,0.995686411857605,1387.994873046875,958.7931518554688,0.9165983200073242,1537.806884765625,964.4987182617188,0.9600570797920227
110,1742890739.952727,1,0,0.0,0.0,0.16256031394004822,0.0,0.0,0.02076348289847374,0.0,0.0,0.154398113489151,0.0,0.0,0.3336033225059509,1522.653076171875,305.0862121582031,0.9268226623535156,1397.5250244140625,390.1446533203125,0.9759913682937622,1538.47998046875,389.6717834472656,0.9980685114860535,1371.049072265625,520.9745483398438,0.7271504998207092,1583.7216796875,515.1461181640625,0.9887171983718872,1411.224609375,604.6338500976562,0.5311065912246704,1620.1473388671875,606.376708984375,0.9296813607215881,1416.1043701171875,606.3510131835938,0.9957660436630249,1517.3900146484375,607.2767944335938,0.9989431500434875,1404.9415283203125,777.9993896484375,0.9865497946739197,1541.019287109375,776.2131958007812,0.9966005682945251,1390.9747314453125,950.9218139648438,0.9358125925064087,1548.2838134765625,954.3153686523438,0.9726017117500305
111,1742890740.286348,1,0,0.0,0.0,0.166988804936409,0.0,0.0,0.02328088879585266,0.0,0.0,0.14179755747318268,0.0,0.0,0.4045599400997162,1533.941162109375,309.4921875,0.9206278324127197,1407.4075927734375,392.3968811035156,0.981927752494812,1549.334228515625,393.7680358886719,0.9984819293022156,1377.7535400390625,515.319580078125,0.789190411567688,1593.26806640625,515.9505615234375,0.9910206198692322,1421.2764892578125,595.1746215820312,0.6113927960395813,1633.6875,605.8493041992188,0.9429705142974854,1425.6370849609375,608.1777954101562,0.9971931576728821,1527.336181640625,609.4625854492188,0.9992710947990417,1408.7783203125,779.7054443359375,0.9903545379638672,1543.68896484375,777.8118896484375,0.9974602460861206,1392.7119140625,948.7761840820312,0.9493862390518188,1550.8734130859375,950.007080078125,0.978243350982666
112,1742890740.622275,1,0,0.0,0.0,0.1728818565607071,0.0,0.0,0.024301087483763695,0.0,0.0,0.14200954139232635,0.0,0.0,0.44929036498069763,1543.114501953125,310.6688537597656,0.9287657141685486,1417.89453125,396.2348327636719,0.9863678812980652,1558.805908203125,398.4608459472656,0.9988675117492676,1383.0902099609375,516.4552612304688,0.8211461901664734,1601.249267578125,520.2437744140625,0.9926365613937378,1423.79931640625,595.5111694335938,0.6495927572250366,1644.8394775390625,609.9246826171875,0.9506809115409851,1434.173583984375,608.8787841796875,0.9980397820472717,1534.91455078125,610.3412475585938,0.9994885921478271,1416.4990234375,778.8922119140625,0.9931746125221252,1549.4853515625,777.6341552734375,0.9981977343559265,1395.309814453125,944.84326171875,0.9625245332717896,1552.5325927734375,946.5552978515625,0.9840279221534729
113,1742890740.946475,1,0,0.0,0.0,0.24449488520622253,0.0,0.0,0.03953666239976883,0.0,0.0,0.1967729926109314,1475.3646240234375,312.2851257324219,0.5513536334037781,1547.6229248046875,314.9465637207031,0.942955732345581,1423.1722412109375,398.77349853515625,0.9916511178016663,1566.048828125,406.45074462890625,0.9990909099578857,1391.5894775390625,512.8535766601562,0.8371788263320923,1608.6431884765625,525.3406982421875,0.9909458160400391,1437.4075927734375,587.5764770507812,0.6288481950759888,1650.8155517578125,603.8534545898438,0.9331635236740112,1437.725830078125,608.25439453125,0.9986836314201355,1539.820068359375,612.322998046875,0.9996007084846497,1418.26953125,775.6558837890625,0.9948234558105469,1553.3812255859375,780.6326293945312,0.9984048008918762,1400.94921875,938.0698852539062,0.97300785779953,1556.153076171875,947.138671875,0.9871498346328735
114,1742890741.260054,1,0,0.0,0.0,0.2635742723941803,0.0,0.0,0.04821215197443962,0.0,0.0,0.19356802105903625,1484.578369140625,314.2785949707031,0.6370147466659546,1555.07958984375,317.5665588378906,0.9450070261955261,1433.99658203125,399.2940673828125,0.9947265982627869,1576.7095947265625,409.5953369140625,0.9991766810417175,1397.982177734375,511.8450012207031,0.8827404379844666,1618.640380859375,530.05615234375,0.9899407029151917,1439.069580078125,586.4417114257812,0.6837169528007507,1656.5255126953125,606.1466064453125,0.9259551167488098,1448.7369384765625,606.1498413085938,0.9990670084953308,1550.7236328125,610.8673095703125,0.9996556043624878,1425.9302978515625,774.7427368164062,0.9961541295051575,1559.57568359375,781.1911010742188,0.9985697269439697,1401.0831298828125,937.1408081054688,0.9785052537918091,1555.3575439453125,946.2643432617188,0.988446831703186
115,1742890741.61548,1,0,0.0,0.0,0.17292450368404388,0.0,0.0,0.03428008407354355,0.0,0.0,0.12281697988510132,1493.140869140625,313.6873474121094,0.6680836081504822,1564.547607421875,317.4231872558594,0.9307301044464111,1444.3028564453125,401.5105895996094,0.993417501449585,1587.834228515625,412.00103759765625,0.9990524649620056,1406.1126708984375,512.9840698242188,0.855955958366394,1629.0838623046875,530.7586669921875,0.9882242679595947,1446.0384521484375,586.0158081054688,0.6204564571380615,1663.7886962890625,603.289306640625,0.9082880616188049,1455.519775390625,603.7801513671875,0.999055802822113,1558.04736328125,608.0577392578125,0.9996641874313354,1437.533935546875,772.22265625,0.9965000152587891,1566.4625244140625,778.0808715820312,0.9987531900405884,1409.6776123046875,932.5695190429688,0.9825161695480347,1558.482421875,940.6785278320312,0.991025447845459
116,1742890741.940096,1,0,0.0,0.0,0.1324099898338318,0.0,0.0,0.01839868538081646,0.0,0.0,0.13316263258457184,0.0,0.0,0.48212507367134094,1570.1033935546875,322.4419860839844,0.9637393355369568,1458.3369140625,398.382568359375,0.9904659986495972,1588.7310791015625,405.42919921875,0.9992233514785767,1417.1414794921875,507.43975830078125,0.8072925209999084,1635.11181640625,524.3970336914062,0.9913963675498962,1454.5350341796875,583.8491821289062,0.5295385122299194,1660.40478515625,607.2937622070312,0.9216343760490417,1469.9739990234375,599.1015014648438,0.9987545013427734,1562.007568359375,603.7191772460938,0.9996379613876343,1457.3934326171875,756.8720092773438,0.9966501593589783,1569.50146484375,763.8358154296875,0.9989878535270691,1422.1541748046875,901.5787353515625,0.9860911965370178,1552.59521484375,914.6415405273438,0.9934788942337036
117,1742890742.273367,1,0,0.0,0.0,0.14846371114253998,0.0,0.0,0.018924042582511902,0.0,0.0,0.159977987408638,0.0,0.0,0.40609899163246155,1575.330322265625,322.4947204589844,0.9647473096847534,1466.2606201171875,397.728515625,0.9887182712554932,1594.8388671875,403.0283203125,0.999173104763031,1427.6043701171875,506.8994140625,0.7899920344352722,1642.241943359375,517.6234741210938,0.9917314648628235,1458.36328125,592.73876953125,0.5261093378067017,1666.6044921875,604.8831787109375,0.928583025932312,1476.7239990234375,592.35546875,0.9987381100654602,1566.6038818359375,596.1668701171875,0.9996501207351685,1467.965576171875,749.3231201171875,0.9969821572303772,1576.1708984375,755.1842651367188,0.9991255402565002,1433.3302001953125,886.462646484375,0.9884337782859802,1552.422119140625,898.3597412109375,0.9946985244750977
118,1742890742.6211011,1,0,0.0,0.0,0.14741216599941254,0.0,0.0,0.01961958408355713,0.0,0.0,0.13229499757289886,0.0,0.0,0.477561354637146,1578.3963623046875,322.6864318847656,0.9643787145614624,1468.7918701171875,400.2959289550781,0.9941468238830566,1604.98388671875,403.01092529296875,0.9993070363998413,1436.7335205078125,510.07122802734375,0.8807851076126099,1648.2496337890625,512.217529296875,0.9920227527618408,1457.396240234375,603.1268310546875,0.653952956199646,1674.982666015625,593.5235595703125,0.933641254901886,1482.1282958984375,598.0729370117188,0.9992978572845459,1575.1414794921875,600.8480834960938,0.9997466206550598,1473.468505859375,748.5419311523438,0.9977604150772095,1579.4019775390625,753.5277099609375,0.9991575479507446,1453.3590087890625,887.9137573242188,0.9887294173240662,1551.4189453125,896.8004760742188,0.9938313961029053
