# System Information
# OS,Darwin,Darwin Kernel Version 24.4.0: Fri Apr 11 18:34:14 PDT 2025; root:xnu-11417.101.15~117/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,models/yolov8n.pt
# Tracker,deepsort

# Video,/Users/takahashiryoutarou/Desktop/国宝さん一覧/box/data/raw/WIN_20250319_10_03_53_Pro.mp4

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Stay_Check_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,Model,Tracker,Notes
318,37.748,53.2,37.5,0.0,93.4,1,2,8.4,yolov8n,deepsort,
319,37.847,63.1,31.2,0.0,97.9,1,2,8.4,yolov8n,deepsort,
320,37.952,61.1,40.5,0.0,104.7,1,2,8.4,yolov8n,deepsort,
321,38.055,53.0,46.1,0.0,101.6,1,2,8.4,yolov8n,deepsort,
322,38.128,70.0,0.1,0.0,72.6,0,2,8.4,yolov8n,deepsort,
323,38.190,58.0,0.1,0.0,60.3,0,2,8.5,yolov8n,deepsort,
324,38.252,58.9,0.1,0.0,61.1,0,2,8.5,yolov8n,deepsort,
325,38.307,51.9,0.2,0.0,54.2,0,2,8.5,yolov8n,deepsort,
326,38.367,45.1,0.1,0.0,55.8,0,2,8.5,yolov8n,deepsort,
327,38.416,44.9,0.1,0.0,47.7,0,2,8.5,yolov8n,deepsort,
328,38.463,43.2,0.1,0.0,45.8,0,2,8.5,yolov8n,deepsort,
329,38.510,43.5,0.1,0.0,46.3,0,2,8.5,yolov8n,deepsort,
330,38.559,45.2,0.1,0.0,47.8,0,2,8.6,yolov8n,deepsort,
331,38.610,46.5,0.1,0.0,49.2,0,2,8.6,yolov8n,deepsort,
332,38.655,42.6,0.1,0.0,45.1,0,2,8.6,yolov8n,deepsort,
333,38.701,42.1,0.1,0.0,44.2,0,2,8.6,yolov8n,deepsort,
334,38.783,45.2,33.9,0.0,81.1,1,2,8.6,yolov8n,deepsort,
335,38.897,58.1,44.5,0.0,113.4,1,2,8.6,yolov8n,deepsort,
336,39.023,71.8,50.6,0.0,124.5,1,2,8.6,yolov8n,deepsort,
337,39.139,69.0,43.8,0.0,115.6,1,1,8.6,yolov8n,deepsort,
338,39.257,80.4,33.3,0.0,116.5,1,1,8.6,yolov8n,deepsort,
339,39.376,58.4,57.3,0.0,118.6,1,1,8.6,yolov8n,deepsort,
340,39.488,75.1,33.4,0.0,110.8,1,1,8.6,yolov8n,deepsort,
341,39.612,66.4,54.7,0.0,123.2,1,1,8.6,yolov8n,deepsort,
342,39.735,73.3,45.4,0.0,121.5,1,1,8.6,yolov8n,deepsort,
343,39.872,69.5,63.7,0.0,136.2,1,1,8.6,yolov8n,deepsort,
344,40.005,90.5,34.5,0.0,131.0,1,1,8.6,yolov8n,deepsort,
345,40.116,53.6,52.9,0.0,109.2,1,1,8.6,yolov8n,deepsort,
346,40.254,90.0,45.3,0.0,137.6,1,1,8.6,yolov8n,deepsort,
347,40.363,63.1,32.3,0.0,106.1,1,1,8.6,yolov8n,deepsort,
348,40.480,65.7,48.6,0.0,116.6,1,1,8.6,yolov8n,deepsort,
349,40.609,77.8,44.7,0.0,124.5,1,1,8.6,yolov8n,deepsort,
350,40.736,70.6,52.8,0.0,125.5,1,1,8.6,yolov8n,deepsort,
351,40.853,61.6,48.5,0.0,114.8,1,1,8.6,yolov8n,deepsort,
352,40.954,55.2,42.7,0.0,100.0,1,1,8.6,yolov8n,deepsort,
353,41.065,50.1,53.4,0.0,109.8,1,1,8.6,yolov8n,deepsort,
354,41.186,83.0,35.3,0.0,120.5,1,1,8.6,yolov8n,deepsort,
355,41.293,64.3,39.8,0.0,106.2,1,1,8.6,yolov8n,deepsort,
356,41.415,67.0,51.8,0.0,121.2,1,1,8.6,yolov8n,deepsort,
357,41.539,77.4,42.6,0.0,122.9,1,1,8.6,yolov8n,deepsort,
358,41.671,61.2,50.3,0.0,114.9,1,1,8.6,yolov8n,deepsort,
359,41.799,84.6,37.9,0.0,126.3,1,1,8.6,yolov8n,deepsort,
360,41.928,78.8,40.7,0.0,126.5,1,1,8.6,yolov8n,deepsort,
361,42.048,72.7,43.9,0.0,118.7,1,1,8.6,yolov8n,deepsort,
362,42.176,64.2,61.2,0.0,128.0,1,1,8.6,yolov8n,deepsort,
363,42.479,79.7,216.1,0.0,299.9,1,1,8.5,yolov8n,deepsort,
364,42.631,95.6,46.5,0.0,149.4,1,1,8.5,yolov8n,deepsort,
365,42.761,72.4,54.3,0.0,128.9,1,1,8.5,yolov8n,deepsort,
366,42.890,73.1,46.2,0.0,126.4,1,1,8.5,yolov8n,deepsort,
367,43.017,82.4,42.1,0.0,126.8,1,1,8.5,yolov8n,deepsort,
368,43.110,57.1,32.4,0.0,91.9,1,1,8.5,yolov8n,deepsort,
369,43.211,62.7,35.1,0.0,100.3,1,1,8.5,yolov8n,deepsort,
370,43.314,58.7,39.8,0.0,101.2,1,1,8.5,yolov8n,deepsort,
371,43.429,64.1,47.2,0.0,114.0,1,1,8.5,yolov8n,deepsort,
372,43.555,60.9,58.4,0.0,124.0,1,1,8.5,yolov8n,deepsort,
373,43.718,66.6,93.5,0.0,162.3,1,1,8.5,yolov8n,deepsort,
374,43.846,124.4,0.1,0.0,126.6,0,1,8.5,yolov8n,deepsort,
375,43.927,78.2,0.1,0.0,80.4,0,1,8.5,yolov8n,deepsort,
376,44.004,72.6,0.1,0.0,75.5,0,1,8.5,yolov8n,deepsort,
377,44.046,38.5,0.1,0.0,41.2,0,1,8.6,yolov8n,deepsort,
378,44.088,38.4,0.1,0.0,41.4,0,1,8.6,yolov8n,deepsort,
379,44.129,37.1,0.1,0.0,39.4,0,1,8.6,yolov8n,deepsort,
380,44.198,37.0,29.8,0.0,68.8,1,1,8.6,yolov8n,deepsort,
381,44.309,60.9,46.5,0.0,109.5,1,1,8.6,yolov8n,deepsort,
382,44.413,79.4,0.1,0.0,99.3,0,1,8.6,yolov8n,deepsort,
383,44.503,85.3,0.1,0.0,88.9,0,1,8.6,yolov8n,deepsort,
384,44.619,82.5,29.7,0.0,115.2,1,1,8.6,yolov8n,deepsort,
385,44.700,77.4,0.1,0.0,79.6,0,1,8.6,yolov8n,deepsort,
386,44.858,75.1,80.0,0.0,157.3,1,1,8.6,yolov8n,deepsort,
387,44.984,84.4,38.1,0.0,125.1,1,1,8.6,yolov8n,deepsort,
388,45.102,56.5,58.5,0.0,117.2,1,1,8.6,yolov8n,deepsort,
389,45.166,61.0,0.1,0.0,63.5,0,1,8.6,yolov8n,deepsort,
390,45.294,51.8,64.2,0.0,127.0,1,1,8.6,yolov8n,deepsort,
391,45.436,86.4,50.9,0.0,140.2,1,1,8.6,yolov8n,deepsort,
392,45.550,71.0,40.4,0.0,113.8,1,1,8.6,yolov8n,deepsort,
393,45.701,70.1,76.8,0.0,149.7,2,1,8.6,yolov8n,deepsort,
394,45.815,65.9,43.0,0.0,111.2,1,1,8.6,yolov8n,deepsort,
395,45.995,98.6,77.5,0.0,178.6,1,2,8.6,yolov8n,deepsort,
396,46.219,100.8,120.1,0.0,223.5,1,2,8.6,yolov8n,deepsort,
397,46.326,67.2,33.8,0.0,103.6,1,2,8.6,yolov8n,deepsort,
398,46.413,50.8,33.1,0.0,86.5,1,2,8.6,yolov8n,deepsort,
399,46.496,45.8,33.1,0.0,81.6,1,2,8.6,yolov8n,deepsort,
400,46.578,47.0,31.9,0.0,81.7,1,2,8.6,yolov8n,deepsort,
401,46.658,45.6,30.3,0.0,78.5,1,2,8.6,yolov8n,deepsort,
402,46.737,44.0,31.3,0.0,78.3,1,2,8.6,yolov8n,deepsort,
403,46.811,40.6,30.2,0.0,72.9,1,2,8.6,yolov8n,deepsort,
404,46.898,53.1,30.8,0.0,86.0,1,2,8.6,yolov8n,deepsort,
405,46.987,47.8,38.6,0.0,88.5,1,2,8.6,yolov8n,deepsort,
406,47.101,64.7,45.9,0.0,113.1,1,2,8.6,yolov8n,deepsort,
407,47.214,61.6,47.8,0.0,111.7,1,2,8.6,yolov8n,deepsort,
408,47.337,67.8,51.7,0.0,122.1,1,2,8.6,yolov8n,deepsort,
409,47.429,47.3,41.4,0.0,90.9,1,2,8.6,yolov8n,deepsort,
410,47.558,67.7,49.8,0.0,128.3,1,2,8.6,yolov8n,deepsort,
411,47.674,70.2,42.1,0.0,114.9,1,2,8.6,yolov8n,deepsort,
412,47.787,75.4,34.1,0.0,111.7,1,2,8.6,yolov8n,deepsort,
413,47.892,55.6,45.8,0.0,104.1,1,2,8.6,yolov8n,deepsort,
414,48.027,79.7,51.3,0.0,134.1,1,2,8.6,yolov8n,deepsort,
415,48.120,48.5,35.9,0.0,90.5,1,2,8.6,yolov8n,deepsort,
416,48.263,79.8,60.3,0.0,142.3,1,2,8.6,yolov8n,deepsort,
417,48.375,71.2,37.9,0.0,111.4,1,2,8.6,yolov8n,deepsort,
418,48.505,74.5,51.8,0.0,129.1,1,2,8.6,yolov8n,deepsort,
419,48.642,71.4,60.3,0.0,135.1,1,2,8.6,yolov8n,deepsort,
420,48.752,66.6,40.3,0.0,109.2,1,2,8.6,yolov8n,deepsort,
421,48.855,64.4,35.3,0.0,102.2,1,2,8.6,yolov8n,deepsort,
422,48.987,54.3,73.3,0.0,130.5,1,2,8.6,yolov8n,deepsort,
423,49.112,79.7,42.0,0.0,124.4,1,2,8.6,yolov8n,deepsort,
424,49.215,58.2,40.5,0.0,102.2,1,2,8.6,yolov8n,deepsort,
425,49.331,63.5,46.4,0.0,113.1,1,2,8.6,yolov8n,deepsort,
426,49.485,66.9,67.6,0.0,152.9,1,2,8.6,yolov8n,deepsort,
427,49.624,86.1,43.4,0.0,136.8,1,2,8.6,yolov8n,deepsort,
428,49.753,74.7,50.9,0.0,127.8,1,2,8.6,yolov8n,deepsort,
429,49.860,71.3,33.2,0.0,106.5,1,2,8.6,yolov8n,deepsort,
430,49.971,68.3,39.1,0.0,109.8,1,2,8.6,yolov8n,deepsort,
431,50.073,56.0,41.2,0.0,101.6,1,2,8.6,yolov8n,deepsort,
432,50.187,63.6,42.5,0.0,111.3,1,2,8.6,yolov8n,deepsort,
433,50.293,67.7,34.5,0.0,105.0,1,2,8.6,yolov8n,deepsort,
434,50.408,63.9,47.4,0.0,113.8,1,2,8.6,yolov8n,deepsort,
435,50.526,77.2,36.9,0.0,116.5,1,2,8.6,yolov8n,deepsort,
436,50.665,93.6,29.7,0.0,135.5,1,2,8.6,yolov8n,deepsort,
437,50.777,80.7,29.0,0.0,111.9,1,2,8.6,yolov8n,deepsort,
438,50.883,60.6,42.4,0.0,105.3,1,2,8.6,yolov8n,deepsort,
439,50.993,56.2,37.2,0.0,103.9,1,2,8.6,yolov8n,deepsort,
440,51.100,58.2,45.2,0.0,105.6,1,2,8.6,yolov8n,deepsort,
441,51.212,64.8,38.5,0.0,109.4,1,2,8.6,yolov8n,deepsort,
442,51.340,67.5,57.7,0.0,127.4,1,2,8.6,yolov8n,deepsort,
443,51.519,78.5,93.2,0.0,177.9,2,2,8.6,yolov8n,deepsort,
444,51.665,55.8,87.4,0.0,145.5,2,2,8.6,yolov8n,deepsort,
445,51.835,107.7,53.1,0.0,167.1,2,2,8.6,yolov8n,deepsort,
446,51.936,40.1,57.3,0.0,99.7,2,2,8.6,yolov8n,deepsort,
447,52.014,41.6,33.6,0.0,77.9,1,2,8.6,yolov8n,deepsort,
448,52.189,77.7,93.6,0.0,173.9,1,2,8.6,yolov8n,deepsort,
449,52.331,79.9,57.3,0.0,140.2,2,2,8.6,yolov8n,deepsort,
450,52.433,41.0,57.6,0.0,101.6,2,2,8.6,yolov8n,deepsort,
451,52.601,82.6,81.7,0.0,167.3,2,2,8.6,yolov8n,deepsort,
452,52.675,38.8,31.4,0.0,72.3,1,2,8.6,yolov8n,deepsort,
453,52.762,45.3,38.5,0.0,86.4,1,2,8.6,yolov8n,deepsort,
454,52.867,69.3,31.5,0.0,103.5,1,2,8.6,yolov8n,deepsort,
455,52.986,67.2,48.3,0.0,118.5,1,2,8.6,yolov8n,deepsort,
456,53.107,62.8,49.1,0.0,118.1,1,2,8.6,yolov8n,deepsort,
457,53.220,74.4,36.1,0.0,112.7,1,2,8.6,yolov8n,deepsort,
458,53.336,73.7,39.5,0.0,115.4,1,2,8.6,yolov8n,deepsort,
459,53.465,74.0,45.8,0.0,125.7,1,2,8.6,yolov8n,deepsort,
460,53.622,91.8,62.6,0.0,156.6,1,2,8.6,yolov8n,deepsort,
461,53.752,70.3,49.8,0.0,128.9,1,2,8.6,yolov8n,deepsort,
462,53.864,71.2,36.4,0.0,111.1,1,2,8.6,yolov8n,deepsort,
463,53.972,64.4,39.3,0.0,106.8,1,2,8.6,yolov8n,deepsort,
464,54.087,68.6,40.6,0.0,112.9,1,2,8.6,yolov8n,deepsort,
465,54.204,60.3,47.8,0.0,114.8,1,2,8.6,yolov8n,deepsort,
466,54.348,78.8,60.4,0.0,141.8,1,2,8.6,yolov8n,deepsort,
467,54.516,82.3,81.5,0.0,167.6,2,2,8.6,yolov8n,deepsort,
468,54.629,62.9,46.8,0.0,111.9,1,2,8.6,yolov8n,deepsort,
469,54.758,69.3,55.4,0.0,127.5,1,2,8.6,yolov8n,deepsort,
470,54.900,97.8,33.8,0.1,138.1,1,2,8.6,yolov8n,deepsort,
471,54.995,52.0,31.4,0.0,92.3,1,2,8.6,yolov8n,deepsort,
472,55.115,74.8,41.9,0.0,118.7,1,2,8.6,yolov8n,deepsort,
473,55.229,61.6,45.6,0.0,113.3,1,2,8.6,yolov8n,deepsort,
474,55.347,74.9,31.5,0.0,116.2,1,2,8.6,yolov8n,deepsort,
475,55.481,81.6,49.9,0.0,133.8,1,2,8.6,yolov8n,deepsort,
476,55.615,76.8,44.9,0.0,127.6,1,2,8.6,yolov8n,deepsort,
477,55.710,60.4,30.9,0.0,94.2,1,2,8.6,yolov8n,deepsort,
478,55.838,81.6,42.2,0.0,126.8,1,2,8.6,yolov8n,deepsort,
479,55.958,67.7,49.5,0.0,119.4,1,2,8.6,yolov8n,deepsort,
480,56.083,70.5,50.2,0.0,123.5,1,2,8.6,yolov8n,deepsort,
481,56.171,84.2,0.2,0.0,87.6,0,2,8.6,yolov8n,deepsort,
482,56.287,108.2,0.1,0.0,113.3,0,2,8.6,yolov8n,deepsort,
483,56.372,81.7,0.1,0.0,83.8,0,2,8.6,yolov8n,deepsort,
484,56.415,40.4,0.1,0.0,42.6,0,2,8.6,yolov8n,deepsort,
485,56.464,45.7,0.1,0.0,47.8,0,2,8.6,yolov8n,deepsort,
486,56.513,45.5,0.1,0.0,48.1,0,2,8.6,yolov8n,deepsort,
487,56.561,44.3,0.1,0.0,47.0,0,2,8.6,yolov8n,deepsort,
488,56.607,42.0,0.1,0.0,44.4,0,2,8.6,yolov8n,deepsort,
489,56.654,44.2,0.1,0.0,46.4,0,2,8.6,yolov8n,deepsort,
490,56.702,44.0,0.1,0.0,46.5,0,2,8.6,yolov8n,deepsort,
491,56.750,44.0,0.1,0.0,46.6,0,2,8.7,yolov8n,deepsort,
492,56.799,45.8,0.1,0.0,48.4,0,2,8.7,yolov8n,deepsort,
493,56.847,43.4,0.1,0.0,46.3,0,2,8.7,yolov8n,deepsort,
494,56.894,43.6,0.1,0.0,46.2,0,2,8.7,yolov8n,deepsort,
495,56.941,43.2,0.1,0.0,45.8,0,2,8.7,yolov8n,deepsort,
496,56.988,42.9,0.1,0.0,45.5,0,2,8.7,yolov8n,deepsort,
497,57.035,43.2,0.1,0.0,45.8,0,2,8.7,yolov8n,deepsort,
498,57.083,44.4,0.1,0.0,47.0,0,1,8.7,yolov8n,deepsort,
499,57.130,43.3,0.1,0.0,46.0,0,1,8.7,yolov8n,deepsort,
500,57.174,41.1,0.1,0.0,43.7,0,1,8.7,yolov8n,deepsort,
501,57.218,40.7,0.1,0.0,42.9,0,1,8.8,yolov8n,deepsort,
502,57.263,41.9,0.1,0.0,44.1,0,1,8.8,yolov8n,deepsort,
503,57.304,38.4,0.1,0.0,40.6,0,1,8.8,yolov8n,deepsort,
504,57.345,37.2,0.1,0.0,39.5,0,1,8.8,yolov8n,deepsort,
505,57.385,36.8,0.1,0.0,39.1,0,1,8.8,yolov8n,deepsort,
506,57.425,37.2,0.1,0.0,39.3,0,1,8.8,yolov8n,deepsort,
507,57.465,37.0,0.1,0.0,39.1,0,1,8.8,yolov8n,deepsort,
508,57.506,38.2,0.1,0.0,40.4,0,1,8.8,yolov8n,deepsort,
509,57.550,40.4,0.1,0.0,42.7,0,1,8.8,yolov8n,deepsort,
510,57.593,40.9,0.1,0.0,43.0,0,1,8.9,yolov8n,deepsort,
511,57.644,47.9,0.1,0.0,50.1,0,0,8.9,yolov8n,deepsort,
512,57.686,38.8,0.0,0.0,40.8,0,0,8.9,yolov8n,deepsort,
513,57.735,46.1,0.0,0.0,48.1,0,0,8.9,yolov8n,deepsort,
514,57.782,42.9,0.0,0.0,45.3,0,0,8.9,yolov8n,deepsort,
515,57.829,43.3,0.0,0.0,46.1,0,0,8.9,yolov8n,deepsort,
516,57.877,45.0,0.0,0.0,47.0,0,0,8.9,yolov8n,deepsort,
517,57.924,43.7,0.0,0.0,46.1,0,0,8.9,yolov8n,deepsort,
518,57.971,43.4,0.0,0.0,45.8,0,0,8.9,yolov8n,deepsort,
519,58.019,44.1,0.0,0.0,46.6,0,0,8.9,yolov8n,deepsort,
520,58.067,43.7,0.0,0.0,46.2,0,0,9.0,yolov8n,deepsort,
521,58.113,43.2,0.0,0.0,45.6,0,0,9.0,yolov8n,deepsort,
522,58.160,43.2,0.0,0.0,45.7,0,0,9.0,yolov8n,deepsort,
523,58.208,43.7,0.0,0.0,46.3,0,0,9.0,yolov8n,deepsort,
524,58.255,43.4,0.0,0.0,45.9,0,0,9.0,yolov8n,deepsort,
525,58.304,45.7,0.0,0.0,48.3,0,0,9.0,yolov8n,deepsort,
526,58.352,44.0,0.0,0.0,46.7,0,0,9.0,yolov8n,deepsort,
527,58.396,39.9,0.0,0.0,42.4,0,0,9.0,yolov8n,deepsort,
528,58.438,39.5,0.0,0.0,42.0,0,0,9.0,yolov8n,deepsort,
529,58.487,45.0,0.0,0.0,47.7,0,0,9.0,yolov8n,deepsort,
530,58.536,44.8,0.0,0.0,47.4,0,0,9.1,yolov8n,deepsort,
531,58.586,46.3,0.0,0.0,49.1,0,0,9.1,yolov8n,deepsort,
532,58.633,43.4,0.0,0.0,45.9,0,0,9.1,yolov8n,deepsort,
533,58.678,42.4,0.0,0.0,44.7,0,0,9.1,yolov8n,deepsort,
534,58.727,45.1,0.0,0.0,47.5,0,0,9.1,yolov8n,deepsort,
535,58.774,43.2,0.0,0.0,45.6,0,0,9.1,yolov8n,deepsort,
536,58.816,38.7,0.0,0.0,41.0,0,0,9.1,yolov8n,deepsort,
537,58.860,41.2,0.0,0.0,43.2,0,0,9.1,yolov8n,deepsort,
538,58.901,38.4,0.0,0.0,40.4,0,0,9.1,yolov8n,deepsort,
539,58.942,37.8,0.0,0.0,40.0,0,0,9.1,yolov8n,deepsort,
540,58.983,37.7,0.0,0.0,39.9,0,0,9.2,yolov8n,deepsort,
541,59.033,47.7,0.0,0.0,49.7,0,0,9.2,yolov8n,deepsort,
542,59.076,38.9,0.0,0.0,41.2,0,0,9.2,yolov8n,deepsort,
543,59.123,43.5,0.0,0.0,46.4,0,0,9.2,yolov8n,deepsort,
544,59.174,47.3,0.0,0.0,49.5,0,0,9.2,yolov8n,deepsort,
545,59.214,37.8,0.0,0.0,39.8,0,0,9.2,yolov8n,deepsort,
546,59.257,40.1,0.0,0.0,42.1,0,0,9.2,yolov8n,deepsort,
547,59.299,38.8,0.0,0.0,40.8,0,0,9.2,yolov8n,deepsort,
548,59.345,43.2,0.0,0.0,45.3,0,0,9.2,yolov8n,deepsort,
549,59.387,38.5,0.0,0.0,40.9,0,0,9.2,yolov8n,deepsort,
550,59.427,36.8,0.0,0.0,39.2,0,0,9.3,yolov8n,deepsort,
551,59.467,37.1,0.0,0.0,39.1,0,0,9.3,yolov8n,deepsort,
552,59.507,37.0,0.0,0.0,39.0,0,0,9.3,yolov8n,deepsort,
553,59.554,44.3,0.0,0.0,46.3,0,0,9.3,yolov8n,deepsort,
554,59.602,44.3,0.0,0.0,46.7,0,0,9.3,yolov8n,deepsort,
555,59.649,43.4,0.0,0.0,46.1,0,0,9.3,yolov8n,deepsort,
556,59.693,39.5,0.0,0.0,42.5,0,0,9.3,yolov8n,deepsort,
557,59.738,41.0,0.0,0.0,43.8,0,0,9.3,yolov8n,deepsort,
558,59.781,40.4,0.0,0.0,42.4,0,0,9.3,yolov8n,deepsort,
559,59.824,40.0,0.0,0.0,42.0,0,0,9.3,yolov8n,deepsort,
560,59.867,40.7,0.0,0.0,42.8,0,0,9.4,yolov8n,deepsort,
561,59.911,40.4,0.0,0.0,42.4,0,0,9.4,yolov8n,deepsort,
562,59.953,39.9,0.0,0.0,42.1,0,0,9.4,yolov8n,deepsort,
563,59.996,39.9,0.0,0.0,41.9,0,0,9.4,yolov8n,deepsort,
564,60.040,41.0,0.0,0.0,43.0,0,0,9.4,yolov8n,deepsort,
565,60.083,40.2,0.0,0.0,42.3,0,0,9.4,yolov8n,deepsort,
566,60.132,46.2,0.0,0.0,48.2,0,0,9.4,yolov8n,deepsort,
567,60.180,44.1,0.0,0.0,46.5,0,0,9.4,yolov8n,deepsort,
568,60.227,43.1,0.0,0.0,45.6,0,0,9.4,yolov8n,deepsort,
569,60.273,42.7,0.0,0.0,45.2,0,0,9.4,yolov8n,deepsort,
570,60.319,42.7,0.0,0.0,45.1,0,0,9.4,yolov8n,deepsort,
571,60.365,41.9,0.0,0.0,44.5,0,0,9.5,yolov8n,deepsort,
572,60.409,40.2,0.0,0.0,43.1,0,0,9.5,yolov8n,deepsort,
573,60.458,45.1,0.0,0.0,47.4,0,0,9.5,yolov8n,deepsort,
574,60.500,38.4,0.0,0.0,40.8,0,0,9.5,yolov8n,deepsort,
575,60.542,37.7,0.0,0.0,41.3,0,0,9.5,yolov8n,deepsort,
576,60.590,45.8,0.0,0.0,47.8,0,0,9.5,yolov8n,deepsort,
577,60.638,43.3,0.0,0.0,46.4,0,0,9.5,yolov8n,deepsort,
578,60.689,47.4,0.0,0.0,50.0,0,0,9.5,yolov8n,deepsort,
579,60.735,40.6,0.0,0.0,43.5,0,0,9.5,yolov8n,deepsort,
580,60.780,41.7,0.0,0.0,44.7,0,0,9.5,yolov8n,deepsort,
581,60.824,40.7,0.0,0.0,42.7,0,0,9.6,yolov8n,deepsort,
582,60.867,40.0,0.0,0.0,42.0,0,0,9.6,yolov8n,deepsort,
583,60.910,40.0,0.0,0.0,42.1,0,0,9.6,yolov8n,deepsort,
584,60.983,40.6,30.0,0.0,72.6,1,0,9.6,yolov8n,deepsort,
585,61.027,40.8,0.1,0.0,42.8,0,0,9.6,yolov8n,deepsort,
586,61.100,40.0,30.0,0.0,72.0,1,0,9.6,yolov8n,deepsort,
587,61.174,40.6,30.4,0.0,72.9,1,0,9.6,yolov8n,deepsort,
588,61.248,41.0,30.8,0.0,73.8,1,1,9.6,yolov8n,deepsort,
589,61.330,45.9,32.9,0.0,80.8,1,1,9.6,yolov8n,deepsort,
590,61.410,43.6,32.5,0.0,78.8,1,1,9.6,yolov8n,deepsort,
591,61.489,43.4,32.4,0.0,78.4,1,1,9.6,yolov8n,deepsort,
592,61.539,46.4,0.1,0.0,49.0,0,1,9.6,yolov8n,deepsort,
593,61.587,44.2,0.1,0.0,46.9,0,1,9.6,yolov8n,deepsort,
594,61.632,42.5,0.1,0.0,44.6,0,1,9.6,yolov8n,deepsort,
595,61.679,43.1,0.1,0.0,45.5,0,1,9.6,yolov8n,deepsort,
596,61.726,43.6,0.1,0.0,46.2,0,1,9.7,yolov8n,deepsort,
597,61.773,43.4,0.1,0.0,45.9,0,1,9.7,yolov8n,deepsort,
598,61.820,43.1,0.1,0.0,45.7,0,1,9.7,yolov8n,deepsort,
599,61.867,42.9,0.1,0.0,45.4,0,1,9.7,yolov8n,deepsort,
600,61.914,43.6,0.1,0.0,46.2,0,1,9.7,yolov8n,deepsort,
601,61.996,46.2,32.5,0.0,81.2,1,1,9.7,yolov8n,deepsort,
602,62.081,48.5,32.7,0.0,83.4,1,1,9.7,yolov8n,deepsort,
603,62.163,38.9,40.6,0.0,81.8,1,1,9.7,yolov8n,deepsort,
604,62.285,59.3,51.3,0.0,117.2,1,1,9.7,yolov8n,deepsort,
605,62.388,55.1,40.1,0.0,101.1,1,1,9.7,yolov8n,deepsort,
606,62.497,60.8,43.8,0.0,107.3,1,1,9.7,yolov8n,deepsort,
607,62.558,58.0,0.1,0.0,60.8,0,1,9.7,yolov8n,deepsort,
608,62.638,69.4,0.1,0.0,78.7,0,1,9.7,yolov8n,deepsort,
609,62.692,49.0,0.1,0.0,52.4,0,1,9.7,yolov8n,deepsort,
610,62.761,58.5,0.1,0.0,68.6,0,1,9.7,yolov8n,deepsort,
611,62.837,38.7,31.1,0.0,73.2,1,1,9.7,yolov8n,deepsort,
612,62.959,71.6,46.8,0.0,121.0,1,1,9.7,yolov8n,deepsort,
613,63.089,78.1,47.6,0.0,128.5,1,1,9.7,yolov8n,deepsort,
614,63.211,69.2,49.1,0.0,121.0,1,1,9.7,yolov8n,deepsort,
615,63.330,64.9,50.7,0.0,118.3,1,1,9.7,yolov8n,deepsort,
616,63.457,57.4,41.8,0.0,126.3,1,1,9.7,yolov8n,deepsort,
617,63.531,70.5,0.1,0.0,72.9,0,1,9.7,yolov8n,deepsort,
618,63.656,61.5,53.7,0.0,121.9,1,1,9.7,yolov8n,deepsort,
619,63.729,69.4,0.1,0.0,72.7,0,1,9.7,yolov8n,deepsort,
620,63.827,93.3,0.1,0.0,96.9,0,1,9.7,yolov8n,deepsort,
621,63.950,76.6,34.9,0.0,120.4,1,1,9.7,yolov8n,deepsort,
622,64.116,102.3,59.4,0.0,164.4,1,1,9.7,yolov8n,deepsort,
623,64.287,76.1,81.0,0.0,168.4,2,1,9.7,yolov8n,deepsort,
624,64.391,68.7,32.8,0.0,103.6,1,1,9.7,yolov8n,deepsort,
625,64.502,62.6,44.9,0.0,109.6,1,1,9.7,yolov8n,deepsort,
626,64.618,64.3,47.1,0.0,114.4,1,1,9.7,yolov8n,deepsort,
627,64.741,63.8,56.1,0.0,122.1,1,1,9.7,yolov8n,deepsort,
628,64.896,85.4,66.6,0.0,154.2,1,1,9.7,yolov8n,deepsort,
629,65.019,68.0,42.0,0.0,120.7,1,1,9.7,yolov8n,deepsort,
630,65.146,64.5,51.3,0.0,122.3,1,1,9.7,yolov8n,deepsort,
631,65.261,76.5,33.2,0.0,112.5,1,1,9.7,yolov8n,deepsort,
632,65.405,74.4,66.6,0.0,143.0,1,1,9.7,yolov8n,deepsort,
633,65.554,93.3,52.7,0.0,148.7,1,1,9.7,yolov8n,deepsort,
634,65.659,63.9,36.4,0.0,103.2,1,1,9.7,yolov8n,deepsort,
635,65.798,84.8,50.2,0.0,138.0,1,1,9.7,yolov8n,deepsort,
636,65.920,65.0,53.9,0.0,121.7,1,1,9.6,yolov8n,deepsort,
637,66.032,67.9,36.3,0.0,109.6,1,1,9.6,yolov8n,deepsort,
638,66.145,49.9,60.2,0.0,112.3,1,1,9.6,yolov8n,deepsort,
639,66.256,57.2,49.1,0.0,109.2,1,1,9.6,yolov8n,deepsort,
640,66.363,67.0,34.1,0.0,104.9,1,1,9.6,yolov8n,deepsort,
641,66.479,70.3,41.6,0.0,114.9,1,1,9.6,yolov8n,deepsort,
642,66.617,79.3,55.1,0.0,137.1,1,1,9.6,yolov8n,deepsort,
643,66.735,63.3,49.4,0.0,115.3,1,1,9.6,yolov8n,deepsort,
