# System Information
# OS,Darwin,Darwin Kernel Version 24.4.0: Fri Apr 11 18:34:14 PDT 2025; root:xnu-11417.101.15~117/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,models/yolov8n.pt
# Tracker,deepsort

# Video,/Users/takahashiryoutarou/Desktop/国宝さん一覧/box/data/raw/WIN_20250319_10_03_53_Pro.mp4

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Stay_Check_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,Model,Tracker,Notes
318,39.723,57.2,34.3,0.0,94.2,1,2,8.0,yolov8n,deepsort,
319,39.821,63.2,31.5,0.0,97.5,1,2,8.0,yolov8n,deepsort,
320,39.962,99.9,31.3,0.0,139.9,1,2,8.0,yolov8n,deepsort,
321,40.054,53.1,35.1,0.0,90.4,1,2,8.0,yolov8n,deepsort,
322,40.111,53.5,0.1,0.0,56.3,0,2,8.0,yolov8n,deepsort,
323,40.161,45.9,0.1,0.0,48.7,0,2,8.0,yolov8n,deepsort,
324,40.228,63.9,0.1,0.0,66.4,0,2,8.1,yolov8n,deepsort,
325,40.280,48.2,0.1,0.0,50.8,0,2,8.1,yolov8n,deepsort,
326,40.339,47.7,0.1,0.0,58.0,0,2,8.1,yolov8n,deepsort,
327,40.381,38.8,0.1,0.0,41.1,0,2,8.1,yolov8n,deepsort,
328,40.423,38.8,0.1,0.0,41.0,0,2,8.1,yolov8n,deepsort,
329,40.465,38.2,0.1,0.0,40.8,0,2,8.1,yolov8n,deepsort,
330,40.507,39.2,0.1,0.0,41.5,0,2,8.1,yolov8n,deepsort,
331,40.548,37.6,0.1,0.0,39.8,0,2,8.2,yolov8n,deepsort,
332,40.590,38.4,0.1,0.0,40.5,0,2,8.2,yolov8n,deepsort,
333,40.632,39.1,0.1,0.0,41.2,0,2,8.2,yolov8n,deepsort,
334,40.705,39.7,30.4,0.0,72.2,1,2,8.2,yolov8n,deepsort,
335,40.828,76.2,44.0,0.0,122.2,1,2,8.2,yolov8n,deepsort,
336,40.945,64.0,49.9,0.0,116.2,1,2,8.2,yolov8n,deepsort,
337,41.068,72.6,47.7,0.0,122.3,1,1,8.2,yolov8n,deepsort,
338,41.192,65.9,54.5,0.0,122.9,1,1,8.2,yolov8n,deepsort,
339,41.286,55.4,36.0,0.0,93.7,1,1,8.2,yolov8n,deepsort,
340,41.384,57.6,36.5,0.0,96.8,1,1,8.2,yolov8n,deepsort,
341,41.503,62.1,46.6,0.0,117.7,1,1,8.2,yolov8n,deepsort,
342,41.657,105.2,38.0,0.0,152.8,1,1,8.2,yolov8n,deepsort,
343,41.780,70.1,42.7,0.0,122.8,1,1,8.2,yolov8n,deepsort,
344,41.906,70.5,52.6,0.0,125.2,1,1,8.2,yolov8n,deepsort,
345,42.026,73.5,41.9,0.0,117.9,1,1,8.2,yolov8n,deepsort,
346,42.167,89.0,38.7,0.0,140.9,1,1,8.2,yolov8n,deepsort,
347,42.319,113.7,34.8,0.0,150.5,1,1,8.2,yolov8n,deepsort,
348,42.426,54.5,48.8,0.0,106.0,1,1,8.2,yolov8n,deepsort,
349,42.543,73.7,39.7,0.0,116.2,1,1,8.2,yolov8n,deepsort,
350,42.667,68.9,50.8,0.0,122.6,1,1,8.2,yolov8n,deepsort,
351,42.776,56.2,49.3,0.0,108.4,1,1,8.2,yolov8n,deepsort,
352,42.924,60.4,84.0,0.0,146.8,1,1,8.2,yolov8n,deepsort,
353,43.063,69.5,63.4,0.0,135.6,1,1,8.2,yolov8n,deepsort,1 notifications
354,43.240,103.1,70.6,0.0,176.2,1,1,8.2,yolov8n,deepsort,
355,43.443,155.4,44.0,0.0,201.7,1,1,8.2,yolov8n,deepsort,
356,43.557,57.7,45.9,0.0,112.6,1,1,8.2,yolov8n,deepsort,
357,43.678,63.5,54.5,0.0,120.7,1,1,8.2,yolov8n,deepsort,
358,43.822,63.7,76.5,0.0,143.0,1,1,8.2,yolov8n,deepsort,
359,43.951,76.4,48.8,0.0,127.8,1,1,8.2,yolov8n,deepsort,
360,44.076,69.2,52.3,0.0,124.2,1,1,8.2,yolov8n,deepsort,
361,44.182,53.9,43.3,0.0,101.0,1,1,8.2,yolov8n,deepsort,
362,44.297,67.6,44.4,0.0,114.4,1,1,8.2,yolov8n,deepsort,
363,44.410,65.3,44.8,0.0,112.2,1,1,8.2,yolov8n,deepsort,
364,44.534,68.6,52.0,0.0,123.1,1,1,8.2,yolov8n,deepsort,
365,44.646,70.7,38.2,0.0,111.1,1,1,8.2,yolov8n,deepsort,
366,44.763,60.5,43.0,0.0,110.3,1,1,8.2,yolov8n,deepsort,
367,44.859,52.6,40.4,0.0,95.1,1,1,8.2,yolov8n,deepsort,
368,44.994,71.2,59.6,0.0,134.0,1,1,8.2,yolov8n,deepsort,
369,45.139,83.5,48.3,0.0,142.5,1,1,8.2,yolov8n,deepsort,
370,45.257,66.4,47.8,0.0,116.9,1,1,8.2,yolov8n,deepsort,
371,45.366,71.9,34.7,0.0,108.9,1,1,8.2,yolov8n,deepsort,
372,45.466,53.5,41.9,0.0,98.1,1,1,8.2,yolov8n,deepsort,
373,45.576,57.5,46.6,0.0,107.9,1,1,8.2,yolov8n,deepsort,
374,45.661,81.9,0.1,0.0,84.0,0,1,8.2,yolov8n,deepsort,
375,45.722,57.5,0.1,0.0,60.0,0,1,8.2,yolov8n,deepsort,
376,45.795,70.3,0.1,0.0,72.6,0,1,8.2,yolov8n,deepsort,
377,45.855,56.2,0.1,0.0,58.7,0,1,8.2,yolov8n,deepsort,
378,45.904,45.2,0.1,0.0,47.9,0,1,8.2,yolov8n,deepsort,
379,45.949,40.7,0.1,0.0,42.9,0,1,8.2,yolov8n,deepsort,
380,46.021,38.9,30.2,0.0,71.1,1,1,8.3,yolov8n,deepsort,
381,46.141,69.5,47.4,0.0,118.9,1,1,8.3,yolov8n,deepsort,
382,46.200,51.0,0.1,0.0,57.6,0,1,8.3,yolov8n,deepsort,
383,46.290,63.4,0.1,0.0,83.7,0,1,8.3,yolov8n,deepsort,
384,46.423,83.7,41.5,0.0,130.4,1,1,8.3,yolov8n,deepsort,
385,46.501,75.5,0.1,0.0,77.7,0,1,8.3,yolov8n,deepsort,
386,46.631,81.6,45.0,0.0,128.6,1,1,8.3,yolov8n,deepsort,
387,46.740,54.3,52.0,0.0,108.6,1,1,8.3,yolov8n,deepsort,
388,46.861,79.2,38.6,0.0,120.3,1,1,8.3,yolov8n,deepsort,
389,46.939,74.5,0.1,0.0,76.9,0,1,8.3,yolov8n,deepsort,
390,47.068,72.0,31.4,0.0,123.7,1,1,8.3,yolov8n,deepsort,
391,47.191,76.1,44.5,0.0,122.8,1,1,8.3,yolov8n,deepsort,
392,47.287,54.6,37.7,0.0,94.5,1,1,8.3,yolov8n,deepsort,
393,47.454,74.2,89.8,0.0,166.1,2,1,8.3,yolov8n,deepsort,
394,47.575,78.0,40.2,0.0,120.2,1,1,8.3,yolov8n,deepsort,
395,47.758,114.3,65.1,0.0,182.2,1,2,8.3,yolov8n,deepsort,
396,47.910,69.8,78.0,0.0,150.8,1,2,8.3,yolov8n,deepsort,
397,48.028,71.7,43.5,0.0,117.2,1,2,8.3,yolov8n,deepsort,
398,48.100,39.3,30.3,0.0,71.7,1,2,8.3,yolov8n,deepsort,
399,48.173,39.6,30.3,0.0,72.0,1,2,8.3,yolov8n,deepsort,
400,48.247,39.6,31.6,0.0,73.2,1,2,8.3,yolov8n,deepsort,
401,48.321,39.5,31.6,0.0,73.2,1,2,8.3,yolov8n,deepsort,
402,48.399,41.9,33.4,0.0,77.3,1,2,8.3,yolov8n,deepsort,
403,48.492,53.6,35.7,0.0,91.7,1,2,8.3,yolov8n,deepsort,
404,48.586,52.9,35.9,0.0,93.5,1,2,8.3,yolov8n,deepsort,
405,48.674,53.4,30.4,0.0,86.7,1,2,8.3,yolov8n,deepsort,
406,48.785,66.0,41.2,0.0,110.2,1,2,8.3,yolov8n,deepsort,
407,48.890,56.2,40.8,0.0,103.3,1,2,8.3,yolov8n,deepsort,
408,48.992,58.4,41.4,0.0,102.0,1,2,8.3,yolov8n,deepsort,
409,49.091,52.6,37.5,0.0,96.0,1,2,8.3,yolov8n,deepsort,
410,49.217,73.9,48.8,0.0,124.8,1,2,8.3,yolov8n,deepsort,
411,49.328,67.3,40.8,0.0,110.3,1,2,8.3,yolov8n,deepsort,
412,49.432,63.5,37.0,0.0,103.2,1,2,8.3,yolov8n,deepsort,
413,49.553,67.4,50.2,0.0,120.4,1,2,8.3,yolov8n,deepsort,
414,49.654,59.4,38.4,0.0,99.9,1,2,8.3,yolov8n,deepsort,
415,49.766,59.5,48.8,0.0,110.9,1,2,8.3,yolov8n,deepsort,
416,49.880,58.2,43.4,0.0,112.8,1,2,8.3,yolov8n,deepsort,
417,49.994,61.6,42.8,0.0,113.6,1,2,8.3,yolov8n,deepsort,
418,50.118,70.5,43.0,0.0,120.3,1,2,8.3,yolov8n,deepsort,
419,50.246,70.3,54.0,0.0,126.9,1,2,8.3,yolov8n,deepsort,
420,50.341,61.0,31.6,0.0,94.7,1,2,8.3,yolov8n,deepsort,
421,50.468,76.5,46.5,0.0,125.5,1,2,8.3,yolov8n,deepsort,
422,50.604,60.9,61.9,0.0,131.0,1,2,8.3,yolov8n,deepsort,
423,50.721,68.1,44.6,0.0,115.3,1,2,8.3,yolov8n,deepsort,
424,50.831,67.4,37.2,0.0,109.7,1,2,8.3,yolov8n,deepsort,
425,50.969,65.6,69.3,0.0,137.0,1,2,8.3,yolov8n,deepsort,
426,51.084,69.3,42.1,0.0,113.8,1,2,8.3,yolov8n,deepsort,
427,51.211,67.6,56.2,0.0,126.3,1,2,8.3,yolov8n,deepsort,
428,51.322,65.2,41.6,0.0,109.6,1,2,8.3,yolov8n,deepsort,
429,51.424,58.6,33.6,0.0,96.1,1,2,8.3,yolov8n,deepsort,
430,51.563,76.5,51.3,0.1,138.7,1,2,8.3,yolov8n,deepsort,
431,51.678,63.8,44.2,0.0,112.0,1,2,8.3,yolov8n,deepsort,
432,51.789,65.7,39.2,0.0,107.3,1,2,8.3,yolov8n,deepsort,1 notifications
433,51.928,56.9,75.9,0.0,137.8,1,2,8.3,yolov8n,deepsort,
434,52.037,65.8,39.8,0.0,107.8,1,2,8.3,yolov8n,deepsort,
435,52.114,40.4,33.3,0.0,76.0,1,2,8.3,yolov8n,deepsort,
436,52.227,63.2,47.5,0.0,112.7,1,2,8.3,yolov8n,deepsort,
437,52.350,72.0,48.3,0.0,122.4,1,2,8.3,yolov8n,deepsort,
438,52.477,67.8,54.9,0.0,125.1,1,2,8.3,yolov8n,deepsort,
439,52.593,66.4,46.7,0.0,115.8,1,2,8.3,yolov8n,deepsort,
440,52.720,72.2,50.3,0.0,125.7,1,2,8.3,yolov8n,deepsort,
441,52.805,39.6,41.6,0.0,83.7,1,2,8.4,yolov8n,deepsort,
442,52.932,66.4,57.0,0.0,125.5,1,2,8.4,yolov8n,deepsort,
443,53.058,51.3,62.7,0.0,125.7,2,2,8.3,yolov8n,deepsort,
444,53.223,61.8,99.9,0.0,163.8,2,2,8.3,yolov8n,deepsort,
445,53.380,90.8,63.1,0.0,156.4,2,2,8.3,yolov8n,deepsort,
446,53.486,42.5,59.3,0.0,104.4,2,2,8.3,yolov8n,deepsort,
447,53.572,45.8,36.8,0.0,85.1,1,2,8.3,yolov8n,deepsort,
448,53.762,129.2,56.3,0.0,188.3,1,2,8.3,yolov8n,deepsort,
449,53.952,46.6,134.2,0.0,189.3,2,2,8.3,yolov8n,deepsort,
450,54.120,81.6,82.4,0.0,166.9,2,2,8.3,yolov8n,deepsort,
451,54.258,70.9,63.1,0.0,136.9,2,2,8.3,yolov8n,deepsort,
452,54.343,46.0,35.7,0.0,84.6,1,2,8.3,yolov8n,deepsort,
453,54.459,50.1,61.5,0.0,114.5,1,2,8.3,yolov8n,deepsort,
454,54.568,59.7,44.9,0.0,107.9,1,2,8.3,yolov8n,deepsort,
455,54.673,58.3,43.9,0.0,104.7,1,2,8.3,yolov8n,deepsort,
456,54.800,59.6,53.9,0.0,125.4,1,2,8.3,yolov8n,deepsort,
457,54.929,57.7,60.5,0.0,124.9,1,2,8.3,yolov8n,deepsort,
458,55.066,65.6,55.1,0.0,136.8,1,2,8.3,yolov8n,deepsort,
459,55.217,81.7,65.8,0.0,149.7,1,2,8.3,yolov8n,deepsort,
460,55.329,50.5,43.1,0.0,110.8,1,2,8.3,yolov8n,deepsort,
461,55.449,70.0,46.6,0.0,118.9,1,2,8.3,yolov8n,deepsort,
462,55.575,64.1,37.5,0.0,122.2,1,2,8.3,yolov8n,deepsort,
463,55.704,65.3,60.5,0.0,128.1,1,2,8.3,yolov8n,deepsort,
464,55.802,46.4,47.9,0.0,96.4,1,2,8.3,yolov8n,deepsort,
465,55.932,69.3,57.3,0.0,128.9,1,2,8.3,yolov8n,deepsort,
466,56.056,62.1,59.2,0.0,123.4,1,2,8.3,yolov8n,deepsort,
467,56.217,82.2,69.9,0.0,158.2,2,2,8.3,yolov8n,deepsort,
468,56.342,63.9,56.8,0.0,123.7,1,2,8.3,yolov8n,deepsort,
469,56.423,40.5,36.7,0.0,80.0,1,2,8.3,yolov8n,deepsort,
470,56.547,72.3,47.5,0.0,123.2,1,2,8.3,yolov8n,deepsort,
471,56.656,61.5,44.8,0.0,108.8,1,2,8.3,yolov8n,deepsort,
472,56.775,63.5,40.3,0.0,109.8,1,2,8.3,yolov8n,deepsort,
473,56.897,63.5,54.3,0.0,120.5,1,2,8.3,yolov8n,deepsort,
474,57.044,83.9,59.6,0.0,146.4,1,2,8.3,yolov8n,deepsort,
475,57.165,76.8,40.5,0.0,120.2,1,2,8.3,yolov8n,deepsort,
476,57.323,69.0,76.7,0.0,156.3,1,2,8.3,yolov8n,deepsort,
477,57.446,73.3,47.0,0.0,122.5,1,2,8.3,yolov8n,deepsort,
478,57.596,94.5,51.6,0.0,148.2,1,2,8.3,yolov8n,deepsort,
479,57.722,71.4,51.6,0.0,125.5,1,2,8.3,yolov8n,deepsort,
480,57.835,77.5,32.9,0.0,112.5,1,2,8.3,yolov8n,deepsort,
481,57.908,64.8,0.1,0.0,70.1,0,2,8.3,yolov8n,deepsort,
482,57.981,69.5,0.2,0.0,72.4,0,2,8.3,yolov8n,deepsort,
483,58.038,51.8,0.2,0.0,54.5,0,2,8.3,yolov8n,deepsort,
484,58.096,54.9,0.1,0.0,57.3,0,2,8.3,yolov8n,deepsort,
485,58.140,40.3,0.1,0.0,42.8,0,2,8.3,yolov8n,deepsort,
486,58.183,39.8,0.1,0.0,41.9,0,2,8.4,yolov8n,deepsort,
487,58.225,39.3,0.1,0.0,41.4,0,2,8.4,yolov8n,deepsort,
488,58.267,38.2,0.1,0.0,40.4,0,2,8.4,yolov8n,deepsort,
489,58.308,38.2,0.1,0.0,40.5,0,2,8.4,yolov8n,deepsort,
490,58.350,38.8,0.1,0.0,40.9,0,2,8.4,yolov8n,deepsort,
491,58.392,38.7,0.1,0.0,40.8,0,2,8.4,yolov8n,deepsort,
492,58.433,38.1,0.1,0.0,40.2,0,2,8.4,yolov8n,deepsort,
493,58.474,38.3,0.1,0.0,40.4,0,2,8.4,yolov8n,deepsort,
494,58.516,38.7,0.1,0.0,40.8,0,2,8.4,yolov8n,deepsort,
495,58.558,38.6,0.1,0.0,40.8,0,2,8.5,yolov8n,deepsort,
496,58.599,38.1,0.1,0.0,40.2,0,2,8.5,yolov8n,deepsort,
497,58.641,38.3,0.1,0.0,40.4,0,2,8.5,yolov8n,deepsort,
498,58.683,38.8,0.1,0.0,41.5,0,1,8.5,yolov8n,deepsort,
499,58.725,38.8,0.1,0.0,40.9,0,1,8.5,yolov8n,deepsort,
500,58.766,38.2,0.1,0.0,40.3,0,1,8.5,yolov8n,deepsort,
501,58.808,38.2,0.1,0.0,40.5,0,1,8.5,yolov8n,deepsort,
502,58.850,38.8,0.1,0.0,40.9,0,1,8.5,yolov8n,deepsort,
503,58.893,39.9,0.1,0.0,42.0,0,1,8.5,yolov8n,deepsort,
504,58.938,42.1,0.1,0.0,44.2,0,1,8.6,yolov8n,deepsort,
505,58.978,37.1,0.1,0.0,39.2,0,1,8.6,yolov8n,deepsort,
506,59.019,38.0,0.1,0.0,40.1,0,1,8.6,yolov8n,deepsort,
507,59.060,37.6,0.1,0.0,39.8,0,1,8.6,yolov8n,deepsort,
508,59.102,39.3,0.1,0.0,41.4,0,1,8.6,yolov8n,deepsort,
509,59.142,37.5,0.1,0.0,39.6,0,1,8.6,yolov8n,deepsort,
510,59.183,37.8,0.1,0.0,39.9,0,1,8.6,yolov8n,deepsort,
511,59.224,38.4,0.1,0.0,40.5,0,0,8.6,yolov8n,deepsort,
512,59.267,39.5,0.0,0.0,41.9,0,0,8.6,yolov8n,deepsort,
513,59.309,38.4,0.0,0.0,40.6,0,0,8.6,yolov8n,deepsort,
514,59.351,39.0,0.0,0.0,41.0,0,0,8.7,yolov8n,deepsort,
515,59.393,39.5,0.0,0.0,41.5,0,0,8.7,yolov8n,deepsort,
516,59.444,47.3,0.0,0.0,49.8,0,0,8.7,yolov8n,deepsort,
517,59.493,45.0,0.0,0.0,47.6,0,0,8.7,yolov8n,deepsort,
518,59.540,44.0,0.0,0.0,46.5,0,0,8.7,yolov8n,deepsort,
519,59.589,45.1,0.0,0.0,47.6,0,0,8.7,yolov8n,deepsort,
520,59.637,44.3,0.0,0.0,46.8,0,0,8.7,yolov8n,deepsort,
521,59.684,42.8,0.0,0.0,45.5,0,0,8.7,yolov8n,deepsort,
522,59.731,43.1,0.0,0.0,45.6,0,0,8.7,yolov8n,deepsort,
523,59.780,45.6,0.0,0.0,48.1,0,0,8.7,yolov8n,deepsort,
524,59.829,45.5,0.0,0.0,48.1,0,0,8.8,yolov8n,deepsort,
525,59.878,45.3,0.0,0.0,47.7,0,0,8.8,yolov8n,deepsort,
526,59.929,47.3,0.0,0.0,49.7,0,0,8.8,yolov8n,deepsort,
527,59.980,45.9,0.0,0.0,48.6,0,0,8.8,yolov8n,deepsort,
528,60.029,45.3,0.0,0.0,47.8,0,0,8.8,yolov8n,deepsort,
529,60.078,45.4,0.0,0.0,47.9,0,0,8.8,yolov8n,deepsort,
530,60.123,40.6,0.0,0.0,43.3,0,0,8.8,yolov8n,deepsort,
531,60.167,40.7,0.0,0.0,43.2,0,0,8.8,yolov8n,deepsort,
532,60.209,39.0,0.0,0.0,41.2,0,0,8.8,yolov8n,deepsort,
533,60.251,38.4,0.0,0.0,40.4,0,0,8.8,yolov8n,deepsort,
534,60.292,38.8,0.0,0.0,40.9,0,0,8.9,yolov8n,deepsort,
535,60.335,39.2,0.0,0.0,41.4,0,0,8.9,yolov8n,deepsort,
536,60.376,38.6,0.0,0.0,40.6,0,0,8.9,yolov8n,deepsort,
537,60.418,38.5,0.0,0.0,40.5,0,0,8.9,yolov8n,deepsort,
538,60.459,38.3,0.0,0.0,40.4,0,0,8.9,yolov8n,deepsort,
539,60.501,39.1,0.0,0.0,41.1,0,0,8.9,yolov8n,deepsort,
540,60.543,38.8,0.0,0.0,40.8,0,0,8.9,yolov8n,deepsort,
541,60.592,45.6,0.0,0.0,47.7,0,0,8.9,yolov8n,deepsort,
542,60.641,45.1,0.0,0.0,47.5,0,0,8.9,yolov8n,deepsort,
543,60.690,45.4,0.0,0.0,47.9,0,0,8.9,yolov8n,deepsort,
544,60.742,48.1,0.0,0.0,50.6,0,0,9.0,yolov8n,deepsort,
545,60.789,43.2,0.0,0.0,45.9,0,0,9.0,yolov8n,deepsort,
546,60.833,40.3,0.0,0.0,43.2,0,0,9.0,yolov8n,deepsort,
547,60.875,38.7,0.0,0.0,40.9,0,0,9.0,yolov8n,deepsort,
548,60.926,47.8,0.0,0.0,49.9,0,0,9.0,yolov8n,deepsort,
549,60.975,45.0,0.0,0.0,47.4,0,0,9.0,yolov8n,deepsort,
550,61.023,44.5,0.0,0.0,47.0,0,0,9.0,yolov8n,deepsort,
551,61.072,44.5,0.0,0.0,47.0,0,0,9.0,yolov8n,deepsort,
552,61.121,45.4,0.0,0.0,47.9,0,0,9.0,yolov8n,deepsort,
553,61.169,44.9,0.0,0.0,47.5,0,0,9.0,yolov8n,deepsort,
554,61.218,44.5,0.0,0.0,47.0,0,0,9.0,yolov8n,deepsort,
555,61.266,44.4,0.0,0.0,46.9,0,0,9.1,yolov8n,deepsort,
556,61.315,45.7,0.0,0.0,48.2,0,0,9.1,yolov8n,deepsort,
557,61.364,45.0,0.0,0.0,47.5,0,0,9.1,yolov8n,deepsort,
558,61.413,44.7,0.0,0.0,47.2,0,0,9.1,yolov8n,deepsort,
559,61.462,45.6,0.0,0.0,48.0,0,0,9.1,yolov8n,deepsort,
560,61.504,38.9,0.0,0.0,41.5,0,0,9.1,yolov8n,deepsort,
561,61.545,37.5,0.0,0.0,39.5,0,0,9.1,yolov8n,deepsort,
562,61.585,37.7,0.0,0.0,39.7,0,0,9.1,yolov8n,deepsort,
563,61.625,37.1,0.0,0.0,39.1,0,0,9.1,yolov8n,deepsort,
564,61.669,39.9,0.0,0.0,42.5,0,0,9.1,yolov8n,deepsort,
565,61.712,39.4,0.0,0.0,41.8,0,0,9.2,yolov8n,deepsort,
566,61.753,38.3,0.0,0.0,40.3,0,0,9.2,yolov8n,deepsort,
567,61.794,38.5,0.0,0.0,40.5,0,0,9.2,yolov8n,deepsort,
568,61.838,41.3,0.0,0.0,43.4,0,0,9.2,yolov8n,deepsort,
569,61.880,38.5,0.0,0.0,40.6,0,0,9.2,yolov8n,deepsort,
570,61.930,47.1,0.0,0.0,49.1,0,0,9.2,yolov8n,deepsort,
571,61.971,37.2,0.0,0.0,39.6,0,0,9.2,yolov8n,deepsort,
572,62.011,37.8,0.0,0.0,39.9,0,0,9.2,yolov8n,deepsort,
573,62.052,37.5,0.0,0.0,39.5,0,0,9.2,yolov8n,deepsort,
574,62.093,37.9,0.0,0.0,39.9,0,0,9.2,yolov8n,deepsort,
575,62.133,37.3,0.0,0.0,39.3,0,0,9.3,yolov8n,deepsort,
576,62.174,38.4,0.0,0.0,40.4,0,0,9.3,yolov8n,deepsort,
577,62.214,37.4,0.0,0.0,39.4,0,0,9.3,yolov8n,deepsort,
578,62.255,37.7,0.0,0.0,39.7,0,0,9.3,yolov8n,deepsort,
579,62.295,37.1,0.0,0.0,39.1,0,0,9.3,yolov8n,deepsort,
580,62.336,38.3,0.0,0.0,40.3,0,0,9.3,yolov8n,deepsort,
581,62.376,37.3,0.0,0.0,39.3,0,0,9.3,yolov8n,deepsort,
582,62.416,37.7,0.0,0.0,39.7,0,0,9.3,yolov8n,deepsort,
583,62.456,37.0,0.0,0.0,39.1,0,0,9.3,yolov8n,deepsort,
584,62.528,38.4,30.4,0.0,70.7,1,0,9.3,yolov8n,deepsort,
585,62.569,38.1,0.1,0.0,40.2,0,0,9.3,yolov8n,deepsort,
586,62.640,37.5,31.0,0.0,70.5,1,0,9.4,yolov8n,deepsort,
587,62.713,38.6,31.7,0.0,72.4,1,0,9.4,yolov8n,deepsort,
588,62.787,39.2,31.4,0.0,72.7,1,1,9.4,yolov8n,deepsort,
589,62.860,38.9,31.3,0.0,72.3,1,1,9.4,yolov8n,deepsort,
590,62.933,38.6,31.9,0.0,72.5,1,1,9.4,yolov8n,deepsort,
591,63.007,38.9,31.9,0.0,72.8,1,1,9.4,yolov8n,deepsort,
592,63.049,39.2,0.1,0.0,41.3,0,1,9.4,yolov8n,deepsort,
593,63.091,38.6,0.1,0.0,40.7,0,1,9.4,yolov8n,deepsort,
594,63.133,39.4,0.1,0.0,41.5,0,1,9.4,yolov8n,deepsort,
595,63.174,37.6,0.1,0.0,39.7,0,1,9.4,yolov8n,deepsort,
596,63.215,38.7,0.1,0.0,40.8,0,1,9.4,yolov8n,deepsort,
597,63.256,37.7,0.1,0.0,39.8,0,1,9.4,yolov8n,deepsort,
598,63.297,38.1,0.1,0.0,40.3,0,1,9.4,yolov8n,deepsort,
599,63.337,37.5,0.1,0.0,39.6,0,1,9.5,yolov8n,deepsort,
600,63.379,38.8,0.1,0.0,40.9,0,1,9.5,yolov8n,deepsort,
601,63.466,47.7,36.0,0.0,85.8,1,1,9.5,yolov8n,deepsort,
602,63.557,47.1,40.1,0.0,90.0,1,1,9.5,yolov8n,deepsort,
603,63.641,39.9,39.4,0.0,82.8,1,1,9.5,yolov8n,deepsort,
604,63.749,57.0,47.9,0.0,107.0,1,1,9.5,yolov8n,deepsort,
605,63.864,74.4,37.4,0.0,114.1,1,1,9.5,yolov8n,deepsort,
606,63.959,47.2,45.4,0.0,94.6,1,1,9.5,yolov8n,deepsort,
607,64.022,59.8,0.1,0.0,62.4,0,1,9.5,yolov8n,deepsort,
608,64.096,58.6,0.1,0.0,69.6,0,1,9.5,yolov8n,deepsort,
609,64.161,56.0,0.1,0.0,62.2,0,1,9.5,yolov8n,deepsort,
610,64.227,62.4,0.1,0.0,65.3,0,1,9.5,yolov8n,deepsort,
611,64.300,38.8,31.5,0.0,72.3,1,1,9.5,yolov8n,deepsort,
612,64.448,106.8,38.1,0.0,146.9,1,1,9.5,yolov8n,deepsort,
613,64.553,47.9,53.7,0.0,104.4,1,1,9.5,yolov8n,deepsort,
614,64.677,75.4,44.9,0.0,122.5,1,1,9.5,yolov8n,deepsort,
615,64.791,60.4,51.1,0.0,113.5,1,1,9.5,yolov8n,deepsort,
616,64.901,68.7,37.7,0.0,109.3,1,1,9.5,yolov8n,deepsort,
617,64.967,62.0,0.1,0.0,64.5,0,1,9.5,yolov8n,deepsort,
618,65.109,92.9,45.6,0.0,141.1,1,1,9.5,yolov8n,deepsort,
619,65.164,51.0,0.1,0.0,53.9,0,1,9.5,yolov8n,deepsort,
620,65.232,64.1,0.1,0.0,67.0,0,1,9.5,yolov8n,deepsort,
621,65.350,70.4,39.8,0.0,116.3,1,1,9.5,yolov8n,deepsort,
622,65.456,63.8,38.5,0.0,104.7,1,1,9.5,yolov8n,deepsort,
623,65.617,71.3,87.7,0.0,161.0,2,1,9.5,yolov8n,deepsort,
624,65.742,81.4,39.3,0.0,123.5,1,1,9.5,yolov8n,deepsort,
625,65.880,77.7,56.6,0.0,137.7,1,1,9.5,yolov8n,deepsort,
626,65.999,66.3,49.7,0.0,118.1,1,1,9.5,yolov8n,deepsort,
627,66.140,73.9,57.6,0.0,137.7,1,1,9.5,yolov8n,deepsort,
628,66.269,58.9,65.8,0.0,127.7,1,1,9.5,yolov8n,deepsort,
629,66.397,63.5,56.3,0.0,125.9,1,1,9.5,yolov8n,deepsort,
630,66.527,76.6,49.1,0.0,128.7,1,1,9.5,yolov8n,deepsort,
631,66.648,71.9,44.8,0.0,120.0,1,1,9.5,yolov8n,deepsort,
632,66.769,78.0,39.4,0.0,120.2,1,1,9.5,yolov8n,deepsort,
633,66.889,62.0,53.8,0.0,119.5,1,1,9.5,yolov8n,deepsort,
634,67.037,78.0,51.1,0.0,145.3,1,1,9.5,yolov8n,deepsort,
635,67.167,66.1,52.8,0.0,128.1,1,1,9.5,yolov8n,deepsort,
636,67.289,78.9,39.4,0.0,120.8,1,1,9.5,yolov8n,deepsort,
637,67.408,71.1,43.8,0.0,117.8,1,1,9.4,yolov8n,deepsort,
638,67.529,70.3,46.5,0.0,120.3,1,1,9.4,yolov8n,deepsort,
639,67.656,76.1,47.7,0.0,126.3,1,1,9.4,yolov8n,deepsort,
640,67.787,66.2,54.3,0.0,129.9,1,1,9.4,yolov8n,deepsort,
641,67.916,67.0,58.1,0.0,128.1,1,1,9.4,yolov8n,deepsort,
642,68.067,86.8,56.3,0.0,148.8,1,1,9.4,yolov8n,deepsort,
