frame_number,timestamp,left_hand_raised,right_hand_raised,dwell_stay_duration,dwell_is_long_stay,dwell_state,dwell_confidence,dwell_hip_center_x,dwell_hip_center_y,dwell_alert
168,7.003,False,False,4.919,False,STAYING,0.997,778.2,463.1,
169,7.045,False,False,4.960,False,STAYING,0.997,777.6,463.3,
170,7.086,False,False,5.002,False,STAYING,0.997,776.6,463.5,
171,7.128,False,False,5.044,False,STAYING,0.997,776.3,463.6,
172,7.170,False,False,5.085,False,STAYING,0.997,776.0,464.6,
173,7.211,False,False,5.127,False,STAYING,0.997,775.1,465.0,
174,7.253,False,False,5.169,False,STAYING,0.997,774.1,465.0,
175,7.295,False,False,5.211,False,STAYING,0.997,773.7,465.0,
176,7.336,False,False,5.252,False,STAYING,0.997,772.8,463.2,
177,7.378,False,False,5.294,False,STAYING,0.997,772.5,461.4,
178,7.420,False,False,5.336,False,STAYING,0.998,772.6,461.0,
179,7.461,False,False,5.377,False,STAYING,0.998,772.5,460.2,
180,7.503,False,False,5.419,False,STAYING,0.998,772.0,460.4,
181,7.545,False,False,5.461,False,STAYING,0.998,771.5,460.5,
182,7.586,False,False,5.502,False,STAYING,0.998,771.1,460.0,
183,7.628,False,False,5.544,False,STAYING,0.998,770.7,458.9,
184,7.670,False,False,5.586,False,STAYING,0.999,770.2,458.0,
185,7.712,True,False,5.627,False,STAYING,0.999,770.0,457.6,
186,7.753,True,False,5.669,False,STAYING,0.999,769.8,456.3,
187,7.795,True,False,5.711,False,STAYING,0.999,769.6,455.7,
188,7.837,True,False,5.752,False,STAYING,0.999,769.4,454.9,
189,7.878,True,False,5.794,False,STAYING,0.999,769.0,453.8,
190,7.920,True,False,5.836,False,STAYING,0.999,768.6,453.6,
191,7.962,True,False,5.877,False,STAYING,0.999,768.5,453.3,
192,8.003,True,False,5.919,False,STAYING,0.999,768.1,452.7,
193,8.045,True,False,5.961,False,STAYING,0.999,767.8,452.8,
194,8.087,True,False,6.003,False,STAYING,0.999,767.7,451.8,
195,8.128,True,False,6.044,False,STAYING,0.999,767.6,451.6,
196,8.170,True,False,6.086,False,STAYING,0.999,767.4,451.5,
197,8.212,True,False,6.128,False,STAYING,0.999,767.2,451.7,
198,8.253,True,False,6.169,False,STAYING,0.999,767.1,451.7,
199,8.295,True,False,6.211,False,STAYING,0.999,767.0,451.8,
200,8.337,True,False,6.253,False,STAYING,0.999,766.9,451.9,
201,8.378,True,False,6.294,False,STAYING,1.000,766.8,451.9,
202,8.420,True,False,6.336,False,STAYING,1.000,766.7,451.9,
203,8.462,True,False,6.378,False,STAYING,1.000,766.4,451.9,
204,8.504,True,False,6.419,False,STAYING,1.000,766.3,451.9,
205,8.545,True,False,6.461,False,STAYING,1.000,766.2,451.9,
206,8.587,True,False,6.503,False,STAYING,1.000,766.1,452.0,
207,8.629,True,False,6.544,False,STAYING,1.000,766.1,452.2,
208,8.670,True,False,6.586,False,STAYING,1.000,766.0,452.4,
209,8.712,True,False,6.628,False,STAYING,1.000,765.8,452.5,
210,8.754,True,False,6.669,False,STAYING,1.000,765.6,452.5,
211,8.795,True,False,6.711,False,STAYING,1.000,765.5,452.5,
212,8.837,True,False,6.753,False,STAYING,1.000,765.5,452.6,
213,8.879,True,False,6.794,False,STAYING,1.000,765.4,452.7,
214,8.920,True,False,6.836,False,STAYING,1.000,765.4,453.1,
215,8.962,True,False,6.878,False,STAYING,1.000,765.4,453.3,
216,9.004,True,False,6.920,False,STAYING,1.000,765.3,453.3,
217,9.045,True,False,6.961,False,STAYING,1.000,765.3,453.5,
218,9.087,True,False,7.003,False,STAYING,1.000,765.3,453.6,
219,9.129,True,False,7.045,False,STAYING,1.000,765.4,453.6,
220,9.170,True,False,7.086,False,STAYING,1.000,765.4,453.6,
221,9.212,True,False,7.128,False,STAYING,1.000,765.5,453.6,
222,9.254,True,False,7.170,False,STAYING,1.000,765.5,453.7,
223,9.296,True,False,7.211,False,STAYING,1.000,765.7,455.0,
224,9.337,True,False,7.253,False,STAYING,1.000,765.9,455.9,
225,9.379,True,False,7.295,False,STAYING,1.000,766.1,456.3,
226,9.421,False,False,7.336,False,STAYING,0.999,766.5,458.3,
227,9.462,False,False,7.378,False,STAYING,0.999,767.1,459.7,
228,9.504,False,False,7.420,False,STAYING,0.999,766.9,461.5,
229,9.546,False,False,7.461,False,STAYING,0.999,766.9,461.9,
230,9.587,False,False,7.503,False,STAYING,0.999,766.8,463.8,
231,9.629,False,False,7.545,False,STAYING,0.999,766.9,463.7,
232,9.671,False,False,7.586,False,STAYING,0.999,767.2,464.1,
233,9.712,False,False,7.628,False,STAYING,0.999,767.5,465.7,
234,9.754,False,False,7.670,False,STAYING,0.999,767.6,466.2,
235,9.796,False,False,7.712,False,STAYING,0.999,768.7,465.7,
236,9.837,False,False,7.753,False,STAYING,0.999,769.1,465.3,
237,9.879,False,False,7.795,False,STAYING,0.999,770.2,465.1,
238,9.921,False,False,7.837,False,STAYING,0.999,770.8,465.5,
239,9.962,False,False,7.878,False,STAYING,0.999,771.3,466.1,
240,10.004,False,False,7.920,False,STAYING,0.999,772.0,466.0,
241,10.046,False,False,7.962,False,STAYING,0.999,772.9,466.5,
242,10.088,False,False,8.003,False,STAYING,0.999,773.4,466.7,
243,10.129,False,False,8.045,False,STAYING,0.999,774.4,466.5,
244,10.171,False,False,8.087,False,STAYING,0.999,775.4,466.0,
245,10.213,False,False,8.128,False,STAYING,0.999,775.5,466.1,
246,10.254,False,False,8.170,False,STAYING,0.999,775.4,466.6,
247,10.296,False,False,8.212,False,STAYING,0.999,775.8,466.4,
248,10.338,False,False,8.253,False,STAYING,0.999,776.0,466.1,
249,10.379,False,False,8.295,False,STAYING,0.999,776.3,465.8,
250,10.421,False,False,8.337,False,STAYING,0.999,776.6,465.5,
251,10.463,False,False,8.378,False,STAYING,0.999,776.8,465.4,
252,10.504,False,False,8.420,False,STAYING,0.999,777.1,465.1,
253,10.546,False,False,8.462,False,STAYING,0.999,777.4,464.9,
254,10.588,False,False,8.504,False,STAYING,0.999,777.8,464.8,
255,10.629,False,False,8.545,False,STAYING,0.998,778.1,464.5,
256,10.671,False,False,8.587,False,STAYING,0.998,778.7,463.9,
257,10.713,False,False,8.629,False,STAYING,0.998,779.0,463.9,
258,10.754,False,False,8.670,False,STAYING,0.998,779.2,463.5,
259,10.796,False,False,8.712,False,STAYING,0.998,779.5,463.2,
