frame_number,timestamp,left_hand_raised,right_hand_raised,dwell_stay_duration,dwell_is_long_stay,dwell_state,dwell_confidence,dwell_hip_center_x,dwell_hip_center_y,dwell_alert
383,15.965,False,False,10.963,True,STAYING,1.000,690.7,450.8,
384,16.007,False,False,11.005,True,STAYING,1.000,690.7,450.7,
385,16.049,False,False,11.046,True,STAYING,1.000,690.6,450.7,
386,16.090,False,False,11.088,True,STAYING,1.000,690.5,450.7,
387,16.132,False,False,11.130,True,STAYING,1.000,690.4,450.7,
388,16.174,False,False,11.172,True,STAYING,1.000,690.3,450.7,
389,16.215,False,False,11.213,True,STAYING,1.000,690.3,450.6,
390,16.257,False,False,11.255,True,STAYING,1.000,690.3,450.6,
391,16.299,False,False,11.297,True,STAYING,1.000,690.3,450.6,
392,16.340,False,False,11.338,True,STAYING,1.000,690.3,450.5,
393,16.382,False,False,11.380,True,STAYING,1.000,690.3,450.5,
394,16.424,False,False,11.422,True,STAYING,1.000,690.2,450.5,
395,16.465,False,False,11.463,True,STAYING,1.000,690.2,450.5,
396,16.507,False,False,11.505,True,STAYING,1.000,690.0,450.6,
397,16.549,False,False,11.547,True,STAYING,1.000,689.8,450.8,
398,16.591,False,False,11.588,True,STAYING,1.000,689.7,450.9,
399,16.632,False,False,11.630,True,STAYING,1.000,689.7,451.0,
400,16.674,False,False,11.672,True,STAYING,1.000,689.7,451.0,
401,16.716,False,False,11.713,True,STAYING,1.000,689.7,451.1,
402,16.757,False,False,11.755,True,STAYING,1.000,689.7,451.1,
403,16.799,False,False,11.797,True,STAYING,1.000,689.7,451.1,
404,16.841,False,False,11.838,True,STAYING,1.000,689.7,451.2,
405,16.882,False,False,11.880,True,STAYING,1.000,689.7,451.2,
406,16.924,False,False,11.922,True,STAYING,1.000,689.7,451.3,
407,16.966,False,False,11.964,True,STAYING,1.000,689.7,451.4,
408,17.007,False,False,12.005,True,STAYING,1.000,689.8,451.4,
409,17.049,False,False,12.047,True,STAYING,1.000,689.9,451.4,
410,17.091,False,False,12.089,True,STAYING,1.000,690.0,451.3,
411,17.132,False,False,12.130,True,STAYING,1.000,690.0,451.1,
412,17.174,False,False,12.172,True,STAYING,1.000,690.1,451.0,
413,17.216,False,False,12.214,True,STAYING,1.000,690.1,450.9,
414,17.257,False,False,12.255,True,STAYING,1.000,690.3,450.8,
415,17.299,False,False,12.297,True,STAYING,1.000,690.4,450.8,
416,17.341,False,False,12.339,True,STAYING,1.000,690.4,450.8,
417,17.383,False,False,12.380,True,STAYING,1.000,690.5,450.8,
418,17.424,False,False,12.422,True,STAYING,1.000,690.4,450.8,
419,17.466,False,False,12.464,True,STAYING,1.000,690.4,450.8,
420,17.508,False,False,12.505,True,STAYING,1.000,690.6,450.7,
421,17.549,False,False,12.547,True,STAYING,1.000,690.7,450.6,
422,17.591,False,False,12.589,True,STAYING,1.000,690.8,450.5,
423,17.633,False,False,12.630,True,STAYING,1.000,690.8,450.5,
424,17.674,False,False,12.672,True,STAYING,1.000,690.7,450.7,
425,17.716,False,False,12.714,True,STAYING,1.000,690.5,450.8,
426,17.758,False,False,12.756,True,STAYING,0.999,690.3,450.9,
427,17.799,False,False,12.797,True,STAYING,0.999,690.1,451.0,
428,17.841,False,False,12.839,True,STAYING,0.999,690.0,451.0,
429,17.883,False,False,12.881,True,STAYING,0.999,689.9,451.0,
430,17.924,False,False,12.922,True,STAYING,0.999,690.0,451.0,
431,17.966,False,False,12.964,True,STAYING,0.999,690.2,451.4,
432,18.008,False,False,13.006,True,STAYING,0.999,690.3,451.6,
433,18.050,False,False,13.047,True,STAYING,0.999,690.3,451.6,
434,18.091,False,False,13.089,True,STAYING,0.999,690.3,451.6,
435,18.133,False,False,13.131,True,STAYING,0.999,690.4,451.2,
436,18.175,False,False,13.172,True,STAYING,0.999,690.4,451.0,
437,18.216,False,False,13.214,True,STAYING,0.999,690.3,450.9,
438,18.258,False,False,13.256,True,STAYING,0.999,690.0,450.7,
439,18.300,True,False,13.297,True,STAYING,0.999,689.7,450.1,
440,18.341,True,False,13.339,True,STAYING,0.999,689.4,448.2,
441,18.383,True,False,13.381,True,STAYING,0.999,689.1,447.3,
442,18.425,True,False,13.422,True,STAYING,0.999,688.7,446.6,
443,18.466,True,False,13.464,True,STAYING,0.999,688.5,446.1,
444,18.508,True,False,13.506,True,STAYING,0.999,688.2,445.3,
445,18.550,True,False,13.548,True,STAYING,0.999,687.9,444.8,
446,18.591,True,False,13.589,True,STAYING,0.999,687.6,444.3,
447,18.633,True,False,13.631,True,STAYING,0.999,687.2,443.5,
448,18.675,True,False,13.673,True,STAYING,0.999,686.9,442.6,
449,18.716,True,False,13.714,True,STAYING,0.999,686.6,442.5,
450,18.758,True,False,13.756,True,STAYING,0.999,686.4,442.3,
451,18.800,True,False,13.798,True,STAYING,0.999,685.8,442.1,
452,18.842,True,False,13.839,True,STAYING,0.999,685.3,441.7,
453,18.883,True,False,13.881,True,STAYING,0.999,684.7,441.8,
454,18.925,True,False,13.923,True,STAYING,0.999,684.4,441.9,
455,18.967,True,False,13.964,True,STAYING,0.999,684.1,441.8,
456,19.008,True,False,14.006,True,STAYING,1.000,683.7,441.6,
457,19.050,True,False,14.048,True,STAYING,1.000,683.6,441.7,
458,19.092,True,False,14.089,True,STAYING,1.000,683.5,441.7,
459,19.133,True,False,14.131,True,STAYING,1.000,683.3,441.7,
460,19.175,True,False,14.173,True,STAYING,1.000,683.1,441.0,
461,19.217,True,False,14.215,True,STAYING,1.000,683.0,440.7,
462,19.258,True,False,14.256,True,STAYING,1.000,682.8,440.4,
463,19.300,True,False,14.298,True,STAYING,1.000,682.6,440.3,
464,19.342,True,False,14.340,True,STAYING,1.000,682.4,440.2,
465,19.383,True,False,14.381,True,STAYING,1.000,682.3,440.2,
466,19.425,True,False,14.423,True,STAYING,1.000,682.1,440.2,
467,19.467,True,False,14.465,True,STAYING,1.000,682.0,440.3,
468,19.508,True,False,14.506,True,STAYING,1.000,681.7,440.3,
469,19.550,True,False,14.548,True,STAYING,1.000,681.6,440.4,
470,19.592,True,False,14.590,True,STAYING,1.000,681.6,440.4,
471,19.634,True,False,14.631,True,STAYING,1.000,681.5,440.5,
472,19.675,True,False,14.673,True,STAYING,1.000,681.5,440.8,
473,19.717,True,False,14.715,True,STAYING,1.000,681.5,441.1,
474,19.759,True,False,14.756,True,STAYING,1.000,681.5,441.3,
475,19.800,True,False,14.798,True,STAYING,1.000,681.5,441.4,
476,19.842,True,False,14.840,True,STAYING,1.000,681.5,441.5,
477,19.884,True,False,14.881,True,STAYING,1.000,681.6,441.6,
478,19.925,True,False,14.923,True,STAYING,1.000,681.8,441.9,
479,19.967,True,False,14.965,True,STAYING,1.000,682.0,442.2,
480,20.009,True,False,15.007,True,STAYING,1.000,682.4,442.7,
481,20.050,True,False,15.048,True,STAYING,1.000,682.6,443.5,
482,20.092,True,False,15.090,True,STAYING,1.000,683.0,444.6,
483,20.134,True,False,15.132,True,STAYING,1.000,683.1,445.4,
484,20.175,True,False,15.173,True,STAYING,1.000,683.2,446.4,
485,20.217,True,False,15.215,True,STAYING,1.000,683.5,446.8,
486,20.259,True,False,15.257,True,STAYING,1.000,683.8,447.6,
487,20.300,True,False,15.298,True,STAYING,1.000,684.0,448.2,
488,20.342,True,False,15.340,True,STAYING,1.000,684.2,448.8,
489,20.384,True,False,15.382,True,STAYING,1.000,684.7,449.1,
490,20.426,True,False,15.423,True,STAYING,1.000,685.0,449.5,
491,20.467,True,False,15.465,True,STAYING,1.000,685.0,449.5,
492,20.509,True,False,15.507,True,STAYING,1.000,685.0,449.9,
493,20.551,True,False,15.548,True,STAYING,0.999,685.1,450.4,
494,20.592,False,False,15.590,True,STAYING,0.999,685.4,450.8,
495,20.634,False,False,15.632,True,STAYING,0.999,685.5,451.3,
496,20.676,False,False,15.673,True,STAYING,0.999,685.8,451.5,
497,20.717,False,False,15.715,True,STAYING,0.999,685.9,451.7,
498,20.759,False,False,15.757,True,STAYING,0.999,686.3,451.6,
499,20.801,False,False,15.799,True,STAYING,0.999,686.4,451.6,
500,20.842,False,False,15.840,True,STAYING,0.999,686.4,450.9,
501,20.884,False,False,15.882,True,STAYING,0.999,686.4,449.8,
502,20.926,False,False,15.924,True,STAYING,0.999,686.4,449.6,
503,20.967,False,False,15.965,True,STAYING,0.999,686.4,449.5,
504,21.009,False,False,16.007,True,STAYING,0.999,686.5,449.4,
505,21.051,False,False,16.049,True,STAYING,0.999,686.5,449.3,
506,21.092,False,False,16.090,True,STAYING,0.999,686.6,449.4,
507,21.134,False,False,16.132,True,STAYING,0.999,686.7,449.6,
508,21.176,False,False,16.174,True,STAYING,0.999,686.7,449.8,
509,21.218,False,False,16.215,True,STAYING,1.000,686.8,449.9,
510,21.259,False,False,16.257,True,STAYING,1.000,686.8,450.0,
511,21.301,False,False,16.299,True,STAYING,1.000,686.9,450.0,
512,21.343,False,False,16.340,True,STAYING,1.000,687.0,450.0,
513,21.384,False,False,16.382,True,STAYING,1.000,687.0,450.1,
514,21.426,False,False,16.424,True,STAYING,1.000,687.1,450.1,
515,21.468,False,False,16.465,True,STAYING,1.000,687.1,450.1,
516,21.509,False,False,16.507,True,STAYING,1.000,687.1,450.1,
517,21.551,False,False,16.549,True,STAYING,1.000,687.1,450.1,
518,21.593,False,False,16.591,True,STAYING,1.000,687.1,450.1,
519,21.634,False,False,16.632,True,STAYING,1.000,687.1,450.1,
520,21.676,False,False,16.674,True,STAYING,1.000,687.1,450.0,
521,21.718,False,False,16.716,True,STAYING,1.000,687.1,450.0,
522,21.759,False,False,16.757,True,STAYING,1.000,687.1,450.0,
523,21.801,False,False,16.799,True,STAYING,1.000,687.1,449.9,
524,21.843,False,False,16.841,True,STAYING,1.000,687.1,450.0,
525,21.885,False,False,16.882,True,STAYING,1.000,687.1,450.1,
526,21.926,False,False,16.924,True,STAYING,1.000,687.1,450.2,
527,21.968,False,False,16.966,True,STAYING,1.000,687.1,450.4,
528,22.010,False,False,17.007,True,STAYING,1.000,687.0,450.5,
529,22.051,False,False,17.049,True,STAYING,1.000,687.0,450.5,
530,22.093,False,False,17.091,True,STAYING,1.000,686.9,450.6,
531,22.135,False,False,17.132,True,STAYING,1.000,686.9,450.7,
532,22.176,False,False,17.174,True,STAYING,1.000,686.9,450.7,
533,22.218,False,False,17.216,True,STAYING,1.000,686.8,450.7,
534,22.260,False,False,17.257,True,STAYING,1.000,686.8,450.7,
535,22.301,False,False,17.299,True,STAYING,1.000,686.7,450.7,
536,22.343,False,False,17.341,True,STAYING,1.000,686.7,450.7,
537,22.385,False,False,17.383,True,STAYING,1.000,686.7,450.7,
538,22.426,False,False,17.424,True,STAYING,1.000,686.6,450.7,
539,22.468,False,False,17.466,True,STAYING,1.000,686.6,450.7,
540,22.510,False,False,17.508,True,STAYING,1.000,686.5,450.6,
541,22.551,False,False,17.549,True,STAYING,1.000,686.5,450.5,
542,22.593,False,False,17.591,True,STAYING,1.000,686.5,450.5,
543,22.635,False,False,17.633,True,STAYING,1.000,686.4,450.5,
544,22.677,False,False,17.674,True,STAYING,1.000,686.4,450.5,
545,22.718,False,False,17.716,True,STAYING,1.000,686.3,450.5,
546,22.760,False,False,17.758,True,STAYING,1.000,686.3,450.5,
547,22.802,False,False,17.799,True,STAYING,1.000,686.2,450.4,
548,22.843,False,False,17.841,True,STAYING,1.000,686.2,450.5,
549,22.885,False,False,17.883,True,STAYING,1.000,686.2,450.5,
550,22.927,False,False,17.924,True,STAYING,1.000,686.2,450.5,
551,22.968,False,False,17.966,True,STAYING,1.000,686.1,450.6,
552,23.010,False,False,18.008,True,STAYING,1.000,686.0,450.8,
553,23.052,False,False,18.050,True,STAYING,1.000,686.0,451.0,
554,23.093,False,False,18.091,True,STAYING,1.000,686.0,451.1,
555,23.135,False,False,18.133,True,STAYING,1.000,686.0,451.1,
556,23.177,False,False,18.175,True,STAYING,1.000,686.0,451.1,
557,23.218,False,False,18.216,True,STAYING,1.000,686.0,451.0,
558,23.260,False,False,18.258,True,STAYING,1.000,685.9,450.9,
559,23.302,False,False,18.300,True,STAYING,1.000,685.9,450.8,
560,23.343,False,False,18.341,True,STAYING,1.000,685.9,450.7,
561,23.385,False,False,18.383,True,STAYING,1.000,685.9,450.4,
562,23.427,False,False,18.425,True,STAYING,1.000,685.9,450.1,
563,23.469,False,False,18.466,True,STAYING,1.000,685.9,450.1,
564,23.510,False,False,18.508,True,STAYING,1.000,686.1,449.9,
565,23.552,False,False,18.550,True,STAYING,1.000,686.2,449.7,
566,23.594,False,False,18.591,True,STAYING,1.000,686.1,449.6,
567,23.635,False,False,18.633,True,STAYING,1.000,686.1,449.7,
568,23.677,False,False,18.675,True,STAYING,0.999,686.1,449.6,
569,23.719,False,False,18.716,True,STAYING,0.999,686.2,449.6,
570,23.760,False,False,18.758,True,STAYING,0.999,686.3,449.6,
571,23.802,False,False,18.800,True,STAYING,0.999,686.4,449.7,
572,23.844,False,False,18.842,True,STAYING,0.999,686.7,449.7,
573,23.885,False,False,18.883,True,STAYING,0.999,686.9,449.7,
574,23.927,False,True,18.925,True,STAYING,0.999,687.1,449.7,
575,23.969,False,True,18.967,True,STAYING,0.999,687.3,449.7,
576,24.010,False,True,19.008,True,STAYING,0.999,687.6,449.7,
577,24.052,False,True,19.050,True,STAYING,0.999,687.8,449.4,
578,24.094,False,True,19.092,True,STAYING,0.999,687.9,449.2,
579,24.135,False,True,19.133,True,STAYING,0.999,687.9,449.1,
580,24.177,False,True,19.175,True,STAYING,0.999,688.1,448.9,
581,24.219,False,True,19.217,True,STAYING,0.999,688.2,448.6,
582,24.261,False,True,19.258,True,STAYING,0.999,688.3,448.5,
583,24.302,False,True,19.300,True,STAYING,0.999,688.3,448.4,
584,24.344,False,True,19.342,True,STAYING,0.999,688.3,448.1,
585,24.386,False,True,19.383,True,STAYING,0.999,688.3,447.9,
586,24.427,False,True,19.425,True,STAYING,0.999,688.3,447.7,
587,24.469,False,True,19.467,True,STAYING,0.999,688.2,447.6,
588,24.511,False,True,19.508,True,STAYING,0.999,688.2,447.4,
589,24.552,False,True,19.550,True,STAYING,0.999,688.2,447.2,
590,24.594,False,True,19.592,True,STAYING,0.999,688.2,447.1,
591,24.636,False,True,19.634,True,STAYING,0.999,688.1,447.0,
592,24.677,False,True,19.675,True,STAYING,0.999,688.0,446.9,
593,24.719,False,True,19.717,True,STAYING,0.999,687.9,446.9,
594,24.761,False,True,19.759,True,STAYING,0.999,687.9,446.9,
595,24.802,False,True,19.800,True,STAYING,0.999,687.7,446.8,
596,24.844,False,True,19.842,True,STAYING,0.999,687.6,446.8,
597,24.886,False,True,19.884,True,STAYING,0.999,687.5,446.8,
598,24.927,False,True,19.925,True,STAYING,0.999,687.4,446.8,
599,24.969,False,True,19.967,True,STAYING,0.999,687.3,446.8,
600,25.011,False,True,20.009,True,STAYING,0.999,687.3,446.8,
601,25.053,False,True,20.050,True,STAYING,0.999,687.2,446.8,
602,25.094,False,True,20.092,True,STAYING,0.999,687.2,446.8,
603,25.136,False,True,20.134,True,STAYING,0.999,687.2,446.8,
604,25.178,False,True,20.175,True,STAYING,0.999,687.1,446.9,
605,25.219,False,True,20.217,True,STAYING,0.999,687.1,446.9,
606,25.261,False,True,20.259,True,STAYING,0.999,687.1,446.9,
607,25.303,False,True,20.300,True,STAYING,0.999,687.1,446.9,
608,25.344,False,True,20.342,True,STAYING,0.999,687.1,446.9,
609,25.386,False,True,20.384,True,STAYING,0.999,687.1,446.9,
610,25.428,False,True,20.426,True,STAYING,0.999,687.1,447.0,
611,25.469,False,True,20.467,True,STAYING,0.999,687.1,447.0,
612,25.511,False,True,20.509,True,STAYING,0.999,687.1,446.9,
613,25.553,False,True,20.551,True,STAYING,0.999,687.1,446.9,
614,25.594,False,True,20.592,True,STAYING,0.999,687.1,446.9,
615,25.636,False,True,20.634,True,STAYING,0.999,687.3,446.9,
616,25.678,False,True,20.676,True,STAYING,0.999,687.6,447.0,
617,25.719,False,True,20.717,True,STAYING,0.999,688.0,447.1,
618,25.761,False,True,20.759,True,STAYING,0.999,688.5,447.1,
619,25.803,False,True,20.801,True,STAYING,0.999,689.2,447.3,
620,25.845,False,True,20.842,True,STAYING,0.999,689.7,447.7,
621,25.886,False,True,20.884,True,STAYING,0.999,690.1,448.4,
622,25.928,False,True,20.926,True,STAYING,0.999,690.7,448.7,
623,25.970,False,True,20.967,True,STAYING,0.999,691.4,448.9,
624,26.011,False,True,21.009,True,STAYING,0.999,692.0,449.3,
625,26.053,False,True,21.051,True,STAYING,0.999,692.3,449.7,
626,26.095,False,True,21.092,True,STAYING,0.999,692.6,449.8,
627,26.136,False,True,21.134,True,STAYING,0.999,692.8,450.2,
628,26.178,False,True,21.176,True,STAYING,0.999,693.2,450.3,
629,26.220,False,False,21.218,True,STAYING,0.999,693.5,450.4,
630,26.261,False,False,21.259,True,STAYING,0.999,693.7,450.4,
631,26.303,False,False,21.301,True,STAYING,0.999,693.9,450.4,
632,26.345,False,False,21.343,True,STAYING,0.999,694.1,450.5,
633,26.386,False,False,21.384,True,STAYING,0.999,694.2,450.5,
634,26.428,False,False,21.426,True,STAYING,0.999,694.3,450.6,
635,26.470,False,False,21.468,True,STAYING,0.999,694.4,450.7,
636,26.512,False,False,21.509,True,STAYING,0.999,694.3,450.7,
637,26.553,False,False,21.551,True,STAYING,0.999,694.1,450.6,
638,26.595,False,False,21.593,True,STAYING,0.999,693.9,450.3,
639,26.637,False,False,21.634,True,STAYING,0.999,692.8,450.0,
640,26.678,False,False,21.676,True,STAYING,0.999,692.1,449.9,
641,26.720,False,False,21.718,True,STAYING,0.999,691.7,449.7,
642,26.762,False,False,21.759,True,STAYING,0.999,691.0,449.8,
643,26.803,False,False,21.801,True,STAYING,0.999,690.2,449.8,
644,26.845,False,False,21.843,True,STAYING,0.999,689.8,449.8,
645,26.887,False,False,21.885,True,STAYING,0.999,689.3,449.9,
646,26.928,False,False,21.926,True,STAYING,1.000,688.7,449.9,
647,26.970,False,False,21.968,True,STAYING,1.000,688.5,450.0,
648,27.012,False,False,22.010,True,STAYING,1.000,688.3,450.5,
649,27.053,False,False,22.051,True,STAYING,1.000,688.3,450.7,
650,27.095,False,False,22.093,True,STAYING,1.000,688.4,450.8,
651,27.137,False,False,22.135,True,STAYING,1.000,688.4,450.9,
652,27.178,False,False,22.176,True,STAYING,1.000,688.4,451.2,
653,27.220,False,False,22.218,True,STAYING,1.000,688.4,451.5,
654,27.262,False,False,22.260,True,STAYING,1.000,688.4,451.6,
655,27.304,False,False,22.301,True,STAYING,1.000,688.5,451.7,
656,27.345,False,False,22.343,True,STAYING,1.000,688.7,451.6,
657,27.387,False,False,22.385,True,STAYING,1.000,688.8,451.6,
658,27.429,False,False,22.426,True,STAYING,1.000,688.9,451.6,
659,27.470,False,False,22.468,True,STAYING,1.000,689.0,451.5,
660,27.512,False,False,22.510,True,STAYING,1.000,689.0,451.4,
661,27.554,False,False,22.551,True,STAYING,1.000,689.0,451.4,
662,27.595,False,False,22.593,True,STAYING,1.000,689.0,451.3,
663,27.637,False,False,22.635,True,STAYING,1.000,689.1,451.2,
664,27.679,False,False,22.677,True,STAYING,1.000,689.1,451.1,
665,27.720,False,False,22.718,True,STAYING,1.000,689.1,451.0,
666,27.762,False,False,22.760,True,STAYING,1.000,689.1,451.0,
667,27.804,False,False,22.802,True,STAYING,1.000,689.2,450.7,
668,27.845,False,False,22.843,True,STAYING,1.000,689.3,450.5,
669,27.887,False,False,22.885,True,STAYING,1.000,689.3,450.5,
670,27.929,False,False,22.927,True,STAYING,1.000,689.4,450.4,
671,27.970,False,False,22.968,True,STAYING,1.000,689.5,450.4,
672,28.012,False,False,23.010,True,STAYING,1.000,689.5,450.4,
673,28.054,False,False,23.052,True,STAYING,1.000,689.5,450.4,
674,28.096,False,False,23.093,True,STAYING,1.000,689.5,450.4,
675,28.137,False,False,23.135,True,STAYING,1.000,689.5,450.4,
676,28.179,False,False,23.177,True,STAYING,1.000,689.5,450.5,
677,28.221,False,False,23.218,True,STAYING,1.000,689.5,450.5,
678,28.262,False,False,23.260,True,STAYING,1.000,689.5,450.5,
679,28.304,False,False,23.302,True,STAYING,1.000,689.4,450.5,
680,28.346,False,False,23.343,True,STAYING,1.000,689.4,450.6,
681,28.387,False,False,23.385,True,STAYING,1.000,689.4,450.7,
682,28.429,False,False,23.427,True,STAYING,1.000,689.4,450.7,
683,28.471,False,False,23.469,True,STAYING,1.000,689.4,450.7,
684,28.512,False,False,23.510,True,STAYING,1.000,689.4,450.8,
685,28.554,False,False,23.552,True,STAYING,1.000,689.4,450.9,
686,28.596,False,False,23.594,True,STAYING,1.000,689.4,451.1,
687,28.637,False,False,23.635,True,STAYING,1.000,689.3,451.2,
688,28.679,False,False,23.677,True,STAYING,1.000,689.3,451.2,
689,28.721,False,False,23.719,True,STAYING,1.000,689.3,451.2,
690,28.762,False,False,23.760,True,STAYING,1.000,689.2,451.3,
691,28.804,False,False,23.802,True,STAYING,1.000,689.1,451.3,
692,28.846,False,False,23.844,True,STAYING,1.000,689.0,451.3,
693,28.888,False,False,23.885,True,STAYING,1.000,689.0,451.3,
694,28.929,False,False,23.927,True,STAYING,1.000,689.0,451.3,
695,28.971,False,False,23.969,True,STAYING,1.000,689.0,451.3,
696,29.013,False,False,24.010,True,STAYING,1.000,689.0,451.3,
697,29.054,False,False,24.052,True,STAYING,1.000,689.0,451.3,
698,29.096,False,False,24.094,True,STAYING,1.000,689.0,451.3,
699,29.138,False,False,24.135,True,STAYING,1.000,689.0,451.3,
700,29.179,False,False,24.177,True,STAYING,1.000,689.0,451.3,
701,29.221,False,False,24.219,True,STAYING,1.000,689.0,451.3,
702,29.263,False,False,24.261,True,STAYING,1.000,689.0,451.3,
703,29.304,False,False,24.302,True,STAYING,1.000,689.0,451.3,
704,29.346,False,False,24.344,True,STAYING,1.000,689.0,451.3,
705,29.388,False,False,24.386,True,STAYING,1.000,689.0,451.3,
706,29.429,False,False,24.427,True,STAYING,1.000,689.0,451.3,
707,29.471,False,False,24.469,True,STAYING,1.000,688.9,451.3,
708,29.513,False,False,24.511,True,STAYING,1.000,688.9,451.3,
709,29.554,False,False,24.552,True,STAYING,1.000,688.9,451.3,
710,29.596,False,False,24.594,True,STAYING,1.000,688.9,451.3,
711,29.638,False,False,24.636,True,STAYING,1.000,688.9,451.3,
712,29.680,False,False,24.677,True,STAYING,1.000,688.9,451.3,
713,29.721,False,False,24.719,True,STAYING,1.000,688.9,451.3,
714,29.763,False,False,24.761,True,STAYING,1.000,688.9,451.3,
715,29.805,False,False,24.802,True,STAYING,1.000,688.8,451.2,
716,29.846,False,False,24.844,True,STAYING,1.000,688.8,451.2,
717,29.888,False,False,24.886,True,STAYING,1.000,688.8,451.2,
718,29.930,False,False,24.927,True,STAYING,1.000,688.8,451.1,
719,29.971,False,False,24.969,True,STAYING,1.000,688.7,451.1,
720,30.013,False,False,25.011,True,STAYING,1.000,688.7,451.1,
721,30.055,False,False,25.053,True,STAYING,1.000,688.6,451.0,
722,30.096,False,False,25.094,True,STAYING,1.000,688.6,451.0,
723,30.138,False,False,25.136,True,STAYING,1.000,688.5,451.0,
724,30.180,False,False,25.178,True,STAYING,1.000,688.5,450.9,
725,30.221,False,False,25.219,True,STAYING,1.000,688.5,450.8,
726,30.263,False,False,25.261,True,STAYING,1.000,688.5,450.8,
727,30.305,False,False,25.303,True,STAYING,1.000,688.5,450.7,
728,30.347,False,False,25.344,True,STAYING,1.000,688.5,450.7,
729,30.388,False,False,25.386,True,STAYING,1.000,688.4,450.6,
730,30.430,False,False,25.428,True,STAYING,1.000,688.4,450.6,
731,30.472,False,False,25.469,True,STAYING,1.000,688.4,450.6,
732,30.513,False,False,25.511,True,STAYING,1.000,688.3,450.5,
733,30.555,False,False,25.553,True,STAYING,1.000,688.3,450.5,
734,30.597,False,False,25.594,True,STAYING,1.000,688.3,450.4,
735,30.638,False,False,25.636,True,STAYING,1.000,688.2,450.3,
736,30.680,False,False,25.678,True,STAYING,1.000,688.1,450.2,
737,30.722,False,False,25.719,True,STAYING,1.000,687.9,450.2,
738,30.763,False,False,25.761,True,STAYING,1.000,687.8,450.2,
739,30.805,False,False,25.803,True,STAYING,0.999,687.7,450.4,
740,30.847,False,False,25.845,True,STAYING,0.999,687.7,450.7,
741,30.888,False,False,25.886,True,STAYING,0.999,687.7,450.8,
742,30.930,False,False,25.928,True,STAYING,0.999,687.8,450.8,
743,30.972,False,False,25.970,True,STAYING,0.999,687.9,450.7,
744,31.013,False,False,26.011,True,STAYING,0.999,687.9,450.7,
745,31.055,False,False,26.053,True,STAYING,0.999,687.9,450.7,
746,31.097,False,False,26.095,True,STAYING,0.999,687.9,450.6,
747,31.139,False,False,26.136,True,STAYING,0.999,687.7,450.6,
748,31.180,True,False,26.178,True,STAYING,0.999,687.5,450.5,
749,31.222,True,False,26.220,True,STAYING,0.999,687.4,450.5,
750,31.264,True,False,26.261,True,STAYING,0.999,687.0,450.5,
751,31.305,True,False,26.303,True,STAYING,0.999,686.5,450.4,
752,31.347,True,False,26.345,True,STAYING,0.999,686.2,450.1,
753,31.389,True,False,26.386,True,STAYING,0.999,685.9,449.9,
754,31.430,True,False,26.428,True,STAYING,0.999,685.5,449.5,
755,31.472,True,False,26.470,True,STAYING,0.999,685.4,449.2,
756,31.514,True,False,26.512,True,STAYING,0.999,685.1,449.0,
757,31.555,True,False,26.553,True,STAYING,0.999,684.9,448.8,
758,31.597,True,False,26.595,True,STAYING,0.999,684.7,448.5,
759,31.639,True,False,26.637,True,STAYING,0.999,684.7,448.2,
760,31.680,True,False,26.678,True,STAYING,0.999,684.6,448.1,
761,31.722,True,False,26.720,True,STAYING,0.999,684.5,448.0,
762,31.764,True,False,26.762,True,STAYING,0.999,684.3,447.9,
763,31.805,True,False,26.803,True,STAYING,0.999,684.2,447.8,
764,31.847,True,False,26.845,True,STAYING,0.999,684.1,447.5,
765,31.889,True,False,26.887,True,STAYING,0.999,684.0,447.2,
766,31.931,True,False,26.928,True,STAYING,0.999,683.7,446.8,
767,31.972,True,False,26.970,True,STAYING,0.999,683.6,446.6,
768,32.014,True,False,27.012,True,STAYING,0.999,683.4,446.5,
769,32.056,True,False,27.053,True,STAYING,0.999,683.3,446.3,
770,32.097,True,False,27.095,True,STAYING,0.999,683.1,446.2,
771,32.139,True,False,27.137,True,STAYING,0.999,683.0,446.2,
772,32.181,True,False,27.178,True,STAYING,0.999,682.9,446.1,
773,32.222,True,False,27.220,True,STAYING,0.999,682.8,446.1,
774,32.264,True,False,27.262,True,STAYING,0.999,682.8,446.1,
775,32.306,True,False,27.304,True,STAYING,0.999,682.8,446.0,
776,32.347,True,False,27.345,True,STAYING,0.999,682.7,446.0,
777,32.389,True,False,27.387,True,STAYING,0.999,682.7,446.0,
778,32.431,True,False,27.429,True,STAYING,0.999,682.7,446.0,
779,32.472,True,False,27.470,True,STAYING,0.999,682.7,446.0,
780,32.514,True,False,27.512,True,STAYING,0.999,682.7,445.9,
781,32.556,True,False,27.554,True,STAYING,0.999,682.8,445.9,
782,32.597,True,False,27.595,True,STAYING,0.999,682.7,445.9,
783,32.639,True,False,27.637,True,STAYING,0.999,682.8,445.9,
784,32.681,True,False,27.679,True,STAYING,0.999,682.8,445.9,
785,32.723,True,False,27.720,True,STAYING,0.999,682.9,445.9,
786,32.764,True,False,27.762,True,STAYING,0.999,682.9,445.9,
787,32.806,True,False,27.804,True,STAYING,0.999,682.9,445.9,
788,32.848,True,False,27.845,True,STAYING,0.999,682.9,445.8,
789,32.889,True,False,27.887,True,STAYING,0.999,682.9,445.8,
790,32.931,True,False,27.929,True,STAYING,0.999,682.9,445.8,
791,32.973,True,False,27.970,True,STAYING,0.999,682.9,445.8,
